locus_tag,gene_name,experiment_id,treatment_type,timepoint,timepoint_hours,timepoint_order,log2fc,padj,rank,rank_up,rank_down,expression_status,growth_phase,product,experiment_name,treatment,gene_category,omics_type,coculture_partner,table_scope,table_scope_detail,background_factors
PMM0727,pdeM,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,-0.433479944864907,0.362740489307019,761,,,not_significant,nutrient_limited,"metallophosphoesterase, DNA ligase-associated",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Replication and repair,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0959,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.433279673258464,0.0659672523443453,540,,,not_significant,nutrient_limited,D-glycerate 3-kinase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Amino acid metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0534,accA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.4329195022583,0.108017828905048,785,,,not_significant,nutrient_limited,"acetyl-CoA carboxylase, carboxyl transferase alpha subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Lipid metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1690,queE,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.432698567708333,0.57755579730999,541,,,not_significant,nutrient_limited,7-carboxy-7-deazaguanine synthase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Coenzyme metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1447,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.43259429931641,0.0417016580828302,730,,,not_significant,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0813,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.432521820068364,0.579823416309045,542,,,not_significant,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1101,crhR,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.431972503662107,0.0536410632640549,731,,,not_significant,nutrient_limited,cyanobacterial RNA helicase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0498,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.431925455729166,0.287955696656058,543,,,not_significant,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0480,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,0.431881904602052,0.14651006888165,786,,,not_significant,nutrient_limited,possible DNA recombination-mediator A family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Replication and repair,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1616,smpB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.431867599487305,0.5961726264099,544,,,not_significant,nutrient_limited,ssrA-binding protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0171,rsmH,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,-0.431762059529623,0.229724290897165,762,,,not_significant,nutrient_limited,16S rRNA (cytosine(1402)-N(4))-methyltransferase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1220,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.431747436523437,0.493965082998023,545,,,not_significant,nutrient_limited,"beta-glycosyltransferase, family 2",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Cell wall and membrane,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0529,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.431472142537435,0.122831440246214,546,,,not_significant,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1014,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.431259791056318,0.212037890577591,547,,,not_significant,nutrient_limited,type II-like restriction endonuclease,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Replication and repair,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0557,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.431248982747396,0.431518580499465,732,,,not_significant,nutrient_limited,conserved hypothetical protein (DUF3136),MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0345,prxQ,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,0.430979728698727,0.295823677228888,787,,,not_significant,nutrient_limited,2-Cys peroxiredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0340,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,0.430641810099285,0.160272693776198,763,,,not_significant,nutrient_limited,uncharacterized conserved membrane protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1540,secY,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.43052164713542,0.0835090013448079,548,,,not_significant,nutrient_limited,preprotein translocase SecY subunit,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0180,prfB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.430402119954426,0.259691211105765,549,,,not_significant,nutrient_limited,peptide chain release factor 2,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1687,gcvT,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.42996342976888,0.111057685919293,550,,,not_significant,nutrient_limited,glycine cleavage system T protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Carbohydrate metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0564,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.429933547973631,0.75910089948051,551,,,not_significant,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1547,rplX,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.429885546366372,0.389871082231404,788,,,not_significant,nutrient_limited,50S ribosomal protein L24,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0426,sun,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,0.429703394571937,0.103190969430608,764,,,not_significant,nutrient_limited,ribosomal RNA small subunit methyltransferase B,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0587,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,-0.42954889933268,0.313918913320881,765,,,not_significant,nutrient_limited,domain of unknown function DUF4332-containing protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0556,raf,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.4294064839681,0.433172891373303,733,,,not_significant,nutrient_limited,alpha-carboxysome RuBisCO assembly factor,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1265,ribD,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.429222106933594,0.0607759661440061,734,,,not_significant,nutrient_limited,diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Coenzyme metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0133,radA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,0.428628921508793,0.110162826063598,766,,,not_significant,nutrient_limited,DNA repair protein Sms/RadA,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Replication and repair,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1529,prfA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.42860794067383,0.129424837693986,552,,,not_significant,nutrient_limited,peptide chain release factor 1,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0899,suhB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,0.428415616353352,0.0680504579820006,789,,,not_significant,nutrient_limited,L-myo-inositol 1-phosphate phosphatase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Central intermediary metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0116,iscA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.428272883097331,0.548422254953318,553,,,not_significant,nutrient_limited,iron-sulfur cluster complex assembly protein IscA,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0434,ftsE,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,0.428215026855467,0.325755879777094,735,,,not_significant,nutrient_limited,ATP-binding protein FtsE,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Cellular processes,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1091,disA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,0.428199768066406,0.196639103171492,767,,,not_significant,nutrient_limited,diadenylate cyclase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Signal transduction,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0638,arsS,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,0.428170839945473,0.184865037359538,790,,,not_significant,nutrient_limited,radical SAM/Cys-rich domain protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1532,rplM,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,0.428126335144045,0.121959250355605,791,,,not_significant,nutrient_limited,50S ribosomal protein L13,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0212,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.427902857462565,0.326453249985582,554,,,not_significant,nutrient_limited,possible regulator of sodium-dependent bicarbonate transport,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Regulatory functions,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0845,ndhV,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,0.427884737650553,0.23103417261073,792,,,not_significant,nutrient_limited,NADH dehydrogenase subunit NdhV,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Carbohydrate metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0509,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,0.427701314290365,0.36445447133061,736,,,not_significant,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0108,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,0.427590370178226,0.581436482836335,737,,,not_significant,nutrient_limited,protein of unknown function DUF3571,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0343,tatA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.427202224731447,0.463604999754035,555,,,not_significant,nutrient_limited,"twin arginine-targeting translocase, TatA/E family protein",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0790,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,0.427135467529296,0.248109114122629,768,,,not_significant,nutrient_limited,conserved hypothetical protein (DUF3727),MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0009,nusB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,-0.427045186360677,0.116873112567355,769,,,not_significant,nutrient_limited,transcription antitermination protein NusB,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Transcription,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0661,nrdJ,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.426807721455893,0.157642804118626,793,,,not_significant,nutrient_limited,ribonucleoside-diphosphate reductase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Coenzyme metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0869,rpsR,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.42664845784505,0.31541060011481,556,,,not_significant,nutrient_limited,30S ribosomal protein S18,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0556,raf,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,0.426614761352539,0.429659254929391,770,,,not_significant,nutrient_limited,alpha-carboxysome RuBisCO assembly factor,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1212,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.426422119140625,0.570172780019411,557,,,not_significant,nutrient_limited,S-adenosyl-L-methionine-dependent methyltransferase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1474,dnaJ5,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,-0.426343282063807,0.487618050669907,771,,,not_significant,nutrient_limited,DnaJ type III chaperone protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0137,fabD,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,-0.426266352335614,0.122325405942749,772,,,not_significant,nutrient_limited,malonyl CoA-acyl carrier protein transacylase (MCAT),MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Lipid metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0514,pyrC,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.426259676615397,0.113328083092603,794,,,not_significant,nutrient_limited,putative dihydroorotase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Nucleotide metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1259,rfbE,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,0.426226298014323,0.0189472178221042,773,,,not_significant,nutrient_limited,perosamine synthetase protein family,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Central intermediary metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0010,ftsY,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,0.42594846089681,0.0992337041721728,774,,,not_significant,nutrient_limited,signal recognition particle-docking protein FtsY,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0422,trmH,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.425856272379557,0.545468201091909,558,,,not_significant,nutrient_limited,tRNA guanosine-2^-O-methyltransferase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0553,csoSCA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.425359725952152,0.24356490589135,559,,,not_significant,nutrient_limited,carboxysomal carbonic anhydrase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0663,prfC,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.425312042236328,0.150538469731104,738,,,not_significant,nutrient_limited,peptide chain release factor 3,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0945,dnaE,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.42522112528483,0.161765992873913,560,,,not_significant,nutrient_limited,"DNA polymerase III, alpha subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Replication and repair,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1272,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.425179163614911,0.443326535368045,739,,,not_significant,nutrient_limited,conserved membrane protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0754,tsf,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,0.424435297648114,0.0584405723276017,740,,,not_significant,nutrient_limited,Translation elongation factor Ts,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1162,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.424104690551758,0.0659721904645786,561,,,not_significant,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Cell motility,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1642,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,0.422859827677407,0.160567106037127,562,,,not_significant,nutrient_limited,"conserved hypothetical protein, DUF2358 superfamily",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Transcription,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0566,gst,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 31,744.0,2,-0.422731399536134,0.135512807873017,775,,,not_significant,nutrient_limited,glutathione S-transferase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Coenzyme metabolism,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0247,sll1424,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,0.422670046488441,0.238895453947773,795,,,not_significant,nutrient_limited,conserved hypothetical protein (DUF3084),MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0782,mviM,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 18,432.0,1,-0.422424316406252,0.24377171027916,563,,,not_significant,nutrient_limited,"oxidoreductase, NAD-binding Rossmann fold family protein",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Unknown,PROTEOMICS,,all_detected_genes,,coculture | light
PMM1528,mcrA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.422173182169598,0.300591465823594,741,,,not_significant,nutrient_limited,HNH endonuclease family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Replication and repair,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0102,rimO,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 60,1440.0,3,-0.421660105387373,0.389900381667564,742,,,not_significant,nutrient_limited,ribosomal protein S12 methylthiotransferase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
PMM0889,leuS,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_coculture,nitrogen,day 89,2136.0,4,-0.421305656433103,0.0608962102936284,796,,,not_significant,nutrient_limited,leucine--tRNA ligase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,coculture | light
