locus_tag,gene_name,experiment_id,treatment_type,timepoint,timepoint_hours,timepoint_order,log2fc,padj,rank,rank_up,rank_down,expression_status,growth_phase,product,experiment_name,treatment,gene_category,omics_type,coculture_partner,table_scope,table_scope_detail,background_factors
PMM1014,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.7555793890852576,3.6675695301947644e-09,499,215.0,,significant_up,nutrient_limited,type II-like restriction endonuclease,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Replication and repair,RNASEQ,,all_detected_genes,,axenic | light
PMM0277,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.7489412558904245,3.58885232430614e-05,500,216.0,,significant_up,nutrient_limited,"recB nuclease, TM0106 family domain protein",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Replication and repair,RNASEQ,,all_detected_genes,,axenic | light
TX50_RS09860,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.7460449943147696,0.0004549750840289,501,217.0,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1081,malQ,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.743159832088435,4.2512704662747725e-11,502,218.0,,significant_up,nutrient_limited,4-alpha-glucanotransferase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1333,msrA2,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.739768750749899,6.7333140436732775e-06,503,219.0,,significant_up,nutrient_limited,peptide methionine sulfoxide reductase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1530,rpmE,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.7371685036209206,2.8765767850803424e-06,504,,282.0,significant_down,nutrient_limited,50S ribosomal protein L31,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Translation,RNASEQ,,all_detected_genes,,axenic | light
PMM1659,mgdA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.7348975156079487,7.018057768339096e-06,505,,283.0,significant_down,nutrient_limited,monoglycosyldiacylglycerol (MGlcDG) synthase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Cell wall and membrane,RNASEQ,,all_detected_genes,,axenic | light
PMM0014,dusA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.730205036337025,5.285581513603456e-05,506,220.0,,significant_up,nutrient_limited,tRNA dihydrouridine synthase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Translation,RNASEQ,,all_detected_genes,,axenic | light
PMM0981,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.727963998067518,6.7333140436732775e-06,507,221.0,,significant_up,nutrient_limited,sulfite exporter TauE/SafE family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Transport,RNASEQ,,all_detected_genes,,axenic | light
PMM0288,chlD,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.7270008364352294,8.342226901250463e-14,508,,284.0,significant_down,nutrient_limited,"protoporphyrin IX Mg-chelatase, subunit ChlD",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0312,rpsA1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.7250138951530125,5.08301128849194e-10,509,,285.0,significant_down,nutrient_limited,30S ribosomal protein S1,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Translation,RNASEQ,,all_detected_genes,,axenic | light
PMM0265,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.7244629781262546,4.096651181144684e-08,510,,286.0,significant_down,nutrient_limited,doxX family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0674,aspC,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.7202754208286215,1.2512542020858767e-11,511,,287.0,significant_down,nutrient_limited,aspartate aminotransferase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Amino acid metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0096,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.719719123418411,1.0757114703966723e-05,512,,288.0,significant_down,nutrient_limited,Inositol monophosphatase family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0695,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.719175855005894,0.0010903682850571,513,222.0,,significant_up,nutrient_limited,Glutamine amidotransferase class-I,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Post-translational modification,RNASEQ,,all_detected_genes,,axenic | light
PMM0637,fur,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.7173944961616017,1.111927386545228e-07,514,223.0,,significant_up,nutrient_limited,ferric uptake regulator,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM0575,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.7172749139395842,4.83978983375246e-08,515,,289.0,significant_down,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0621,dnaQ,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.7111339398841772,0.0002853533935777,516,,290.0,significant_down,nutrient_limited,exonuclease family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Replication and repair,RNASEQ,,all_detected_genes,,axenic | light
PMM1436,groL1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.7093411456428225,0.0060723487689379,517,,291.0,significant_down,nutrient_limited,chaperonin GroEL,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM0201,rplL,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.7091512409459186,0.0015094003050812,518,,292.0,significant_down,nutrient_limited,50S ribosomal protein L7/L12,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM0223,psbA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.7085837732335518,0.0071602651758946,519,224.0,,significant_up,nutrient_limited,photosystem II protein D1.1,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Photosynthesis,RNASEQ,,all_detected_genes,,axenic | light
PMM1575,ppc,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.7070568071896497,7.43289638974605e-08,520,225.0,,significant_up,nutrient_limited,phosphoenol pyruvate carboxylase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0409,metB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.704511006914419,0.0011215534756351,521,,293.0,significant_down,nutrient_limited,O-succinylhomoserine(thiol)-lyase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Amino acid metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1711,sps,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.702096153904862,2.5773694885926487e-09,522,,294.0,significant_down,nutrient_limited,sucrose phosphate synthase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1285,rpsP,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6997531521917135,1.3658005163831853e-08,523,,295.0,significant_down,nutrient_limited,30S ribosomal protein S16,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Translation,RNASEQ,,all_detected_genes,,axenic | light
PMM0061,cbb3,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6940755322975152,8.394238574290309e-07,524,,296.0,significant_down,nutrient_limited,cofactor assembly of complex C subunit CBB3,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1476,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6919643387952945,9.995465523917123e-07,525,226.0,,significant_up,nutrient_limited,NADP-dependent oxidoreductase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0786,leuB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6902559669735997,3.9911174784868486e-08,526,,297.0,significant_down,nutrient_limited,3-isopropylmalate dehydrogenase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Amino acid metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0657,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6871936958752884,2.2397914547093328e-06,527,,298.0,significant_down,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1474,dnaJ5,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.685956181492312,0.0035146575450496,528,227.0,,significant_up,nutrient_limited,DnaJ type III chaperone protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Post-translational modification,RNASEQ,,all_detected_genes,,axenic | light
PMM0584,glgB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6799821275939728,1.8205786707413058e-08,529,,299.0,significant_down,nutrient_limited,"1,4-alpha-glucan branching enzyme",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1380,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6790354826824068,0.0002396665623852,530,,300.0,significant_down,nutrient_limited,"HAD hydrolase, IA, variant 3 family protein",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0863,cobU-cobP,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6773811441289672,2.249500479761573e-05,531,,301.0,significant_down,nutrient_limited,bifunctional adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1172,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6746478153511404,0.0002815921020947,532,,302.0,significant_down,nutrient_limited,AhpC/TSA antioxidant enzyme domain-containing protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0211,trxB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6726096960071208,3.0860029157863362e-09,533,,303.0,significant_down,nutrient_limited,thioredoxin-disulfide reductase (NTR system),MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0157,ndhE,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.665455101674147,1.4869411389060377e-05,534,228.0,,significant_up,nutrient_limited,NADH dehydrogenase subunit NdhE (chain kappa or 4L),MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1598,galM,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.664339268094715,5.901634840927108e-05,535,,304.0,significant_down,nutrient_limited,aldose 1-epimerase family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM0512,arsC,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.655309021894139,0.0040290780868379,536,,305.0,significant_down,nutrient_limited,putative arsenate reductase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1646,cobH,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.654760882152286,2.800111940445049e-05,537,229.0,,significant_up,nutrient_limited,precorrin-8X methylmutase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0582,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6521055072824582,1.2711523644979996e-08,538,,306.0,significant_down,nutrient_limited,short chain dehydrogenase family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1649,uvrB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6509231430580102,6.344943685407168e-08,539,,307.0,significant_down,nutrient_limited,"excinuclease UvrABC complex, helicase subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Replication and repair,RNASEQ,,all_detected_genes,,axenic | light
PMM0089,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6506880915825597,7.63352970950241e-14,540,230.0,,significant_up,nutrient_limited,"ABC transport system ATP-binding/permease protein, Uup family",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Transport,RNASEQ,,all_detected_genes,,axenic | light
PMM0286,nudF,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.650679101969343,9.523384691567068e-07,541,,308.0,significant_down,nutrient_limited,"ADP-ribose diphosphatase, NUDIX hydrolase superfamily",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Nucleotide metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1587,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6477521240333175,9.538954524549662e-05,542,231.0,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0511,ppa,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6441858873419906,1.0810395782801852e-08,543,,309.0,significant_down,nutrient_limited,inorganic pyrophosphatase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Central intermediary metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0432,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6413705570865804,2.04608088174292e-06,544,232.0,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0332,glpG,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6407572876157024,0.1749421074724232,545,,,not_significant,nutrient_limited,uncharacterized conserved membrane protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0119,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6395014743925116,0.0002610064965828,546,233.0,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0364,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6391452266392934,0.0026136316574146,547,234.0,,significant_up,nutrient_limited,conserved hypothetical protein (DUF3303),MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0123,cysK,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6351991251179172,0.0004433656918634,548,235.0,,significant_up,nutrient_limited,O-acetylserine (thiol)-lyase A,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Amino acid metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0149,ndhF1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6350543700433635,3.08461930436833e-08,549,236.0,,significant_up,nutrient_limited,NADH dehydrogenase subunit NdhF (chain 5 or L),MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1489,rpiA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6343059993834474,1.595226839824205e-09,550,,310.0,significant_down,nutrient_limited,ribose 5-phosphate isomerase A,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1665,sqdB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6283751166646971,5.639834897761834e-09,551,,311.0,significant_down,nutrient_limited,UDP-sulfoquinovose synthase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1526,hisB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6269712631174762,0.0054427817842772,552,237.0,,significant_up,nutrient_limited,putative imidazoleglycerol-phosphate dehydratase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0403,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6259141956066034,5.11439949548608e-11,553,,312.0,significant_down,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1978,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6241151705560313,0.02194895989237,554,,313.0,significant_down,nutrient_limited,uncharacterized conserved membrane protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1378,desA3,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.621314214290225,3.388290337351243e-05,555,238.0,,significant_up,nutrient_limited,delta-12 fatty acid desaturase DesA3,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1225,wzc,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6148257854402064,2.3887528828282744e-06,556,,314.0,significant_down,nutrient_limited,P-loop containing nucleoside triphosphate hydrolase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Cell cycle and division,RNASEQ,,all_detected_genes,,axenic | light
PMM0557,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6138899854922897,5.462493405515773e-05,557,,315.0,significant_down,nutrient_limited,conserved hypothetical protein (DUF3136),MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0451,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6135171129632735,3.355089413326047e-05,558,239.0,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0281,hisB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,-1.6117210953483825,1.808214317705784e-08,559,,316.0,significant_down,nutrient_limited,imidazoleglycerol-phosphate dehydratase family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Amino acid metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1678,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6080699768912716,3.180921363887905e-07,560,240.0,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1068,pgpH,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.6078756719202365,1.4435764087132002e-05,561,241.0,,significant_up,nutrient_limited,cyclic-di-AMP phosphodiesterase PgpH,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
