locus_tag,direction,log2fc,expression_status,rank,rank_up,rank_down,gene_name,de_direction,concordance,dir_rank,timepoint,label
PMM1672,up,0.3997526306498246,not_significant,1151,,,desC4,,0,,day 31,Weissberg RNA-seq coculture
PMM1402,down,-2.144282042395109,significant_down,73,,29,,down,1,29.0,day 31,Weissberg RNA-seq coculture
PMM0469,down,-1.4624096427330533,significant_down,193,,105,psaF,down,1,105.0,day 31,Weissberg RNA-seq coculture
PMM0996,up,-0.3981981237483232,not_significant,1152,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM1298,down,0.2581406090264111,not_significant,1399,,,lpdA,,0,,day 31,Weissberg RNA-seq coculture
PMM0599,down,0.3128289102483089,not_significant,1310,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM0087,up,0.3657056369591187,not_significant,1218,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM0468,down,-1.8395118414362888,significant_down,107,,51,psaJ,down,1,51.0,day 31,Weissberg RNA-seq coculture
PMM1384,up,3.134510584399968,significant_up,33,23,,hli,up,1,23.0,day 31,Weissberg RNA-seq coculture
PMM1552,down,0.0771046083362777,not_significant,1727,,,rpsC,,0,,day 31,Weissberg RNA-seq coculture
PMM0363,up,1.2072035494499018,significant_up,321,114,,,up,1,114.0,day 31,Weissberg RNA-seq coculture
PMM0965,up,-0.3352303098373757,not_significant,1270,,,ureA,,0,,day 31,Weissberg RNA-seq coculture
PMM1623,up,0.5420354419534301,not_significant,925,,,ssb,,0,,day 31,Weissberg RNA-seq coculture
PMM0810,up,-0.8696706542262806,not_significant,573,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM1511,down,0.1807864552294059,not_significant,1538,,,rpsL,,0,,day 31,Weissberg RNA-seq coculture
PMM0767,down,-0.9147021919337408,not_significant,533,,,fbp-sbp,,0,,day 31,Weissberg RNA-seq coculture
PMM0314,down,-1.4686641746579927,significant_down,189,,101,psbT,down,1,101.0,day 31,Weissberg RNA-seq coculture
PMM0364,up,-1.4958969470714596,significant_down,178,,92,,down,-1,92.0,day 31,Weissberg RNA-seq coculture
PMM0307,down,-1.0970111399167786,significant_down,393,,211,unk6,down,1,211.0,day 31,Weissberg RNA-seq coculture
PMM1555,down,0.6185894288657733,not_significant,822,,,rplB,,0,,day 31,Weissberg RNA-seq coculture
PMM0491,up,-1.307028886956086,significant_down,264,,145,phhB,down,-1,145.0,day 31,Weissberg RNA-seq coculture
PMM0987,down,1.1469336217845307,significant_up,358,123,,rpsU,up,-1,123.0,day 31,Weissberg RNA-seq coculture
PMM1456,down,0.7629900618646398,not_significant,657,,,atpI,,0,,day 31,Weissberg RNA-seq coculture
PMM0766,down,-1.755642760532782,significant_down,120,,58,rpe,down,1,58.0,day 31,Weissberg RNA-seq coculture
PMM0245,up,0.1297132939407914,not_significant,1624,,,cobO2,,0,,day 31,Weissberg RNA-seq coculture
PMM1608,down,-0.8051181021779611,not_significant,623,,,acpP,,0,,day 31,Weissberg RNA-seq coculture
PMM1545,down,-0.5359554155622678,not_significant,937,,,rpsH,,0,,day 31,Weissberg RNA-seq coculture
PMM1578,down,-0.3236115158089848,not_significant,1290,,,psaD,,0,,day 31,Weissberg RNA-seq coculture
PMM1644,down,-1.408383774596924,significant_down,219,,120,psbZ,down,1,120.0,day 31,Weissberg RNA-seq coculture
PMM0446,up,0.0970025350418188,not_significant,1690,,,ctaCI,,0,,day 31,Weissberg RNA-seq coculture
PMM0754,down,0.7556725621429365,not_significant,664,,,tsf,,0,,day 31,Weissberg RNA-seq coculture
PMM0429,down,0.0977520748425091,not_significant,1689,,,petP,,0,,day 31,Weissberg RNA-seq coculture
PMM1601,up,-1.1837771591321031,significant_down,341,,186,glgP,down,-1,186.0,day 31,Weissberg RNA-seq coculture
PMM1662,down,-0.4680719296579879,not_significant,1028,,,rplT,,0,,day 31,Weissberg RNA-seq coculture
PMM1345,down,0.6980960367970959,not_significant,725,,,rpmA,,0,,day 31,Weissberg RNA-seq coculture
PMM1610,down,-1.267215619299528,significant_down,291,,160,tktA,down,1,160.0,day 31,Weissberg RNA-seq coculture
PMM1336,down,-0.1538148318890914,not_significant,1581,,,fabZ,,0,,day 31,Weissberg RNA-seq coculture
PMM0202,down,1.3031246495804774,significant_up,265,97,,rplJ,up,-1,97.0,day 31,Weissberg RNA-seq coculture
PMM1285,down,1.298218728515279,significant_up,269,99,,rpsP,up,-1,99.0,day 31,Weissberg RNA-seq coculture
PMM1542,down,0.2391327672905763,not_significant,1425,,,rpsE,,0,,day 31,Weissberg RNA-seq coculture
PMM0368,up,-0.557762280211291,not_significant,906,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM1661,down,-0.2578045956240203,not_significant,1401,,,rpmI,,0,,day 31,Weissberg RNA-seq coculture
PMM1438,down,-0.8999922681910107,not_significant,544,,,atpB,,0,,day 31,Weissberg RNA-seq coculture
PMM0747,down,-0.578391031074648,not_significant,873,,,pcyA,,0,,day 31,Weissberg RNA-seq coculture
PMM0160,up,0.0740491577561986,not_significant,1736,,,ndhA,,0,,day 31,Weissberg RNA-seq coculture
PMM0075,up,-1.827192906205466,significant_down,111,,53,,down,-1,53.0,day 31,Weissberg RNA-seq coculture
PMM0870,down,1.299752738033113,significant_up,267,98,,rpmG,up,-1,98.0,day 31,Weissberg RNA-seq coculture
PMM0201,down,0.9534369118808425,not_significant,506,,,rplL,,0,,day 31,Weissberg RNA-seq coculture
PMM1135,up,3.3177920483097525,significant_up,30,22,,hli,up,1,22.0,day 31,Weissberg RNA-seq coculture
PMM0494,down,-1.4600817287941488,significant_down,195,,107,ppa,down,1,107.0,day 31,Weissberg RNA-seq coculture
PMM0936,up,0.5910195936817336,not_significant,858,,,umuD,,0,,day 31,Weissberg RNA-seq coculture
PMM1655,down,-0.0372913012380814,not_significant,1796,,,tig,,0,,day 31,Weissberg RNA-seq coculture
PMM1314,up,-0.4948738640540876,not_significant,992,,,clpP3,,0,,day 31,Weissberg RNA-seq coculture
PMM1409,up,-0.5526117203762764,not_significant,914,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM1149,up,-0.8344894999112812,not_significant,602,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM0410,down,0.4393493712047677,not_significant,1079,,,rpsD,,0,,day 31,Weissberg RNA-seq coculture
PMM1536,down,0.0436736056736939,not_significant,1785,,,rpsK,,0,,day 31,Weissberg RNA-seq coculture
PMM0751,down,2.473357784108832,significant_up,49,33,,,up,-1,33.0,day 31,Weissberg RNA-seq coculture
PMM0858,up,1.1001163218990342,significant_up,391,130,,,up,1,130.0,day 31,Weissberg RNA-seq coculture
PMM1609,down,-1.1292466401933232,not_significant,374,,,fabF,,0,,day 31,Weissberg RNA-seq coculture
PMM0329,down,-0.4432081705018427,not_significant,1070,,,psaE,,0,,day 31,Weissberg RNA-seq coculture
PMM0348,down,4.878468986115611,significant_up,11,11,,,up,-1,11.0,day 31,Weissberg RNA-seq coculture
PMM1437,down,0.6884004295199758,not_significant,739,,,groES,,0,,day 31,Weissberg RNA-seq coculture
PMM0035,up,-1.1460914386636272,significant_down,361,,197,PSTA,down,-1,197.0,day 31,Weissberg RNA-seq coculture
PMM0120,up,-0.3250633738159605,not_significant,1285,,,sulA,,0,,day 31,Weissberg RNA-seq coculture
PMM1011,down,-1.92351508632796,significant_down,96,,41,,down,1,41.0,day 31,Weissberg RNA-seq coculture
PMM0145,up,-0.0800851611780703,not_significant,1721,,,ndhM,,0,,day 31,Weissberg RNA-seq coculture
PMM1412,up,-0.7005991322385802,not_significant,723,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM1532,down,0.2215710038913498,not_significant,1460,,,rplM,,0,,day 31,Weissberg RNA-seq coculture
PMM1678,up,0.9935662768263605,not_significant,470,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM0214,down,-1.5243241428892789,significant_down,173,,88,sul3,down,1,88.0,day 31,Weissberg RNA-seq coculture
PMM1312,up,0.4283544567812638,not_significant,1105,,,yacL,,0,,day 31,Weissberg RNA-seq coculture
PMM0770,up,-1.2915016111796094,significant_down,277,,152,gnd,down,-1,152.0,day 31,Weissberg RNA-seq coculture
PMM0428,down,-0.8047438323560626,not_significant,625,,,chlG,,0,,day 31,Weissberg RNA-seq coculture
PMM1490,up,-0.1921620398256132,not_significant,1511,,,deg1,,0,,day 31,Weissberg RNA-seq coculture
PMM0988,up,-0.6682437560009643,not_significant,759,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM0647,up,-2.319700094412633,significant_down,54,,16,,down,-1,16.0,day 31,Weissberg RNA-seq coculture
PMM0203,down,0.296960865327772,not_significant,1336,,,rplA,,0,,day 31,Weissberg RNA-seq coculture
PMM0251,down,-0.5987321355468826,not_significant,848,,,psbH,,0,,day 31,Weissberg RNA-seq coculture
PMM0651,up,0.4601814955097106,not_significant,1040,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM0797,down,-0.1404264915946813,not_significant,1606,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM1055,down,0.0810416707597111,not_significant,1720,,,chlI,,0,,day 31,Weissberg RNA-seq coculture
PMM0312,down,0.3805664667961311,not_significant,1183,,,rpsA1,,0,,day 31,Weissberg RNA-seq coculture
PMM1109,down,-0.5899374096075432,not_significant,861,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM0626,up,-0.870816393824293,not_significant,571,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM0502,up,-1.5036345566317897,significant_down,176,,90,ycf41,down,-1,90.0,day 31,Weissberg RNA-seq coculture
PMM0869,down,0.4838655629360975,not_significant,1006,,,rpsR,,0,,day 31,Weissberg RNA-seq coculture
PMM1534,down,0.4925240975931372,not_significant,995,,,rplQ,,0,,day 31,Weissberg RNA-seq coculture
PMM0046,down,-0.0912661284535385,not_significant,1700,,,ndk,,0,,day 31,Weissberg RNA-seq coculture
PMM0204,down,-0.1692647008701243,not_significant,1554,,,rplK,,0,,day 31,Weissberg RNA-seq coculture
PMM1544,down,-0.1901548011504715,not_significant,1514,,,rplF,,0,,day 31,Weissberg RNA-seq coculture
PMM0480,up,-0.558229869511913,not_significant,905,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM0964,up,-0.4224639158465767,not_significant,1113,,,ureB,,0,,day 31,Weissberg RNA-seq coculture
PMM0864,down,-0.5092965855991433,not_significant,979,,,,,0,,day 31,Weissberg RNA-seq coculture
PMM1128,up,1.0408039989851303,significant_up,425,143,,hli15,up,1,143.0,day 31,Weissberg RNA-seq coculture
PMM0511,down,0.3953192030354959,not_significant,1158,,,ppa,,0,,day 31,Weissberg RNA-seq coculture
PMM0691,down,-1.533510316755171,significant_down,166,,83,,down,1,83.0,day 31,Weissberg RNA-seq coculture
PMM0356,down,-1.727955442599877,significant_down,124,,61,pip,down,1,61.0,day 31,Weissberg RNA-seq coculture
PMM1154,up,-0.4093456328909231,not_significant,1136,,,ilvN,,0,,day 31,Weissberg RNA-seq coculture
PMM0784,down,-0.625144346146379,not_significant,808,,,accD,,0,,day 31,Weissberg RNA-seq coculture
PMM1183,down,-0.3904809925933427,not_significant,1164,,,rpmH,,0,,day 31,Weissberg RNA-seq coculture
PMM1146,up,-1.526535240192077,significant_down,170,,86,pntA2,down,-1,86.0,day 31,Weissberg RNA-seq coculture
PMM0969,up,0.6559478786326192,not_significant,785,,,ureG,,0,,day 31,Weissberg RNA-seq coculture
PMM1643,down,-0.4639452724860054,not_significant,1037,,,ribH,,0,,day 31,Weissberg RNA-seq coculture
PMM0560,down,0.1803486809726204,not_significant,1539,,,hisG,,0,,day 31,Weissberg RNA-seq coculture
PMM0510,down,1.0326971780585956,significant_up,433,148,,,up,-1,148.0,day 31,Weissberg RNA-seq coculture
PMM0273,down,-0.403156065181652,not_significant,1146,,,mviM,,0,,day 31,Weissberg RNA-seq coculture
PMM1607,down,-0.4589635469513188,not_significant,1045,,,psaC,,0,,day 31,Weissberg RNA-seq coculture
PMM0930,down,-0.0183610962181379,not_significant,1825,,,phdB,,0,,day 31,Weissberg RNA-seq coculture
PMM1440,down,-0.0132379971795246,not_significant,1830,,,ycf65,,0,,day 31,Weissberg RNA-seq coculture
PMM1442,up,0.788436462286299,not_significant,641,,,pepP,,0,,day 31,Weissberg RNA-seq coculture
PMM0906,down,-1.1068788351453784,significant_down,387,,207,psaK,down,1,207.0,day 31,Weissberg RNA-seq coculture
PMM0769,down,-0.2218937832356445,not_significant,1459,,,glgC,,0,,day 31,Weissberg RNA-seq coculture
PMM0296,down,-0.5572517585603664,not_significant,907,,,ycf48,,0,,day 31,Weissberg RNA-seq coculture
PMM0206,down,-0.3573543259539848,not_significant,1236,,,secE,,0,,day 31,Weissberg RNA-seq coculture
PMM0753,down,1.979759364022166,significant_up,85,44,,rpsB,up,-1,44.0,day 31,Weissberg RNA-seq coculture
PMM0026,down,-0.2374472241146723,not_significant,1429,,,efp,,0,,day 31,Weissberg RNA-seq coculture
PMM0142,down,-1.396967655762464,significant_down,225,,125,,down,1,125.0,day 31,Weissberg RNA-seq coculture
PMM0844,down,-1.46652123427727,significant_down,191,,103,cycI1,down,1,103.0,day 31,Weissberg RNA-seq coculture
PMM0030,up,-3.119936948962469,significant_down,26,,6,,down,-1,6.0,day 60,Weissberg RNA-seq coculture
PMM0337,up,-1.7998694294786872,not_significant,112,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0346,down,-1.0727514057026035,significant_down,397,,210,,down,1,210.0,day 60,Weissberg RNA-seq coculture
PMM0370,up,-0.3393498386809253,not_significant,1225,,,cynA,,0,,day 60,Weissberg RNA-seq coculture
PMM0550,down,0.7982779052363453,not_significant,611,,,rbcL,,0,,day 60,Weissberg RNA-seq coculture
PMM1453,down,-1.4471859571096377,not_significant,212,,,atpF,,0,,day 60,Weissberg RNA-seq coculture
PMM1452,down,-1.4156950757721565,not_significant,224,,,atpD,,0,,day 60,Weissberg RNA-seq coculture
PMM0690,up,1.0583170357017866,not_significant,403,,,hli,,0,,day 60,Weissberg RNA-seq coculture
PMM1454,down,-1.3897899608242337,not_significant,232,,,atpG,,0,,day 60,Weissberg RNA-seq coculture
PMM1404,up,2.157323217623304,significant_up,67,28,,hli,up,1,28.0,day 60,Weissberg RNA-seq coculture
PMM0920,up,-2.173486157594152,significant_down,65,,31,glnA,down,-1,31.0,day 60,Weissberg RNA-seq coculture
PMM0970,up,-2.015510978873359,significant_down,84,,44,urtA,down,-1,44.0,day 60,Weissberg RNA-seq coculture
PMM0699,down,0.7941696692381354,not_significant,618,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1557,down,0.1407777208548487,not_significant,1585,,,rplD,,0,,day 60,Weissberg RNA-seq coculture
PMM1390,up,1.4613690025326944,not_significant,206,,,hli,,0,,day 60,Weissberg RNA-seq coculture
PMM1455,down,-0.9006710173790257,not_significant,514,,,atpH,,0,,day 60,Weissberg RNA-seq coculture
PMM0818,up,,,,,,hli,,0,,day 60,Weissberg RNA-seq coculture
PMM0453,down,-2.025375636260853,significant_down,81,,42,fabG,down,1,42.0,day 60,Weissberg RNA-seq coculture
PMM0689,up,1.587055466479102,not_significant,163,,,hli,,0,,day 60,Weissberg RNA-seq coculture
PMM1706,down,-0.0449147029373717,not_significant,1776,,,rpsF,,0,,day 60,Weissberg RNA-seq coculture
PMM0365,up,-0.7429571804701129,not_significant,667,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0246,up,-1.7014965249685456,not_significant,129,,,ntcA,,0,,day 60,Weissberg RNA-seq coculture
PMM0336,up,0.3387799592075696,not_significant,1227,,,PTOX,,0,,day 60,Weissberg RNA-seq coculture
PMM1451,down,-1.2117573074785244,not_significant,304,,,atpA,,0,,day 60,Weissberg RNA-seq coculture
PMM0901,down,0.1614084252063424,not_significant,1550,,,htpG,,0,,day 60,Weissberg RNA-seq coculture
PMM0687,up,-1.2947869559092218,not_significant,268,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0374,up,-2.175311427946882,not_significant,64,,,tatA,,0,,day 60,Weissberg RNA-seq coculture
PMM0583,down,-1.4858558489190248,significant_down,197,,114,hemE,down,1,114.0,day 60,Weissberg RNA-seq coculture
PMM1558,down,0.1590151623913266,not_significant,1554,,,rplC,,0,,day 60,Weissberg RNA-seq coculture
PMM0447,up,-0.2969255159238728,not_significant,1295,,,ctaA,,0,,day 60,Weissberg RNA-seq coculture
PMM0452,down,0.3279418657296636,not_significant,1243,,,groL2,,0,,day 60,Weissberg RNA-seq coculture
PMM0334,up,-0.576224770356721,not_significant,865,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0549,down,1.5461221217176504,significant_up,178,59,,csoS1A,up,-1,59.0,day 60,Weissberg RNA-seq coculture
PMM1541,down,-0.3747055083317848,not_significant,1167,,,rplO,,0,,day 60,Weissberg RNA-seq coculture
PMM0272,down,-1.777791081867888,significant_down,117,,64,psbK,down,1,64.0,day 60,Weissberg RNA-seq coculture
PMM0819,up,-1.18614995129084,not_significant,324,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1538,down,0.2038071603374408,not_significant,1461,,,rpmJ,,0,,day 60,Weissberg RNA-seq coculture
PMM1520,down,-2.217378839126178,significant_down,61,,29,psaI,down,1,29.0,day 60,Weissberg RNA-seq coculture
PMM1537,down,-0.1940659243726755,not_significant,1485,,,rpsM,,0,,day 60,Weissberg RNA-seq coculture
PMM1396,up,,,,,,hli,,0,,day 60,Weissberg RNA-seq coculture
PMM0684,up,-0.8576317638835156,not_significant,552,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1397,up,,,,,,hli,,0,,day 60,Weissberg RNA-seq coculture
PMM0552,down,1.23680180373475,not_significant,289,,,csoS2,,0,,day 60,Weissberg RNA-seq coculture
PMM0785,down,-1.3659146185373878,significant_down,240,,140,prkB,down,1,140.0,day 60,Weissberg RNA-seq coculture
PMM1523,down,-1.2630884090164536,significant_down,280,,161,psaB,down,1,161.0,day 60,Weissberg RNA-seq coculture
PMM1519,down,-2.4395086634794,significant_down,46,,17,psaL,down,1,17.0,day 60,Weissberg RNA-seq coculture
PMM1556,down,-0.2321356117518008,not_significant,1410,,,rplW,,0,,day 60,Weissberg RNA-seq coculture
PMM1507,down,-0.9848851312157344,not_significant,457,,,rpsJ,,0,,day 60,Weissberg RNA-seq coculture
PMM0876,down,-0.1153451544623587,not_significant,1637,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1134,up,-1.1710817322052864,not_significant,337,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1457,down,-0.3232736042340479,not_significant,1250,,,atp1,,0,,day 60,Weissberg RNA-seq coculture
PMM1700,up,-0.535833685027737,not_significant,921,,,acnB,,0,,day 60,Weissberg RNA-seq coculture
PMM0710,down,-2.6291741688881043,significant_down,41,,14,pstS,down,1,14.0,day 60,Weissberg RNA-seq coculture
PMM1385,up,1.868522046475511,significant_up,106,41,,hli,up,1,41.0,day 60,Weissberg RNA-seq coculture
PMM0605,down,-0.1381701256022905,not_significant,1591,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1554,down,-0.0948298000852356,not_significant,1678,,,rpsS,,0,,day 60,Weissberg RNA-seq coculture
PMM1350,down,-1.1860837055600302,significant_down,325,,183,,down,1,183.0,day 60,Weissberg RNA-seq coculture
PMM0971,up,-1.7883222632540208,significant_down,115,,62,urtB,down,-1,62.0,day 60,Weissberg RNA-seq coculture
PMM0548,up,0.4738057076430715,not_significant,1014,,,rdgB,,0,,day 60,Weissberg RNA-seq coculture
PMM1262,up,-1.979115074923535,significant_down,90,,48,lexA,down,-1,48.0,day 60,Weissberg RNA-seq coculture
PMM0540,down,-1.1481583977073828,not_significant,354,,,psaM,,0,,day 60,Weissberg RNA-seq coculture
PMM0371,up,-0.2989600039122373,not_significant,1292,,,cynB,,0,,day 60,Weissberg RNA-seq coculture
PMM0817,up,,,,,,hli,,0,,day 60,Weissberg RNA-seq coculture
PMM0306,down,-2.1553063509023787,significant_down,68,,32,cpeS,down,1,32.0,day 60,Weissberg RNA-seq coculture
PMM1562,up,-0.400230603470006,not_significant,1112,,,recA,,0,,day 60,Weissberg RNA-seq coculture
PMM1553,down,-0.0830192803253783,not_significant,1705,,,rplV,,0,,day 60,Weissberg RNA-seq coculture
PMM1375,down,-1.680683146749152,significant_down,132,,72,,down,1,72.0,day 60,Weissberg RNA-seq coculture
PMM1074,up,-0.6399874855921764,not_significant,786,,,zwf,,0,,day 60,Weissberg RNA-seq coculture
PMM0781,down,-1.119254619344285,significant_down,371,,197,fbaA,down,1,197.0,day 60,Weissberg RNA-seq coculture
PMM0726,up,0.1050263939688819,not_significant,1655,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1672,up,-0.3768060768445191,not_significant,1158,,,desC4,,0,,day 60,Weissberg RNA-seq coculture
PMM1402,down,-1.318737669391502,not_significant,261,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0469,down,-1.910126718418809,significant_down,99,,53,psaF,down,1,53.0,day 60,Weissberg RNA-seq coculture
PMM0996,up,-0.0207935697255748,not_significant,1821,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1298,down,-0.1400138725251162,not_significant,1587,,,lpdA,,0,,day 60,Weissberg RNA-seq coculture
PMM0599,down,0.5919886622316151,not_significant,842,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0087,up,0.1299634045309068,not_significant,1612,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0468,down,-2.2255370449976963,significant_down,60,,28,psaJ,down,1,28.0,day 60,Weissberg RNA-seq coculture
PMM1384,up,2.7617738652184336,significant_up,36,22,,hli,up,1,22.0,day 60,Weissberg RNA-seq coculture
PMM1552,down,-0.1053103640367223,not_significant,1654,,,rpsC,,0,,day 60,Weissberg RNA-seq coculture
PMM0363,up,0.6902547197181571,not_significant,728,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM0965,up,-0.6474502987866533,not_significant,773,,,ureA,,0,,day 60,Weissberg RNA-seq coculture
PMM1623,up,1.3819806759179607,not_significant,236,,,ssb,,0,,day 60,Weissberg RNA-seq coculture
PMM0810,up,-1.058076870483566,not_significant,405,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1511,down,0.1806071162286069,not_significant,1514,,,rpsL,,0,,day 60,Weissberg RNA-seq coculture
PMM0767,down,-0.7661693604611634,not_significant,638,,,fbp-sbp,,0,,day 60,Weissberg RNA-seq coculture
PMM0314,down,-2.012583259534351,significant_down,85,,45,psbT,down,1,45.0,day 60,Weissberg RNA-seq coculture
PMM0364,up,-1.290357320960236,significant_down,270,,155,,down,-1,155.0,day 60,Weissberg RNA-seq coculture
PMM0307,down,-1.6546645973558485,significant_down,137,,77,unk6,down,1,77.0,day 60,Weissberg RNA-seq coculture
PMM1555,down,0.566435487196018,not_significant,888,,,rplB,,0,,day 60,Weissberg RNA-seq coculture
PMM0491,up,-1.2569391638511065,significant_down,284,,164,phhB,down,-1,164.0,day 60,Weissberg RNA-seq coculture
PMM0987,down,0.627193977347979,not_significant,800,,,rpsU,,0,,day 60,Weissberg RNA-seq coculture
PMM1456,down,-0.6164860378983955,not_significant,809,,,atpI,,0,,day 60,Weissberg RNA-seq coculture
PMM0766,down,-1.477264151592664,significant_down,198,,115,rpe,down,1,115.0,day 60,Weissberg RNA-seq coculture
PMM0245,up,0.7066442191853082,not_significant,713,,,cobO2,,0,,day 60,Weissberg RNA-seq coculture
PMM1608,down,-1.0073629840366014,significant_down,441,,225,acpP,down,1,225.0,day 60,Weissberg RNA-seq coculture
PMM1545,down,-0.6764442893225893,not_significant,747,,,rpsH,,0,,day 60,Weissberg RNA-seq coculture
PMM1578,down,-0.2235350550604806,not_significant,1427,,,psaD,,0,,day 60,Weissberg RNA-seq coculture
PMM1644,down,-1.3045901532128936,significant_down,264,,151,psbZ,down,1,151.0,day 60,Weissberg RNA-seq coculture
PMM0446,up,-0.1325122103241125,not_significant,1604,,,ctaCI,,0,,day 60,Weissberg RNA-seq coculture
PMM0754,down,0.7686599480081984,not_significant,634,,,tsf,,0,,day 60,Weissberg RNA-seq coculture
PMM0429,down,0.2781748336316664,not_significant,1326,,,petP,,0,,day 60,Weissberg RNA-seq coculture
PMM1601,up,-1.3496055478970113,significant_down,250,,146,glgP,down,-1,146.0,day 60,Weissberg RNA-seq coculture
PMM1662,down,-0.5699580911870019,not_significant,879,,,rplT,,0,,day 60,Weissberg RNA-seq coculture
PMM1345,down,0.2406506101030932,not_significant,1393,,,rpmA,,0,,day 60,Weissberg RNA-seq coculture
PMM1610,down,-1.5371267905220078,significant_down,180,,105,tktA,down,1,105.0,day 60,Weissberg RNA-seq coculture
PMM1336,down,-0.3012177553562954,not_significant,1285,,,fabZ,,0,,day 60,Weissberg RNA-seq coculture
PMM0202,down,-0.1755748655302508,not_significant,1522,,,rplJ,,0,,day 60,Weissberg RNA-seq coculture
PMM1285,down,0.7537629433821105,not_significant,655,,,rpsP,,0,,day 60,Weissberg RNA-seq coculture
PMM1542,down,0.8007445410456081,not_significant,605,,,rpsE,,0,,day 60,Weissberg RNA-seq coculture
PMM0368,up,-1.570144983761027,significant_down,170,,100,,down,-1,100.0,day 60,Weissberg RNA-seq coculture
PMM1661,down,-0.3380292536221957,not_significant,1228,,,rpmI,,0,,day 60,Weissberg RNA-seq coculture
PMM1438,down,-1.3846768834251564,significant_down,234,,136,atpB,down,1,136.0,day 60,Weissberg RNA-seq coculture
PMM0747,down,-1.027341843935263,not_significant,430,,,pcyA,,0,,day 60,Weissberg RNA-seq coculture
PMM0160,up,-0.4829238445312612,not_significant,997,,,ndhA,,0,,day 60,Weissberg RNA-seq coculture
PMM0075,up,-1.6529327438715369,significant_down,140,,80,,down,-1,80.0,day 60,Weissberg RNA-seq coculture
PMM0870,down,0.2273918563180209,not_significant,1418,,,rpmG,,0,,day 60,Weissberg RNA-seq coculture
PMM0201,down,-0.4100599157101215,not_significant,1101,,,rplL,,0,,day 60,Weissberg RNA-seq coculture
PMM1135,up,2.017087686551795,significant_up,83,32,,hli,up,1,32.0,day 60,Weissberg RNA-seq coculture
PMM0494,down,-1.4906739524429469,significant_down,194,,112,ppa,down,1,112.0,day 60,Weissberg RNA-seq coculture
PMM0936,up,-0.0603526775461698,not_significant,1748,,,umuD,,0,,day 60,Weissberg RNA-seq coculture
PMM1655,down,-0.4057408035023558,not_significant,1104,,,tig,,0,,day 60,Weissberg RNA-seq coculture
PMM1314,up,-0.2646124861838944,not_significant,1342,,,clpP3,,0,,day 60,Weissberg RNA-seq coculture
PMM1409,up,-0.4969786912820745,not_significant,980,,,,,0,,day 60,Weissberg RNA-seq coculture
PMM1149,up,-1.2803771096803145,significant_down,274,,157,,down,-1,157.0,day 60,Weissberg RNA-seq coculture
PMM0410,down,-0.6735521462336184,not_significant,752,,,rpsD,,0,,day 60,Weissberg RNA-seq coculture
PMM1536,down,-0.3359700633345004,not_significant,1232,,,rpsK,,0,,day 60,Weissberg RNA-seq coculture
PMM0751,down,2.1489195711151723,significant_up,70,30,,,up,-1,30.0,day 60,Weissberg RNA-seq coculture
PMM0858,up,1.03801132137668,significant_up,422,132,,,up,1,132.0,day 60,Weissberg RNA-seq coculture
PMM1609,down,-1.710772432293586,significant_down,128,,69,fabF,down,1,69.0,day 60,Weissberg RNA-seq coculture
PMM0329,down,-0.4156949890869063,not_significant,1091,,,psaE,,0,,day 60,Weissberg RNA-seq coculture
PMM0348,down,3.728439598846781,significant_up,15,13,,,up,-1,13.0,day 60,Weissberg RNA-seq coculture
PMM1437,down,-0.4786142654129531,not_significant,1003,,,groES,,0,,day 60,Weissberg RNA-seq coculture
PMM0035,up,-0.9468791465497955,not_significant,476,,,PSTA,,0,,day 60,Weissberg RNA-seq coculture
PMM0120,up,0.0855122475606452,not_significant,1697,,,sulA,,0,,day 60,Weissberg RNA-seq coculture
