locus_tag,direction,log2fc,expression_status,rank,rank_up,rank_down,gene_name,de_direction,concordance,dir_rank,timepoint,label
PMM0754,down,-0.103101730346677,not_significant,1258,,,tsf,,0,,day 31,Weissberg proteomics coculture
PMM0429,down,,,,,,petP,,0,,day 31,Weissberg proteomics coculture
PMM1601,up,0.815914154052731,not_significant,386,,,glgP,,0,,day 31,Weissberg proteomics coculture
PMM1662,down,-0.877148310343425,not_significant,345,,,rplT,,0,,day 31,Weissberg proteomics coculture
PMM1345,down,-1.2669308980306,significant_down,158,,83,rpmA,down,1,83.0,day 31,Weissberg proteomics coculture
PMM1610,down,-0.996609369913736,not_significant,280,,,tktA,,0,,day 31,Weissberg proteomics coculture
PMM1336,down,0.156899770100915,not_significant,1155,,,fabZ,,0,,day 31,Weissberg proteomics coculture
PMM0202,down,-0.972906748453775,not_significant,293,,,rplJ,,0,,day 31,Weissberg proteomics coculture
PMM1285,down,-1.40280342102051,significant_down,115,,62,rpsP,down,1,62.0,day 31,Weissberg proteomics coculture
PMM1542,down,-2.09197362263997,significant_down,34,,13,rpsE,down,1,13.0,day 31,Weissberg proteomics coculture
PMM0368,up,1.4793586730957,significant_up,99,36,,,up,1,36.0,day 31,Weissberg proteomics coculture
PMM1661,down,,,,,,rpmI,,0,,day 31,Weissberg proteomics coculture
PMM1438,down,-0.870426177978517,not_significant,351,,,atpB,,0,,day 31,Weissberg proteomics coculture
PMM0747,down,-0.352284113566083,not_significant,862,,,pcyA,,0,,day 31,Weissberg proteomics coculture
PMM0160,up,0.846414566040039,not_significant,369,,,ndhA,,0,,day 31,Weissberg proteomics coculture
PMM0075,up,0.210142771402993,not_significant,1068,,,,,0,,day 31,Weissberg proteomics coculture
PMM0870,down,-1.72223218282064,not_significant,63,,,rpmG,,0,,day 31,Weissberg proteomics coculture
PMM0201,down,-0.479094187418618,not_significant,710,,,rplL,,0,,day 31,Weissberg proteomics coculture
PMM1135,up,-0.656496047973637,not_significant,537,,,hli,,0,,day 31,Weissberg proteomics coculture
PMM0494,down,-0.0857156117757141,not_significant,1296,,,ppa,,0,,day 31,Weissberg proteomics coculture
PMM0936,up,,,,,,umuD,,0,,day 31,Weissberg proteomics coculture
PMM1655,down,-1.46986834208171,significant_down,102,,55,tig,down,1,55.0,day 31,Weissberg proteomics coculture
PMM1314,up,-0.0067183176676435,not_significant,1408,,,clpP3,,0,,day 31,Weissberg proteomics coculture
PMM1409,up,1.21993573506673,significant_up,169,66,,,up,1,66.0,day 31,Weissberg proteomics coculture
PMM1149,up,,,,,,,,0,,day 31,Weissberg proteomics coculture
PMM0410,down,-2.09283574422201,significant_down,33,,12,rpsD,down,1,12.0,day 31,Weissberg proteomics coculture
PMM1536,down,-1.94758224487305,significant_down,45,,21,rpsK,down,1,21.0,day 31,Weissberg proteomics coculture
PMM0751,down,,,,,,,,0,,day 31,Weissberg proteomics coculture
PMM0858,up,0.810572942097979,not_significant,392,,,,,0,,day 31,Weissberg proteomics coculture
PMM1609,down,-0.487419764200844,not_significant,698,,,fabF,,0,,day 31,Weissberg proteomics coculture
PMM0329,down,-1.25802739461263,significant_down,159,,84,psaE,down,1,84.0,day 31,Weissberg proteomics coculture
PMM0348,down,2.48242823282878,not_significant,16,,,,,0,,day 31,Weissberg proteomics coculture
PMM1437,down,0.708197275797525,not_significant,487,,,groES,,0,,day 31,Weissberg proteomics coculture
PMM0035,up,0.913733164469402,not_significant,323,,,PSTA,,0,,day 31,Weissberg proteomics coculture
PMM0120,up,0.596223831176758,not_significant,592,,,sulA,,0,,day 31,Weissberg proteomics coculture
PMM1011,down,,,,,,,,0,,day 31,Weissberg proteomics coculture
PMM0145,up,0.264812469482422,not_significant,980,,,ndhM,,0,,day 31,Weissberg proteomics coculture
PMM1412,up,0.9614626566569,not_significant,301,,,,,0,,day 31,Weissberg proteomics coculture
PMM1532,down,-0.970692952473957,not_significant,294,,,rplM,,0,,day 31,Weissberg proteomics coculture
PMM1678,up,0.44642448425293,not_significant,747,,,,,0,,day 31,Weissberg proteomics coculture
PMM0214,down,-1.75257682800293,significant_down,60,,29,sul3,down,1,29.0,day 31,Weissberg proteomics coculture
PMM1312,up,0.80892753601074,not_significant,395,,,yacL,,0,,day 31,Weissberg proteomics coculture
PMM0770,up,1.04332796732584,significant_up,249,101,,gnd,up,1,101.0,day 31,Weissberg proteomics coculture
PMM0428,down,-0.230904261271156,not_significant,1027,,,chlG,,0,,day 31,Weissberg proteomics coculture
PMM1490,up,0.368588129679363,not_significant,844,,,deg1,,0,,day 31,Weissberg proteomics coculture
PMM0988,up,1.02427101135254,significant_up,264,106,,,up,1,106.0,day 31,Weissberg proteomics coculture
PMM0647,up,,,,,,,,0,,day 31,Weissberg proteomics coculture
PMM0203,down,-1.1287047068278,significant_down,201,,103,rplA,down,1,103.0,day 31,Weissberg proteomics coculture
PMM0251,down,-1.8049201965332,significant_down,55,,24,psbH,down,1,24.0,day 31,Weissberg proteomics coculture
PMM0651,up,1.23300361633301,significant_up,163,65,,,up,1,65.0,day 31,Weissberg proteomics coculture
PMM0797,down,-0.810616811116533,not_significant,390,,,,,0,,day 31,Weissberg proteomics coculture
PMM1055,down,0.0371977488199868,not_significant,1372,,,chlI,,0,,day 31,Weissberg proteomics coculture
PMM0312,down,-1.27308400472005,significant_down,155,,81,rpsA1,down,1,81.0,day 31,Weissberg proteomics coculture
PMM1109,down,0.266061782836913,not_significant,977,,,,,0,,day 31,Weissberg proteomics coculture
PMM0626,up,,,,,,,,0,,day 31,Weissberg proteomics coculture
PMM0502,up,-0.555797576904297,not_significant,627,,,ycf41,,0,,day 31,Weissberg proteomics coculture
PMM0869,down,-0.730386734008786,not_significant,460,,,rpsR,,0,,day 31,Weissberg proteomics coculture
PMM1534,down,-1.14337730407715,significant_down,196,,101,rplQ,down,1,101.0,day 31,Weissberg proteomics coculture
PMM0046,down,-0.158958435058591,not_significant,1153,,,ndk,,0,,day 31,Weissberg proteomics coculture
PMM0204,down,-0.682423909505205,not_significant,513,,,rplK,,0,,day 31,Weissberg proteomics coculture
PMM1544,down,-1.22197850545247,significant_down,168,,89,rplF,down,1,89.0,day 31,Weissberg proteomics coculture
PMM0480,up,1.13334210713705,significant_up,199,78,,,up,1,78.0,day 31,Weissberg proteomics coculture
PMM0964,up,2.94700940450033,significant_up,10,8,,ureB,up,1,8.0,day 31,Weissberg proteomics coculture
PMM0864,down,0.391482035319011,not_significant,807,,,,,0,,day 31,Weissberg proteomics coculture
PMM1128,up,1.0817330678304,significant_up,224,89,,hli15,up,1,89.0,day 31,Weissberg proteomics coculture
PMM0511,down,0.0600274403889971,not_significant,1332,,,ppa,,0,,day 31,Weissberg proteomics coculture
PMM0691,down,,,,,,,,0,,day 31,Weissberg proteomics coculture
PMM0356,down,0.397822697957357,not_significant,798,,,pip,,0,,day 31,Weissberg proteomics coculture
PMM1154,up,1.29889551798503,significant_up,146,59,,ilvN,up,1,59.0,day 31,Weissberg proteomics coculture
PMM0784,down,-0.86004511515299,not_significant,357,,,accD,,0,,day 31,Weissberg proteomics coculture
PMM1183,down,,,,,,rpmH,,0,,day 31,Weissberg proteomics coculture
PMM1146,up,0.64842033386231,not_significant,543,,,pntA2,,0,,day 31,Weissberg proteomics coculture
PMM0969,up,1.63081804911295,significant_up,77,32,,ureG,up,1,32.0,day 31,Weissberg proteomics coculture
PMM1643,down,0.945865631103515,not_significant,314,,,ribH,,0,,day 31,Weissberg proteomics coculture
PMM0560,down,0.344017664591472,not_significant,877,,,hisG,,0,,day 31,Weissberg proteomics coculture
PMM0510,down,,,,,,,,0,,day 31,Weissberg proteomics coculture
PMM0273,down,-0.397242228190103,not_significant,799,,,mviM,,0,,day 31,Weissberg proteomics coculture
PMM1607,down,-1.2245012919108,significant_down,167,,88,psaC,down,1,88.0,day 31,Weissberg proteomics coculture
PMM0930,down,-0.109211603800456,not_significant,1247,,,phdB,,0,,day 31,Weissberg proteomics coculture
PMM1440,down,-1.52969169616699,significant_down,92,,49,ycf65,down,1,49.0,day 31,Weissberg proteomics coculture
PMM1442,up,1.06208101908366,significant_up,239,96,,pepP,up,1,96.0,day 31,Weissberg proteomics coculture
PMM0906,down,,,,,,psaK,,0,,day 31,Weissberg proteomics coculture
PMM0769,down,0.209281285603841,not_significant,1070,,,glgC,,0,,day 31,Weissberg proteomics coculture
PMM0296,down,-0.329983393351233,not_significant,901,,,ycf48,,0,,day 31,Weissberg proteomics coculture
PMM0206,down,0.665473937988281,not_significant,528,,,secE,,0,,day 31,Weissberg proteomics coculture
PMM0753,down,-1.57960764567058,significant_down,79,,39,rpsB,down,1,39.0,day 31,Weissberg proteomics coculture
PMM0026,down,-0.0943285624186267,not_significant,1282,,,efp,,0,,day 31,Weissberg proteomics coculture
PMM0142,down,-1.56066004435222,significant_down,87,,45,,down,1,45.0,day 31,Weissberg proteomics coculture
PMM0844,down,-2.01443354288737,significant_down,41,,18,cycI1,down,1,18.0,day 31,Weissberg proteomics coculture
PMM0030,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0337,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0346,down,-0.637643178304037,not_significant,495,,,,,0,,day 60,Weissberg proteomics coculture
PMM0370,up,3.86244519551595,significant_up,2,2,,cynA,up,1,2.0,day 60,Weissberg proteomics coculture
PMM0550,down,1.39672025044759,significant_up,125,83,,rbcL,up,-1,83.0,day 60,Weissberg proteomics coculture
PMM1453,down,0.199810663859047,not_significant,1061,,,atpF,,0,,day 60,Weissberg proteomics coculture
PMM1452,down,-0.107261657714843,not_significant,1253,,,atpD,,0,,day 60,Weissberg proteomics coculture
PMM0690,up,,,,,,hli,,0,,day 60,Weissberg proteomics coculture
PMM1454,down,0.14879099527995,not_significant,1165,,,atpG,,0,,day 60,Weissberg proteomics coculture
PMM1404,up,,,,,,hli,,0,,day 60,Weissberg proteomics coculture
PMM0920,up,2.57054074605306,significant_up,23,19,,glnA,up,1,19.0,day 60,Weissberg proteomics coculture
PMM0970,up,2.47993787129721,significant_up,27,22,,urtA,up,1,22.0,day 60,Weissberg proteomics coculture
PMM0699,down,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM1557,down,-0.316479365030927,not_significant,892,,,rplD,,0,,day 60,Weissberg proteomics coculture
PMM1390,up,0.8688112894694,not_significant,319,,,hli,,0,,day 60,Weissberg proteomics coculture
PMM1455,down,,,,,,atpH,,0,,day 60,Weissberg proteomics coculture
PMM0818,up,,,,,,hli,,0,,day 60,Weissberg proteomics coculture
PMM0453,down,-1.05834134419759,significant_down,242,,64,fabG,down,1,64.0,day 60,Weissberg proteomics coculture
PMM0689,up,,,,,,hli,,0,,day 60,Weissberg proteomics coculture
PMM1706,down,0.673913955688476,not_significant,460,,,rpsF,,0,,day 60,Weissberg proteomics coculture
PMM0365,up,1.50344785054525,significant_up,100,74,,,up,1,74.0,day 60,Weissberg proteomics coculture
PMM0246,up,1.34489758809407,significant_up,137,90,,ntcA,up,1,90.0,day 60,Weissberg proteomics coculture
PMM0336,up,0.589528401692708,not_significant,538,,,PTOX,,0,,day 60,Weissberg proteomics coculture
PMM1451,down,-0.463082631429034,not_significant,699,,,atpA,,0,,day 60,Weissberg proteomics coculture
PMM0901,down,-0.674207687377935,not_significant,459,,,htpG,,0,,day 60,Weissberg proteomics coculture
PMM0687,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0374,up,,,,,,tatA,,0,,day 60,Weissberg proteomics coculture
PMM0583,down,-0.825137456258137,not_significant,349,,,hemE,,0,,day 60,Weissberg proteomics coculture
PMM1558,down,-0.15552012125651,not_significant,1148,,,rplC,,0,,day 60,Weissberg proteomics coculture
PMM0447,up,,,,,,ctaA,,0,,day 60,Weissberg proteomics coculture
PMM0452,down,-0.0984865824381558,not_significant,1267,,,groL2,,0,,day 60,Weissberg proteomics coculture
PMM0334,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0549,down,2.7938404083252,significant_up,18,16,,csoS1A,up,-1,16.0,day 60,Weissberg proteomics coculture
PMM1541,down,-1.01558049519857,significant_down,258,,72,rplO,down,1,72.0,day 60,Weissberg proteomics coculture
PMM0272,down,,,,,,psbK,,0,,day 60,Weissberg proteomics coculture
PMM0819,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM1538,down,,,,,,rpmJ,,0,,day 60,Weissberg proteomics coculture
PMM1520,down,,,,,,psaI,,0,,day 60,Weissberg proteomics coculture
PMM1537,down,-0.778696695963539,not_significant,384,,,rpsM,,0,,day 60,Weissberg proteomics coculture
PMM1396,up,,,,,,hli,,0,,day 60,Weissberg proteomics coculture
PMM0684,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM1397,up,,,,,,hli,,0,,day 60,Weissberg proteomics coculture
PMM0552,down,2.17843055725098,significant_up,37,31,,csoS2,up,-1,31.0,day 60,Weissberg proteomics coculture
PMM0785,down,-0.834912618001303,not_significant,346,,,prkB,,0,,day 60,Weissberg proteomics coculture
PMM1523,down,-1.11336962381999,significant_down,219,,54,psaB,down,1,54.0,day 60,Weissberg proteomics coculture
PMM1519,down,-0.573024749755861,not_significant,558,,,psaL,,0,,day 60,Weissberg proteomics coculture
PMM1556,down,-0.0793145497639958,not_significant,1300,,,rplW,,0,,day 60,Weissberg proteomics coculture
PMM1507,down,-0.229108174641929,not_significant,1027,,,rpsJ,,0,,day 60,Weissberg proteomics coculture
PMM0876,down,0.602618535359697,not_significant,524,,,,,0,,day 60,Weissberg proteomics coculture
PMM1134,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM1457,down,0.607822100321454,not_significant,520,,,atp1,,0,,day 60,Weissberg proteomics coculture
PMM1700,up,-0.0550702412923186,not_significant,1334,,,acnB,,0,,day 60,Weissberg proteomics coculture
PMM0710,down,0.590405782063804,not_significant,536,,,pstS,,0,,day 60,Weissberg proteomics coculture
PMM1385,up,,,,,,hli,,0,,day 60,Weissberg proteomics coculture
PMM0605,down,0.840698242187501,not_significant,339,,,,,0,,day 60,Weissberg proteomics coculture
PMM1554,down,-0.650961558024088,not_significant,479,,,rpsS,,0,,day 60,Weissberg proteomics coculture
PMM1350,down,0.128775914510086,not_significant,1204,,,,,0,,day 60,Weissberg proteomics coculture
PMM0971,up,1.21748415629069,significant_up,191,118,,urtB,up,1,118.0,day 60,Weissberg proteomics coculture
PMM0548,up,0.446599324544271,not_significant,715,,,rdgB,,0,,day 60,Weissberg proteomics coculture
PMM1262,up,-0.916047414143881,not_significant,294,,,lexA,,0,,day 60,Weissberg proteomics coculture
PMM0540,down,,,,,,psaM,,0,,day 60,Weissberg proteomics coculture
PMM0371,up,3.6510575612386,significant_up,5,4,,cynB,up,1,4.0,day 60,Weissberg proteomics coculture
PMM0817,up,,,,,,hli,,0,,day 60,Weissberg proteomics coculture
PMM0306,down,-0.716334025065107,not_significant,425,,,cpeS,,0,,day 60,Weissberg proteomics coculture
PMM1562,up,0.975598017374679,not_significant,274,,,recA,,0,,day 60,Weissberg proteomics coculture
PMM1553,down,0.118837992350263,not_significant,1225,,,rplV,,0,,day 60,Weissberg proteomics coculture
PMM1375,down,0.191388448079426,not_significant,1084,,,,,0,,day 60,Weissberg proteomics coculture
PMM1074,up,-0.545618693033855,not_significant,587,,,zwf,,0,,day 60,Weissberg proteomics coculture
PMM0781,down,-0.025028228759763,not_significant,1389,,,fbaA,,0,,day 60,Weissberg proteomics coculture
PMM0726,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM1672,up,-1.32652346293132,not_significant,142,,,desC4,,0,,day 60,Weissberg proteomics coculture
PMM1402,down,1.27671114603678,not_significant,160,,,,,0,,day 60,Weissberg proteomics coculture
PMM0469,down,-0.230182011922199,not_significant,1021,,,psaF,,0,,day 60,Weissberg proteomics coculture
PMM0996,up,0.316829045613606,not_significant,888,,,,,0,,day 60,Weissberg proteomics coculture
PMM1298,down,-0.0490665435791025,not_significant,1347,,,lpdA,,0,,day 60,Weissberg proteomics coculture
PMM0599,down,-0.16253916422526,not_significant,1133,,,,,0,,day 60,Weissberg proteomics coculture
PMM0087,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0468,down,-1.24856440226237,not_significant,171,,,psaJ,,0,,day 60,Weissberg proteomics coculture
PMM1384,up,,,,,,hli,,0,,day 60,Weissberg proteomics coculture
PMM1552,down,-0.656807581583654,not_significant,475,,,rpsC,,0,,day 60,Weissberg proteomics coculture
PMM0363,up,1.29108492533366,not_significant,155,,,,,0,,day 60,Weissberg proteomics coculture
PMM0965,up,2.09054247538249,significant_up,41,34,,ureA,up,1,34.0,day 60,Weissberg proteomics coculture
PMM1623,up,-0.191552480061848,not_significant,1082,,,ssb,,0,,day 60,Weissberg proteomics coculture
PMM0810,up,0.476084391276044,not_significant,683,,,,,0,,day 60,Weissberg proteomics coculture
PMM1511,down,-0.211513519287109,not_significant,1049,,,rpsL,,0,,day 60,Weissberg proteomics coculture
PMM0767,down,-0.0083319346110029,not_significant,1411,,,fbp-sbp,,0,,day 60,Weissberg proteomics coculture
PMM0314,down,,,,,,psbT,,0,,day 60,Weissberg proteomics coculture
PMM0364,up,0.934214274088542,not_significant,285,,,,,0,,day 60,Weissberg proteomics coculture
PMM0307,down,,,,,,unk6,,0,,day 60,Weissberg proteomics coculture
PMM1555,down,-0.389036178588863,not_significant,783,,,rplB,,0,,day 60,Weissberg proteomics coculture
PMM0491,up,-0.137709935506185,not_significant,1182,,,phhB,,0,,day 60,Weissberg proteomics coculture
PMM0987,down,-1.15274937947591,not_significant,205,,,rpsU,,0,,day 60,Weissberg proteomics coculture
PMM1456,down,-1.69786326090495,significant_down,75,,11,atpI,down,1,11.0,day 60,Weissberg proteomics coculture
PMM0766,down,-0.0361709594726559,not_significant,1364,,,rpe,,0,,day 60,Weissberg proteomics coculture
PMM0245,up,,,,,,cobO2,,0,,day 60,Weissberg proteomics coculture
PMM1608,down,1.47529856363932,not_significant,107,,,acpP,,0,,day 60,Weissberg proteomics coculture
PMM1545,down,-0.56682777404785,not_significant,565,,,rpsH,,0,,day 60,Weissberg proteomics coculture
PMM1578,down,-0.558013916015623,not_significant,574,,,psaD,,0,,day 60,Weissberg proteomics coculture
PMM1644,down,,,,,,psbZ,,0,,day 60,Weissberg proteomics coculture
PMM0446,up,-0.411678314208985,not_significant,751,,,ctaCI,,0,,day 60,Weissberg proteomics coculture
PMM0754,down,0.424435297648114,not_significant,740,,,tsf,,0,,day 60,Weissberg proteomics coculture
PMM0429,down,,,,,,petP,,0,,day 60,Weissberg proteomics coculture
PMM1601,up,0.540865580240885,not_significant,595,,,glgP,,0,,day 60,Weissberg proteomics coculture
PMM1662,down,-0.23450787862142,not_significant,1014,,,rplT,,0,,day 60,Weissberg proteomics coculture
PMM1345,down,-0.672847112019857,not_significant,462,,,rpmA,,0,,day 60,Weissberg proteomics coculture
PMM1610,down,-0.549583435058596,not_significant,580,,,tktA,,0,,day 60,Weissberg proteomics coculture
PMM1336,down,-0.606073379516601,not_significant,521,,,fabZ,,0,,day 60,Weissberg proteomics coculture
PMM0202,down,0.313714345296227,not_significant,898,,,rplJ,,0,,day 60,Weissberg proteomics coculture
PMM1285,down,-0.471860885620119,not_significant,691,,,rpsP,,0,,day 60,Weissberg proteomics coculture
PMM1542,down,-1.3618278503418,significant_down,132,,30,rpsE,down,1,30.0,day 60,Weissberg proteomics coculture
PMM0368,up,1.4324156443278,significant_up,115,80,,,up,1,80.0,day 60,Weissberg proteomics coculture
PMM1661,down,,,,,,rpmI,,0,,day 60,Weissberg proteomics coculture
PMM1438,down,-0.560161590576175,not_significant,573,,,atpB,,0,,day 60,Weissberg proteomics coculture
PMM0747,down,1.08394304911295,not_significant,235,,,pcyA,,0,,day 60,Weissberg proteomics coculture
PMM0160,up,0.348122914632161,not_significant,841,,,ndhA,,0,,day 60,Weissberg proteomics coculture
PMM0075,up,0.510265986124673,not_significant,632,,,,,0,,day 60,Weissberg proteomics coculture
PMM0870,down,-1.34654235839844,not_significant,136,,,rpmG,,0,,day 60,Weissberg proteomics coculture
PMM0201,down,1.10888481140137,significant_up,223,133,,rplL,up,-1,133.0,day 60,Weissberg proteomics coculture
PMM1135,up,0.19280306498209,not_significant,1076,,,hli,,0,,day 60,Weissberg proteomics coculture
PMM0494,down,-0.13330523173014,not_significant,1195,,,ppa,,0,,day 60,Weissberg proteomics coculture
PMM0936,up,,,,,,umuD,,0,,day 60,Weissberg proteomics coculture
PMM1655,down,-0.839701970418297,not_significant,340,,,tig,,0,,day 60,Weissberg proteomics coculture
PMM1314,up,0.29132843017578,not_significant,929,,,clpP3,,0,,day 60,Weissberg proteomics coculture
PMM1409,up,1.25895500183106,significant_up,169,106,,,up,1,106.0,day 60,Weissberg proteomics coculture
PMM1149,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0410,down,-1.30117925008138,not_significant,149,,,rpsD,,0,,day 60,Weissberg proteomics coculture
PMM1536,down,-1.42426490783691,not_significant,120,,,rpsK,,0,,day 60,Weissberg proteomics coculture
PMM0751,down,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0858,up,0.673576354980469,not_significant,461,,,,,0,,day 60,Weissberg proteomics coculture
PMM1609,down,-1.13630930582682,significant_down,212,,52,fabF,down,1,52.0,day 60,Weissberg proteomics coculture
PMM0329,down,-0.657787322998049,not_significant,474,,,psaE,,0,,day 60,Weissberg proteomics coculture
PMM0348,down,2.77304776509603,not_significant,19,,,,,0,,day 60,Weissberg proteomics coculture
PMM1437,down,1.99801445007324,significant_up,47,39,,groES,up,-1,39.0,day 60,Weissberg proteomics coculture
PMM0035,up,0.379651387532552,not_significant,798,,,PSTA,,0,,day 60,Weissberg proteomics coculture
PMM0120,up,0.286815007527669,not_significant,935,,,sulA,,0,,day 60,Weissberg proteomics coculture
PMM1011,down,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0145,up,0.506420771280924,not_significant,637,,,ndhM,,0,,day 60,Weissberg proteomics coculture
PMM1412,up,1.77554829915365,significant_up,66,53,,,up,1,53.0,day 60,Weissberg proteomics coculture
PMM1532,down,0.514596939086914,not_significant,623,,,rplM,,0,,day 60,Weissberg proteomics coculture
PMM1678,up,0.489066441853843,not_significant,664,,,,,0,,day 60,Weissberg proteomics coculture
PMM0214,down,-1.03954950968425,significant_down,247,,67,sul3,down,1,67.0,day 60,Weissberg proteomics coculture
PMM1312,up,0.600142796834311,not_significant,525,,,yacL,,0,,day 60,Weissberg proteomics coculture
PMM0770,up,0.0594851175944,not_significant,1329,,,gnd,,0,,day 60,Weissberg proteomics coculture
PMM0428,down,-0.675945281982422,not_significant,456,,,chlG,,0,,day 60,Weissberg proteomics coculture
PMM1490,up,1.17544110616048,significant_up,198,122,,deg1,up,1,122.0,day 60,Weissberg proteomics coculture
PMM0988,up,1.27310562133789,significant_up,161,100,,,up,1,100.0,day 60,Weissberg proteomics coculture
PMM0647,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0203,down,-0.476837793986006,not_significant,682,,,rplA,,0,,day 60,Weissberg proteomics coculture
PMM0251,down,-1.49001630147298,significant_down,104,,22,psbH,down,1,22.0,day 60,Weissberg proteomics coculture
PMM0651,up,0.846700668334962,not_significant,333,,,,,0,,day 60,Weissberg proteomics coculture
PMM0797,down,-0.961233774820961,not_significant,280,,,,,0,,day 60,Weissberg proteomics coculture
PMM1055,down,-0.58094533284505,not_significant,552,,,chlI,,0,,day 60,Weissberg proteomics coculture
PMM0312,down,-0.388339360555014,not_significant,785,,,rpsA1,,0,,day 60,Weissberg proteomics coculture
PMM1109,down,1.2312380472819,significant_up,180,114,,,up,-1,114.0,day 60,Weissberg proteomics coculture
PMM0626,up,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0502,up,0.0213769276936833,not_significant,1396,,,ycf41,,0,,day 60,Weissberg proteomics coculture
PMM0869,down,0.19029235839844,not_significant,1086,,,rpsR,,0,,day 60,Weissberg proteomics coculture
PMM1534,down,-0.3113956451416,not_significant,901,,,rplQ,,0,,day 60,Weissberg proteomics coculture
PMM0046,down,-0.391124089558917,not_significant,778,,,ndk,,0,,day 60,Weissberg proteomics coculture
PMM0204,down,-0.195685068766275,not_significant,1071,,,rplK,,0,,day 60,Weissberg proteomics coculture
PMM1544,down,-0.475855509440104,not_significant,685,,,rplF,,0,,day 60,Weissberg proteomics coculture
PMM0480,up,0.599473953247069,not_significant,529,,,,,0,,day 60,Weissberg proteomics coculture
PMM0964,up,2.8029047648112,significant_up,17,15,,ureB,up,1,15.0,day 60,Weissberg proteomics coculture
PMM0864,down,1.02523994445801,significant_up,252,142,,,up,-1,142.0,day 60,Weissberg proteomics coculture
PMM1128,up,1.31741460164388,significant_up,145,93,,hli15,up,1,93.0,day 60,Weissberg proteomics coculture
PMM0511,down,-0.102026621500653,not_significant,1263,,,ppa,,0,,day 60,Weissberg proteomics coculture
PMM0691,down,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0356,down,0.0112870534261063,not_significant,1408,,,pip,,0,,day 60,Weissberg proteomics coculture
PMM1154,up,0.549456914265951,not_significant,581,,,ilvN,,0,,day 60,Weissberg proteomics coculture
PMM0784,down,-0.35084215799967,not_significant,838,,,accD,,0,,day 60,Weissberg proteomics coculture
PMM1183,down,,,,,,rpmH,,0,,day 60,Weissberg proteomics coculture
PMM1146,up,1.72666358947754,significant_up,72,58,,pntA2,up,1,58.0,day 60,Weissberg proteomics coculture
PMM0969,up,1.10402107238769,significant_up,227,135,,ureG,up,1,135.0,day 60,Weissberg proteomics coculture
PMM1643,down,1.72360928853353,significant_up,74,60,,ribH,up,-1,60.0,day 60,Weissberg proteomics coculture
PMM0560,down,0.3785826365153,not_significant,802,,,hisG,,0,,day 60,Weissberg proteomics coculture
PMM0510,down,,,,,,,,0,,day 60,Weissberg proteomics coculture
PMM0273,down,-0.291319529215492,not_significant,930,,,mviM,,0,,day 60,Weissberg proteomics coculture
PMM1607,down,-0.30195109049479,not_significant,917,,,psaC,,0,,day 60,Weissberg proteomics coculture
PMM0930,down,-0.213591893514,not_significant,1045,,,phdB,,0,,day 60,Weissberg proteomics coculture
PMM1440,down,-0.33613395690918,not_significant,862,,,ycf65,,0,,day 60,Weissberg proteomics coculture
PMM1442,up,0.783655166625977,not_significant,379,,,pepP,,0,,day 60,Weissberg proteomics coculture
PMM0906,down,,,,,,psaK,,0,,day 60,Weissberg proteomics coculture
PMM0769,down,-0.0634136199951132,not_significant,1323,,,glgC,,0,,day 60,Weissberg proteomics coculture
PMM0296,down,-0.12777837117513,not_significant,1206,,,ycf48,,0,,day 60,Weissberg proteomics coculture
PMM0206,down,0.265218098958333,not_significant,964,,,secE,,0,,day 60,Weissberg proteomics coculture
PMM0753,down,-0.465944925944014,not_significant,698,,,rpsB,,0,,day 60,Weissberg proteomics coculture
PMM0026,down,0.0159117380777964,not_significant,1402,,,efp,,0,,day 60,Weissberg proteomics coculture
PMM0142,down,-0.850516001383464,not_significant,328,,,,,0,,day 60,Weissberg proteomics coculture
PMM0844,down,-1.54968706766764,significant_down,89,,16,cycI1,down,1,16.0,day 60,Weissberg proteomics coculture
PMM0030,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0337,up,,,,,,,,0,,day 89,Weissberg proteomics coculture
PMM0346,down,-1.08999474843343,significant_down,253,,77,,down,1,77.0,day 89,Weissberg proteomics coculture
PMM0370,up,3.88954957326254,significant_up,4,4,,cynA,up,1,4.0,day 89,Weissberg proteomics coculture
PMM0550,down,1.52576224009196,significant_up,111,81,,rbcL,up,-1,81.0,day 89,Weissberg proteomics coculture
PMM1453,down,-0.270654360453287,not_significant,992,,,atpF,,0,,day 89,Weissberg proteomics coculture
