organism_name,condition,timepoint_label,timepoint_hours,locus_tag,gene_name,log2fc_rna,padj_rna,expression_status_rna,log2fc_prot,padj_prot,expression_status_prot,category,category_compact
Prochlorococcus MED4,coculture,day 31,744.0,PMM0093,hli,0.8518774728839038,0.0685559459443318,not_significant,-0.110269546508789,0.877125335448991,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0616,amiC,0.8510979302556881,0.0289720147274322,not_significant,-0.981950759887697,0.0088269968346073,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0255,leuD,-0.8505657943180751,0.0143716881671691,not_significant,-0.591529210408528,0.181099088801378,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1915,,0.8504768828987395,0.2197864561437613,not_significant,1.86899820963541,9.5839944160208e-05,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1469,bioH,0.8503270469535307,0.1975721169654622,not_significant,-0.687777837117517,0.171335415193607,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0833,,-0.849147607432305,0.005967202349437,not_significant,0.485884984334312,0.137342139128856,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1262,lexA,-0.848387926970558,0.2999745788958951,not_significant,-0.155065536499024,0.615506345448597,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0161,gltA,-0.8463409518083762,0.0084753266621,not_significant,1.08763376871745,0.0002307701601112,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1669,gcvH,0.8457122937792381,0.0918561761654807,not_significant,1.0742670694987,0.0124324061224061,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1939,,-0.8450216528832232,0.5948932817230786,not_significant,0.0046586990356463,0.998624375859663,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1405,,-0.8436380156425116,0.0153856186634332,not_significant,-0.824469248453777,0.156034210864757,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1015,,0.8422112083245489,0.0218841767184307,not_significant,-0.540788650512697,0.183485582933331,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1529,prfA,-0.8413842393284912,0.115725478584858,not_significant,-0.879631042480471,0.0014556628351828,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0365,,-0.8390118111087733,0.2589827556290579,not_significant,2.15016555786133,0.0002457500301347,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0635,mscS,-0.8385945274982974,0.1319907936555877,not_significant,0.767290751139323,0.0011231860454761,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1406,lptC,-0.8384140878930215,0.1733681389245908,not_significant,-0.677683512369791,0.251899009064525,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0843,tldD,-0.8364066336367485,0.0020428857383686,not_significant,-0.885361353556316,0.0251696659415198,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0366,,0.83316884607269,0.0112979698415847,not_significant,-0.269477208455404,0.393211047314371,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1683,,0.8326298914890368,0.0942337125902105,not_significant,-0.479138056437173,0.171335415193607,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0866,lptC,-0.832002384767807,0.0371305118594621,not_significant,0.909254074096681,0.0118475111472352,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1884,,0.8303193168351682,0.3190948966116252,not_significant,1.13938903808594,0.0454095012421387,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0998,,0.8301022656934147,0.096201929446265,not_significant,0.613506317138671,0.121821091572994,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1205,,0.8280228831926103,2.6162681292164656e-05,not_significant,0.553981145222984,0.0028035594589083,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1002,pepN,0.8245929300847212,0.079802410998502,not_significant,-0.0281035105387371,0.914860302394102,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0512,arsC,-0.8236694568035119,0.2469874659088186,not_significant,-1.1672732035319,0.0200194443918617,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1190,rpsN,0.81663557371718,0.0035751114089694,not_significant,-1.11188316345215,0.0237610547491511,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1523,psaB,-0.8155502459847903,0.1335463350148087,not_significant,-1.05448659261067,0.0088146822428261,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0013,,0.8104322096630487,0.0027118920849766,not_significant,0.212314605712894,0.606778253361801,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0813,,0.8092507503967779,0.1191012836689971,not_significant,-0.375104904174803,0.545904048457431,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0226,ftsH1,0.8061693131379809,0.0037876555603353,not_significant,-0.339200337727863,0.13673500569967,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0130,tmk,-0.8057756656262923,0.0751320733062161,not_significant,0.403568903605144,0.18771230506919,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1608,acpP,-0.8051181021779611,0.045127214188118,not_significant,-1.67849604288737,0.112520250297973,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1674,dnaB,-0.8047491508464265,1.9380571640549425e-05,not_significant,0.578047434488933,0.0125625183835545,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0428,chlG,-0.8047438323560626,0.0567320752377784,not_significant,-0.230904261271156,0.429659254929391,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0147,rbcR,0.8027298450301188,0.0321922217645155,not_significant,0.0762977600097645,0.78602748988234,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0250,pth,-0.8014216281998376,0.1853460596799552,not_significant,-0.161699295043946,0.550134131263286,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0222,aspA,-0.7993355377355906,0.0473425617324681,not_significant,0.129807154337565,0.650971333146495,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0989,udk,0.7989581530336468,0.3948442125151813,not_significant,-1.00964482625325,0.046352980087847,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0536,folE,0.7983016926366052,0.0084753266621,not_significant,0.107609430948897,0.748721923904261,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1564,dinG,-0.7978122935292966,0.0655718186473934,not_significant,2.6406717300415,0.0006230236653994,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0170,iscS2,0.795900137933812,0.0155270270782763,not_significant,1.16612752278646,0.0012892870797624,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1321,hupB,-0.7949912933755723,0.2797304472068557,not_significant,0.99981180826823,0.0001119130243707,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0543,chlL,-0.7945856876761348,0.0291326267683175,not_significant,-1.3125909169515,0.0083903616749672,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0197,murG,0.7924947620303309,0.2711713399955919,not_significant,-0.224761327107748,0.563841098501195,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0462,petC,-0.7892478066208098,0.1163228024861481,not_significant,-1.63129170735677,0.0007514129604969,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1442,pepP,0.788436462286299,0.0649927269281499,not_significant,1.06208101908366,0.000321291757007,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1256,wcaA,-0.7881092500574026,0.0004594793989607,not_significant,-1.02973175048828,0.0409386636513871,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0539,lplA,0.7863411352289983,0.0181610237408456,not_significant,0.774885813395184,0.0265230399412644,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1341,nblS,0.7848847527513491,0.0030485939507813,not_significant,-0.64322408040365,0.0320109016011042,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1331,,-0.7848588434856965,0.073908260138762,not_significant,-1.02300834655762,0.0265091486415519,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1428,,-0.7848053078144918,0.2238203115432776,not_significant,0.321099599202474,0.229401838156954,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0595,thrB,0.783482436202608,0.0577589689110389,not_significant,-0.401548385620116,0.0984755324489929,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0604,,-0.7817331584020143,0.0417803620490888,not_significant,-0.537024180094402,0.0409324404601641,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0781,fbaA,-0.7802803215910048,0.1461365280539837,not_significant,-0.69438870747884,0.0338405146573294,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1622,mreB,-0.7777847038972361,0.0692064424120904,not_significant,0.700628916422526,0.0015715031739002,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0301,mtnP,0.7741534400947546,0.0258592967514699,not_significant,0.580041885375977,0.0665554100841702,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1119,som,0.7692596625380425,0.2010177247169478,not_significant,-1.13352584838867,0.0154776571007749,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1105,recC,-0.7686726112069534,0.103302258819157,not_significant,-0.717294057210287,0.059194109742592,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0926,psb28,0.7674177978964082,0.1446619968269572,not_significant,0.51580556233724,0.0721642726670067,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1346,,0.7665187337388101,0.2342165900117054,not_significant,-0.721495310465496,0.0619795711456514,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1456,atpI,0.7629900618646398,0.3685298417672124,not_significant,-0.783789316813146,0.266971508437398,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0060,accC,-0.7619916930900149,0.0784394447540545,not_significant,-0.30098978678385,0.606778253361801,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0321,minD,-0.7598878558742825,0.0172885099363689,not_significant,0.821605682373043,0.0006551214290619,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1668,gcvP,-0.758836265993228,0.0028451159705047,not_significant,-0.0634822845458988,0.799194546812519,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0669,,0.7579099153885284,0.2224773480359295,not_significant,-0.786412556966147,0.175027295883509,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0754,tsf,0.7556725621429365,0.0565888811755887,not_significant,-0.103101730346677,0.654749349786982,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0323,,-0.7535366440530722,0.0504338511271844,not_significant,0.380132039388021,0.131722390129781,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1448,,0.7499513834344109,0.4464700225719505,not_significant,-0.14332898457845,0.756254559108775,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1356,,0.7467932725611615,0.0606431386356804,not_significant,0.298290888468424,0.409726656488674,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0933,ksgA,0.7438225309669051,0.0466132411794505,not_significant,-0.643026987711589,0.262001516123362,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0311,metK,-0.7425257834749466,0.03677372444583,not_significant,0.181489308675131,0.376155819549451,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0919,spt,-0.7412149636857434,0.0112979698415847,not_significant,-1.57063293457031,8.01644774392301e-06,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1576,gshA,-0.7398293608645803,0.097623635812226,not_significant,0.10297711690267,0.591953680738631,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1637,,0.7396812497247289,0.00263260270336,not_significant,0.222602208455403,0.421709056857304,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1075,petH,-0.7378917618818582,0.0310759470558158,not_significant,-0.139583587646484,0.631821494188722,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0393,pipX,-0.7377817955450489,0.2011600137446337,not_significant,1.06904792785645,0.0076168317505336,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0383,,-0.7375029756128231,0.3230798987647043,not_significant,1.06098238627116,0.0034959611682785,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0705,phoB,-0.736898928678477,0.114784149135419,not_significant,-0.605054855346679,0.16613167466689,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0040,mrdA,0.7363797057263517,0.0327032262233929,not_significant,-0.391859690348307,0.0560641115449242,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1711,sps,0.735940253819251,0.0268320516091903,not_significant,0.246839523315431,0.506203121218841,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1559,ndhN,0.7352186438470147,0.0060926249793223,not_significant,0.134315490722656,0.662292790462864,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0240,trmB,-0.7346746471208052,0.4002154980191048,not_significant,-0.390578587849934,0.401754744823018,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1240,,-0.7333926619350317,0.1844425469005866,not_significant,-0.385541915893556,0.0983320557252844,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1299,spoU,-0.7310981252657718,0.029854766803188,not_significant,-0.280579249064129,0.563841098501195,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1588,,0.7309073823234241,0.0278241993713361,not_significant,-1.05203692118327,0.0006912193011074,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1272,,-0.7272411567607773,0.0675551090159947,not_significant,0.799921671549479,0.133296133418327,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0992,,0.725782474411996,0.1237219471348736,not_significant,-0.0663115183512367,0.751076586435927,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0481,yajQ,-0.7249965099316645,0.1546816713929321,not_significant,-0.007752100626627,0.980611897501045,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1199,,-0.7248316736516158,0.1733681389245908,not_significant,-0.859060287475589,0.0351840768755026,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0508,proS,-0.7246432925408915,7.685207937269988e-05,not_significant,0.345991134643556,0.196838860258348,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0005,,-0.7241177473614703,0.0322069374953051,not_significant,-1.31495030721029,2.09315829452566e-05,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0521,frr,-0.7233073143970434,0.0725837374563839,not_significant,0.0985393524169931,0.742310657329022,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0243,thyx,-0.7227565369032695,0.1092897047688487,not_significant,1.06746927897135,0.0002457500301347,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1062,guaB,-0.7195194279993746,0.0316706144020031,not_significant,0.195990880330405,0.398708481611935,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0983,,-0.7150367602677026,0.0696328311326073,not_significant,-0.52801577250163,0.236457561474446,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1468,bioF,0.7141710653083223,0.0179606021719557,not_significant,-0.697780609130861,0.0721642726670067,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1638,cysE,0.7139858232573759,0.0073333991867323,not_significant,-0.21575991312663,0.431762097858113,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1636,infC,0.713115747479313,0.0163067120216372,not_significant,-0.704359690348306,0.129465960097113,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1507,rpsJ,-0.7118823517374563,0.2973013598968479,not_significant,-1.39427439371745,0.0001369986087338,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0176,menA,-0.7108236508680833,0.0463786177299404,not_significant,0.18501472473145,0.653974218037713,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1333,msrA2,0.7107454108462158,0.1354322393221905,not_significant,1.45566113789876,0.0019821873141751,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0387,aroQ,-0.7103903699692342,0.0088037580252807,not_significant,0.126391092936198,0.725817660244564,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0195,pgk,-0.7092925325382373,0.2001466642287828,not_significant,-0.179962158203118,0.391639724127766,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1666,sqdX,-0.7092488347149726,0.0825729232527776,not_significant,-0.0607115427652967,0.776369504092632,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0181,,-0.7075373168935924,0.1363891548487822,not_significant,-0.0652230580647819,0.943714359898099,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1816,,-0.7061343980986321,0.1280328989305126,not_significant,0.468742370605467,0.13931055216664,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0388,miaE,-0.7036030419304774,0.06169547757128,not_significant,-1.55931218465169,0.0351840768755026,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0207,clpB2,-0.7018413287271842,0.0079935251029232,not_significant,-0.281859079996744,0.0615619619709219,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0523,cobO1,0.7011428330585477,0.1713574976773876,not_significant,0.133806864420573,0.714496004148671,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1412,,-0.7005991322385802,0.119373362324105,not_significant,0.9614626566569,0.0006740030955804,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0990,,0.6992962992417313,0.2833569846999807,not_significant,-0.188011805216473,0.592794070563619,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1345,rpmA,0.6980960367970959,0.0347593979361866,not_significant,-1.2669308980306,0.0041278457897523,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0742,clpP1,-0.6976499112467387,0.1589733170319077,not_significant,0.25553258260091,0.220197824080387,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0939,dnaG,-0.6972305470757109,0.0489232305984434,not_significant,-0.593060175577799,0.0549112278712948,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1230,bfmBA,-0.6964381250615138,0.1345337897968119,not_significant,-0.875301361083985,0.000637948293842,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0371,cynB,-0.6925340511172716,0.4541104875922977,not_significant,3.17353884379069,7.70264603864766e-05,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1582,hemF,-0.6922228860242098,0.0985505699092827,not_significant,-0.61717732747396,0.011651203881617,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0963,ureC,0.6921263765572702,0.0359528739595411,not_significant,2.66943422953288,6.58724844096484e-06,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1866,,0.691454833906151,0.2194534719143231,not_significant,0.0306650797525996,0.966628666404135,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0636,pncA,-0.6908767340353865,0.0650453343624584,not_significant,0.45750872294108,0.0919529151779823,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0756,recG,0.690389113873785,0.2010177247169478,not_significant,-0.216707865397136,0.550041329648766,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1514,lipA2,0.6901120841152719,0.2552898157509669,not_significant,-1.00508944193522,0.0087000661754292,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1580,mrdB,0.6892025112849613,0.106153120369553,not_significant,-0.159589767456056,0.750939271467981,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1437,groES,0.6884004295199758,0.2746900339390277,not_significant,0.708197275797525,0.0492550900596927,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1372,,0.6882823448398531,0.3185020958649567,not_significant,0.892599105834963,0.0443252468635321,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1433,pyrR,-0.6882681653196315,0.2666751809062867,not_significant,0.574782689412435,0.0088146822428261,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0962,gpgS,-0.6868196620632737,0.0008292441352024,not_significant,-0.859467824300126,0.0007760533288433,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1537,rpsM,0.6845645027826326,0.0371305118594621,not_significant,-1.98849614461263,0.0021069229141775,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1250,,0.6833932715002144,0.246835145257341,not_significant,-0.527037302652993,0.431762097858113,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0862,trmL,0.6799603141282453,0.1260793152121823,not_significant,0.364630381266274,0.517207430016183,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0846,,0.679002797387911,0.2222023277750713,not_significant,0.566184361775717,0.226552346124711,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0278,pgmA,0.6771931288669365,0.0197739279949797,not_significant,0.193609873453776,0.226552346124711,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1305,miaB,-0.6752461932396404,0.0904478493828535,not_significant,-1.02730941772461,0.017350025185837,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1565,tyrA,-0.6732272102278245,0.1426337461666162,not_significant,0.186444600423177,0.432400423084565,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1664,thiG,-0.671881260561479,0.2295943854739371,not_significant,-0.32544962565104,0.160788693574827,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1112,,-0.6711778865208466,0.0413503608769957,not_significant,0.40665626525879,0.543101545879428,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0909,scpB,-0.6711570643886778,0.1986658178859766,not_significant,0.0943482716878258,0.742026817484652,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0506,purA,-0.6697375037801884,0.1341125969405552,not_significant,0.290371576944987,0.0836491478456634,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0988,,-0.6682437560009643,0.2703865968116123,not_significant,1.02427101135254,0.0009205427322974,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0566,gst,-0.6666987164647448,0.1270158823023242,not_significant,-0.422731399536134,0.135512807873017,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0305,ppeB,-0.6661620544197469,0.190619388613511,not_significant,-1.10168329874675,0.377418146550083,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1408,,-0.6655124076535355,0.1024475352389447,not_significant,1.70174980163574,0.0020315749217388,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0241,glmM,0.6654979364090032,0.2194534719143231,not_significant,0.319337844848633,0.175362469969852,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0492,,-0.663872247407717,0.0795153714288155,not_significant,-0.100676218668616,0.838352927069841,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0609,glgA,-0.6634204032183811,0.1072989339136608,not_significant,-1.02762349446615,0.001174154896384,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0578,hisIE,0.6618867083026617,0.0377276415964737,not_significant,0.260361353556315,0.290838157208266,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0482,phb,-0.6615459565695074,0.0834427687337674,not_significant,0.678191502888996,0.0121865769648255,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0436,topA,-0.6609475721995126,0.0033309132901793,not_significant,0.13058153788249,0.621124483001312,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0976,evrA,0.6609087606095457,0.2108042754959991,not_significant,-0.727298100789388,0.0315486735152362,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1685,speE,-0.6606178518325584,0.045127214188118,not_significant,0.8380610148112,0.0474136118734159,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1453,atpF,-0.6594218169207141,0.5631065388068098,not_significant,-0.72144190470378,0.0474136118734159,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0585,,0.6590703764872113,0.0084753266621,not_significant,0.652765909830729,0.0076168317505336,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0159,ndhI,0.6581970672539276,0.0808169261014661,not_significant,-0.154970169067383,0.484455923787277,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1606,glmS,-0.6574888167814059,0.1708427494304489,not_significant,0.640033721923832,0.0265230399412644,not_significant,both_ns,both_ns
