locus_tag,gene_name,experiment_id,treatment_type,timepoint,timepoint_hours,timepoint_order,log2fc,padj,rank,rank_up,rank_down,expression_status,growth_phase,product,experiment_name,treatment,gene_category,omics_type,coculture_partner,table_scope,table_scope_detail,background_factors
PMM1376,rbpD,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.269314613086688,3.005927588512125e-07,341,131,,significant_up,nutrient_limited,nucleotide-binding alpha-beta plait domain-containing protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Transcription,RNASEQ,,all_detected_genes,,axenic | light
PMM0965,ureA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.264438881479556,0.0002324155619118,342,132,,significant_up,nutrient_limited,urease gamma subunit,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1049,dppA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.2470996986545364,7.672442694853146e-11,344,133,,significant_up,nutrient_limited,peptide/nickel transport system substrate-binding protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Transport,RNASEQ,,all_detected_genes,,axenic | light
PMM1884,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.240652732160701,0.0005868838610402,346,134,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0990,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.2396677000146807,1.1371000644052488e-06,347,135,,significant_up,nutrient_limited,FAD/NAD-binding domain-containing protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1919,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.227193732481097,0.0001351911009703,352,136,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1392,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.2230404307348226,3.152680723367964e-09,353,137,,significant_up,nutrient_limited,possible Heat-labile enterotoxin alpha chain,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0433,birA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.2181953124065816,1.5278793079535853e-07,354,138,,significant_up,nutrient_limited,biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0341,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.2176555116439647,2.661612684588929e-08,355,139,,significant_up,nutrient_limited,nif11-like leader peptide domain protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0693,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.208936504130964,6.130204190857577e-07,358,140,,significant_up,nutrient_limited,possible Hepatitis C virus envelope glycoprote,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0241,glmM,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.1691492909919665,1.8594534835450722e-07,363,141,,significant_up,nutrient_limited,phosphoglucosamine mutase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Cell wall and membrane,RNASEQ,,all_detected_genes,,axenic | light
PMM0185,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.1639820206650726,4.7319238424817456e-14,364,142,,significant_up,nutrient_limited,beta-lactamase superfamily domain protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1893,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.147429465264081,8.591086051556395e-06,367,143,,significant_up,nutrient_limited,Conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0170,iscS2,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.1349351852133096,2.4799126134885574e-14,371,144,,significant_up,nutrient_limited,cysteine desulfurase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0058,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.1325965490028733,4.885222514137008e-09,372,145,,significant_up,nutrient_limited,PRC-barrel domain-containing protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1048,dppB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.118042668252333,3.4026762510019196e-10,376,146,,significant_up,nutrient_limited,"oligopeptide ABC transporter, membrane component",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Transport,RNASEQ,,all_detected_genes,,axenic | light
PMM0731,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.1031547324493243,1.004595728429088e-06,380,147,,significant_up,nutrient_limited,uncharacterized conserved membrane protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0964,ureB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.1014755889527947,1.3632077421037737e-05,381,148,,significant_up,nutrient_limited,urease beta subunit,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1126,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.098620333501435,8.15792623984864e-16,382,149,,significant_up,nutrient_limited,acyltransferase family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Lipid metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0191,spoT,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.0929413213598576,1.1479643856712758e-13,383,150,,significant_up,nutrient_limited,"bifunctional GTP diphosphokinase / guanosine-3^,5^-bis(diphosphate) 3^-diphosphatase",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM0293,ndhK,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.090727850685401,2.918899915435978e-14,385,151,,significant_up,nutrient_limited,NADH dehydrogenase I subunit NdhK (chain beta or K),MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0873,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.0708412398134675,1.5179555296357305e-06,389,152,,significant_up,nutrient_limited,DnaJ type IV chaperone protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Post-translational modification,RNASEQ,,all_detected_genes,,axenic | light
PMM0369,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.0662943513144074,0.0013320485074395,391,153,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Translation,RNASEQ,,all_detected_genes,,axenic | light
PMM1043,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.0643817955354584,0.0107301354874713,392,154,,significant_up,nutrient_limited,uncharacterized conserved secreted protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0729,lig,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.05911599620648,2.722475270608096e-05,394,155,,significant_up,nutrient_limited,ATP-dependent DNA ligase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Replication and repair,RNASEQ,,all_detected_genes,,axenic | light
PMM1870,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.0574953528332585,0.0035101541795373,395,156,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0810,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.035413432007069,1.533046546394076e-05,398,157,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1370,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.033536113593417,6.317928969770682e-09,399,158,,significant_up,nutrient_limited,"flavoprotein, HI0933 family",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1670,metC,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.031400143928171,1.4134367952259972e-08,400,159,,significant_up,nutrient_limited,cystathionine beta-lyase family aluminum resistance protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1040,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.02263079961021,1.1960739562620487e-08,402,160,,significant_up,nutrient_limited,transglutaminase-like superfamily protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1013,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.0143684027383726,9.001421665896048e-06,405,161,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1703,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.005575709449545,1.3812835904829624e-05,407,162,,significant_up,nutrient_limited,possible D-amino-acid dehydrogenase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Amino acid metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0050,argJ,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,2.005016853156406,3.768071119028358e-06,408,163,,significant_up,nutrient_limited,glutamate N-acetyltransferase/amino-acid acetyltransferase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Amino acid metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0115,crtQ,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9993955643094776,1.8427018520843983e-12,409,164,,significant_up,nutrient_limited,"9,9^-di-cis-zeta-carotene desaturase",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1238,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9983374606964213,0.0004171620668984,410,165,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0450,ycf38,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.99603299406792,1.5087690958542585e-13,413,166,,significant_up,nutrient_limited,ABC-2 type transporter family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Transport,RNASEQ,,all_detected_genes,,axenic | light
PMM0006,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9940514247381709,5.700203145793765e-06,415,167,,significant_up,nutrient_limited,tetratricopeptide repeat family protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1349,rnz,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.99171326238547,4.515166421446629e-08,417,168,,significant_up,nutrient_limited,ribonuclease Z,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Transcription,RNASEQ,,all_detected_genes,,axenic | light
PMM0726,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9839051204954696,0.0004126835371696,418,169,,significant_up,nutrient_limited,uncharacterized conserved secreted protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1416,PsiP1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.970895472990316,1.9916277893498282e-07,423,170,,significant_up,nutrient_limited,phosphate starvation inducible protein 1,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1201,rfbE,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9696027121007416,3.3457160014248254e-13,425,171,,significant_up,nutrient_limited,CDP-paratose 2-epimerase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Cell wall and membrane,RNASEQ,,all_detected_genes,,axenic | light
PMM0237,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9695121544855272,5.312739397019732e-06,426,172,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Cell wall and membrane,RNASEQ,,all_detected_genes,,axenic | light
PMM0704,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9653980166695413,6.593148607998512e-07,427,173,,significant_up,nutrient_limited,"potassium ion channel, VIC family",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1366,pirA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.95651617961148,0.0004331862833558,430,174,,significant_up,nutrient_limited,pirin-like protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM0422,trmH,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9550381167480664,5.667501727424552e-06,431,175,,significant_up,nutrient_limited,tRNA guanosine-2^-O-methyltransferase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Translation,RNASEQ,,all_detected_genes,,axenic | light
PMM0257,pncC,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9520288289014376,5.797402403764071e-12,433,176,,significant_up,nutrient_limited,nicotinamide-nucleotide amidase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1424,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.947955449648077,3.169667881224968e-05,434,177,,significant_up,nutrient_limited,possible Uncharacterized protein family UPF003,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1712,uvrA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9391126497274749,1.0347782411140968e-08,438,178,,significant_up,nutrient_limited,"excinuclease UvrABC complex, ATPase subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Replication and repair,RNASEQ,,all_detected_genes,,axenic | light
TX50_RS09520,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.928489220332844,3.172036691886849e-06,442,179,,significant_up,nutrient_limited,hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0998,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.924241492015185,1.6772232092032833e-06,443,180,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM1074,zwf,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.920617234588716,0.0003474609099242,445,181,,significant_up,nutrient_limited,glucose-6-phosphate 1-dehydrogenase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1124,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9056924554005488,2.026825632591977e-06,448,182,,significant_up,nutrient_limited,autotransporter beta-domain containing protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Signal transduction,RNASEQ,,all_detected_genes,,axenic | light
PMM1690,queE,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.9011987641820087,1.1880892250377665e-07,451,183,,significant_up,nutrient_limited,7-carboxy-7-deazaguanine synthase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0236,crtR,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.900793178869808,7.581872651267795e-08,452,184,,significant_up,nutrient_limited,fatty acid desaturase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Lipid metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0697,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.898934907930764,2.6767833077162043e-08,453,185,,significant_up,nutrient_limited,possible uncharacterized conserved secreted protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0327,invA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.8979725432992924,3.5698988247621974e-06,454,186,,significant_up,nutrient_limited,alkaline and neutral invertase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Carbohydrate metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1313,clpP4,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.892912848025527,2.719107305888415e-07,456,187,,significant_up,nutrient_limited,"ATP-dependent Clp protease, protease subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Post-translational modification,RNASEQ,,all_detected_genes,,axenic | light
PMM0001,dnaN,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.8849947989718807,4.017986560561192e-08,459,188,,significant_up,nutrient_limited,"DNA polymerase III, beta subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Replication and repair,RNASEQ,,all_detected_genes,,axenic | light
PMM0858,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.8825316946035453,1.367886614626998e-05,460,189,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0537,trpF,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.8824451221699832,0.0003320063970095,461,190,,significant_up,nutrient_limited,N-(5^phosphoribosyl)anthranilate isomerase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Amino acid metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM1154,ilvN,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.8792367636194764,1.8849556894733136e-05,462,191,,significant_up,nutrient_limited,"acetolactate synthase, small subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Amino acid metabolism,RNASEQ,,all_detected_genes,,axenic | light
PMM0210,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.875083630818337,1.3370908095702186e-07,463,192,,significant_up,nutrient_limited,conserved hypothetical protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Unknown,RNASEQ,,all_detected_genes,,axenic | light
PMM0850,,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.874451698079448,2.9890777022929266e-08,464,193,,significant_up,nutrient_limited,zinc- or iron-chelating domain-containing protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,axenic | light
PMM1694,cobA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,nitrogen,day 14,336.0,1,1.874241863059064,3.719610500376729e-07,466,194,,significant_up,nutrient_limited,uroporphyrinogen-III C-methyltransferase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Coenzyme metabolism,RNASEQ,,all_detected_genes,,axenic | light
