experiment_id,timepoint,category,omics,ontology,background_used,removed_term_id,removed_term_name,orig_final_score,new_final_score,flag_sign_flip,flag_large_drop
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,day 14,axenic_dying,RNA,kegg,table_scope,kegg.pathway:ko00710,Carbon fixation by Calvin cycle,3.683519087146783,4.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,day 14,axenic_dying,RNA,kegg,table_scope,kegg.pathway:ko00910,Nitrogen metabolism,3.683519087146783,4.42022290457614,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,day 14,axenic_dying,RNA,kegg,table_scope,kegg.pathway:ko01200,Carbon metabolism,3.683519087146783,4.42022290457614,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,day 14,axenic_dying,RNA,kegg,table_scope,kegg.pathway:ko03010,Ribosome,3.683519087146783,2.42022290457614,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:D.1,Cellular processes > Adaptation/acclimation to atypical conditions and detoxification,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:E.4,Central intermediary metabolism > Nitrogen metabolism,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.1,Photosynthesis and respiration > ATP synthase,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.2,Photosynthesis and respiration > CO2 fixation,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.7,Photosynthesis and respiration > Photosystem I,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.8,Photosynthesis and respiration > Photosystem II,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:K.2,Protein synthesis > Ribosomal proteins: synthesis and modification,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,kegg,table_scope,kegg.pathway:ko00190,Oxidative phosphorylation,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,kegg,table_scope,kegg.pathway:ko00195,Photosynthesis,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,kegg,table_scope,kegg.pathway:ko00710,Carbon fixation by Calvin cycle,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,kegg,table_scope,kegg.pathway:ko00910,Nitrogen metabolism,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,kegg,table_scope,kegg.pathway:ko01200,Carbon metabolism,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 18,coculture,RNA,kegg,table_scope,kegg.pathway:ko03010,Ribosome,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:D.1,Cellular processes > Adaptation/acclimation to atypical conditions and detoxification,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:E.4,Central intermediary metabolism > Nitrogen metabolism,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.1,Photosynthesis and respiration > ATP synthase,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.2,Photosynthesis and respiration > CO2 fixation,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.7,Photosynthesis and respiration > Photosystem I,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.8,Photosynthesis and respiration > Photosystem II,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:K.2,Protein synthesis > Ribosomal proteins: synthesis and modification,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,kegg,table_scope,kegg.pathway:ko00190,Oxidative phosphorylation,0.250460389821665,0.30055246778599803,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,kegg,table_scope,kegg.pathway:ko00195,Photosynthesis,0.250460389821665,0.0,True,True
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,kegg,table_scope,kegg.pathway:ko00710,Carbon fixation by Calvin cycle,0.250460389821665,0.30055246778599803,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,kegg,table_scope,kegg.pathway:ko00910,Nitrogen metabolism,0.250460389821665,0.30055246778599803,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,kegg,table_scope,kegg.pathway:ko01200,Carbon metabolism,0.250460389821665,0.30055246778599803,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 31,coculture,RNA,kegg,table_scope,kegg.pathway:ko03010,Ribosome,0.250460389821665,0.30055246778599803,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:D.1,Cellular processes > Adaptation/acclimation to atypical conditions and detoxification,0.5120990747443034,0.5974489205350206,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:E.4,Central intermediary metabolism > Nitrogen metabolism,0.5120990747443034,0.5974489205350206,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.1,Photosynthesis and respiration > ATP synthase,0.5120990747443034,0.5974489205350206,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.2,Photosynthesis and respiration > CO2 fixation,0.5120990747443034,0.5974489205350206,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.7,Photosynthesis and respiration > Photosystem I,0.5120990747443034,0.2987244602675103,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.8,Photosynthesis and respiration > Photosystem II,0.5120990747443034,0.2987244602675103,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:K.2,Protein synthesis > Ribosomal proteins: synthesis and modification,0.5120990747443034,0.5974489205350206,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,kegg,table_scope,kegg.pathway:ko00190,Oxidative phosphorylation,1.3729450220045027,1.6475340264054033,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,kegg,table_scope,kegg.pathway:ko00195,Photosynthesis,1.3729450220045027,0.0,True,True
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,kegg,table_scope,kegg.pathway:ko00710,Carbon fixation by Calvin cycle,1.3729450220045027,1.6475340264054033,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,kegg,table_scope,kegg.pathway:ko00910,Nitrogen metabolism,1.3729450220045027,1.6475340264054033,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,kegg,table_scope,kegg.pathway:ko01200,Carbon metabolism,1.3729450220045027,1.6475340264054033,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 60,coculture,RNA,kegg,table_scope,kegg.pathway:ko03010,Ribosome,1.3729450220045027,1.6475340264054033,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:D.1,Cellular processes > Adaptation/acclimation to atypical conditions and detoxification,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:E.4,Central intermediary metabolism > Nitrogen metabolism,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.1,Photosynthesis and respiration > ATP synthase,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.2,Photosynthesis and respiration > CO2 fixation,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.7,Photosynthesis and respiration > Photosystem I,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.8,Photosynthesis and respiration > Photosystem II,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:K.2,Protein synthesis > Ribosomal proteins: synthesis and modification,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,kegg,table_scope,kegg.pathway:ko00190,Oxidative phosphorylation,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,kegg,table_scope,kegg.pathway:ko00195,Photosynthesis,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,kegg,table_scope,kegg.pathway:ko00710,Carbon fixation by Calvin cycle,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,kegg,table_scope,kegg.pathway:ko00910,Nitrogen metabolism,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,kegg,table_scope,kegg.pathway:ko01200,Carbon metabolism,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,day 89,coculture,RNA,kegg,table_scope,kegg.pathway:ko03010,Ribosome,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:D.1,Cellular processes > Adaptation/acclimation to atypical conditions and detoxification,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:E.4,Central intermediary metabolism > Nitrogen metabolism,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.1,Photosynthesis and respiration > ATP synthase,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.2,Photosynthesis and respiration > CO2 fixation,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.7,Photosynthesis and respiration > Photosystem I,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:J.8,Photosynthesis and respiration > Photosystem II,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,cyanorak_role,table_scope,cyanorak.role:K.2,Protein synthesis > Ribosomal proteins: synthesis and modification,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,kegg,table_scope,kegg.pathway:ko00190,Oxidative phosphorylation,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,kegg,table_scope,kegg.pathway:ko00195,Photosynthesis,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,kegg,table_scope,kegg.pathway:ko00710,Carbon fixation by Calvin cycle,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,kegg,table_scope,kegg.pathway:ko00910,Nitrogen metabolism,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,kegg,table_scope,kegg.pathway:ko01200,Carbon metabolism,0.0,0.0,False,False
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,days 60+89,coculture,RNA,kegg,table_scope,kegg.pathway:ko03010,Ribosome,0.0,0.0,False,False
