locus_tag,term_id,term_name
PMM0282,go:0004318,enoyl-[acyl-carrier-protein] reductase (NADH) activity
PMM0282,go:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"
PMM0283,go:0015035,protein-disulfide reductase activity
PMM0283,go:0016209,antioxidant activity
PMM0283,go:0016491,oxidoreductase activity
PMM0284,go:0008483,transaminase activity
PMM0284,go:0030170,pyridoxal phosphate binding
PMM0285,go:0003677,DNA binding
PMM0285,go:0003904,deoxyribodipyrimidine photo-lyase activity
PMM0285,go:0071949,FAD binding
PMM0286,go:0016817,"hydrolase activity, acting on acid anhydrides"
PMM0286,go:0046872,metal ion binding
PMM0287,go:0003848,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity
PMM0287,go:0005524,ATP binding
PMM0287,go:0016301,kinase activity
PMM0288,go:0005524,ATP binding
PMM0288,go:0016851,magnesium chelatase activity
PMM0288,go:0016887,ATP hydrolysis activity
PMM0288,go:0046406,magnesium protoporphyrin IX methyltransferase activity
PMM0290,go:0005524,ATP binding
PMM0290,go:0016887,ATP hydrolysis activity
PMM0290,go:0140359,ABC-type transporter activity
PMM0291,go:0043743,LPPG:FO 2-phospho-L-lactate transferase activity
PMM0291,go:0051287,NAD binding
PMM0292,go:0008137,NADH dehydrogenase (ubiquinone) activity
PMM0292,go:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"
PMM0292,go:0048038,quinone binding
PMM0292,go:0050136,NADH dehydrogenase (quinone) (non-electrogenic) activity
PMM0293,go:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"
PMM0293,go:0048038,quinone binding
PMM0293,go:0050136,NADH dehydrogenase (quinone) (non-electrogenic) activity
PMM0294,go:0008137,NADH dehydrogenase (ubiquinone) activity
PMM0294,go:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"
PMM0294,go:0048038,quinone binding
PMM0294,go:0050136,NADH dehydrogenase (quinone) (non-electrogenic) activity
PMM0295,go:0005506,iron ion binding
PMM0295,go:0009055,electron transfer activity
PMM0297,go:0020037,heme binding
PMM0298,go:0020037,heme binding
PMM0298,go:0042802,identical protein binding
PMM0301,go:0017061,S-methyl-5-thioadenosine phosphorylase activity
PMM0302,go:0004756,"selenide, water dikinase activity"
PMM0302,go:0005524,ATP binding
PMM0302,go:0016491,oxidoreductase activity
PMM0303,go:0000049,tRNA binding
PMM0303,go:0000166,nucleotide binding
PMM0303,go:0016779,nucleotidyltransferase activity
PMM0303,go:0046872,metal ion binding
PMM0304,go:0003677,DNA binding
PMM0304,go:0005524,ATP binding
PMM0304,go:0016887,ATP hydrolysis activity
PMM0304,go:0043138,3^-5^ DNA helicase activity
PMM0305,go:0031992,energy transducer activity
PMM0310,go:0004856,D-xylulokinase activity
PMM0310,go:0005524,ATP binding
PMM0310,go:0019150,D-ribulokinase activity
PMM0311,go:0004478,methionine adenosyltransferase activity
PMM0311,go:0005524,ATP binding
PMM0312,go:0003729,mRNA binding
PMM0312,go:0003735,structural constituent of ribosome
PMM0312,go:0019843,rRNA binding
PMM0313,go:0008270,zinc ion binding
PMM0313,go:0140110,transcription regulator activity
PMM0315,go:0016168,chlorophyll binding
PMM0316,go:0009055,electron transfer activity
PMM0316,go:0046872,metal ion binding
PMM0316,go:0051537,"2 iron, 2 sulfur cluster binding"
PMM0318,go:0003676,nucleic acid binding
PMM0318,go:0008170,N-methyltransferase activity
PMM0318,go:0008276,protein methyltransferase activity
PMM0318,go:0008757,S-adenosylmethionine-dependent methyltransferase activity
PMM0318,go:0016491,oxidoreductase activity
PMM0319,go:0000049,tRNA binding
PMM0319,go:0000166,nucleotide binding
PMM0319,go:0003725,double-stranded RNA binding
PMM0319,go:0005524,ATP binding
PMM0319,go:0016740,transferase activity
PMM0319,go:0061710,L-threonylcarbamoyladenylate synthase activity
PMM0321,go:0005524,ATP binding
PMM0321,go:0016887,ATP hydrolysis activity
PMM0322,go:0004857,enzyme inhibitor activity
PMM0323,go:0008081,phosphoric diester hydrolase activity
PMM0323,go:0008832,dGTPase activity
PMM0323,go:0016787,hydrolase activity
PMM0323,go:0046872,metal ion binding
PMM0324,go:0004175,endopeptidase activity
PMM0324,go:0008236,serine-type peptidase activity
PMM0326,go:0009055,electron transfer activity
PMM0327,go:0004564,beta-fructofuranosidase activity
PMM0327,go:0033926,endo-alpha-N-acetylgalactosaminidase activity
PMM0328,go:0003906,DNA-(apurinic or apyrimidinic site) endonuclease activity
PMM0328,go:0008534,oxidized purine nucleobase lesion DNA N-glycosylase activity
PMM0329,go:0016168,chlorophyll binding
PMM0330,go:0008932,lytic endotransglycosylase activity
PMM0331,go:0004029,aldehyde dehydrogenase (NAD+) activity
PMM0331,go:0016491,oxidoreductase activity
PMM0332,go:0004252,serine-type endopeptidase activity
PMM0333,go:0008080,N-acetyltransferase activity
PMM0333,go:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups"
PMM0336,go:0009916,alternative oxidase activity
PMM0336,go:0046872,metal ion binding
PMM0339,go:0009055,electron transfer activity
PMM0339,go:0016491,oxidoreductase activity
PMM0339,go:0046608,carotenoid isomerase activity
PMM0343,go:0009977,proton motive force dependent protein transmembrane transporter activity
PMM0345,go:0008379,thioredoxin peroxidase activity
PMM0345,go:0016491,oxidoreductase activity
PMM0345,go:0051920,peroxiredoxin activity
PMM0349,go:0003747,translation release factor activity
PMM0349,go:0004045,peptidyl-tRNA hydrolase activity
PMM0349,go:0043022,ribosome binding
PMM0352,go:0004222,metalloendopeptidase activity
PMM0352,go:0070007,glutamic-type endopeptidase activity
PMM0353,go:0008107,galactoside 2-alpha-L-fucosyltransferase activity
PMM0354,go:0016757,glycosyltransferase activity
PMM0356,go:0004177,aminopeptidase activity
PMM0358,go:0005524,ATP binding
PMM0358,go:0008902,hydroxymethylpyrimidine kinase activity
PMM0358,go:0008972,phosphomethylpyrimidine kinase activity
PMM0360,go:0046872,metal ion binding
PMM0361,go:0016301,kinase activity
PMM0363,go:0003700,DNA-binding transcription factor activity
PMM0366,go:0005507,copper ion binding
PMM0366,go:0009055,electron transfer activity
PMM0367,go:0004497,monooxygenase activity
PMM0370,go:0015110,cyanate transmembrane transporter activity
PMM0370,go:0140359,ABC-type transporter activity
PMM0371,go:0015112,nitrate transmembrane transporter activity
PMM0372,go:0005215,transporter activity
PMM0372,go:0005524,ATP binding
PMM0372,go:0015110,cyanate transmembrane transporter activity
PMM0372,go:0015112,nitrate transmembrane transporter activity
PMM0372,go:0016887,ATP hydrolysis activity
PMM0372,go:0140359,ABC-type transporter activity
PMM0373,go:0008824,cyanate hydratase activity
PMM0374,go:0009977,proton motive force dependent protein transmembrane transporter activity
PMM0382,go:0008168,methyltransferase activity
PMM0384,go:0003677,DNA binding
PMM0384,go:0005524,ATP binding
PMM0384,go:0009036,type II site-specific deoxyribonuclease activity
PMM0384,go:0016787,hydrolase activity
PMM0386,go:0008168,methyltransferase activity
PMM0387,go:0003855,3-dehydroquinate dehydratase activity
PMM0388,go:0045301,tRNA 2-(methylsulfanyl)-N(6)-isopentenyladenosine(37) hydroxylase activity
PMM0389,go:0008168,methyltransferase activity
PMM0389,go:0030788,precorrin-2 C20-methyltransferase activity
PMM0391,go:0003924,GTPase activity
PMM0391,go:0005525,GTP binding
PMM0391,go:0043022,ribosome binding
PMM0394,go:0030170,pyridoxal phosphate binding
PMM0396,go:0004735,pyrroline-5-carboxylate reductase activity
PMM0396,go:0016491,oxidoreductase activity
PMM0396,go:0050661,NADP binding
PMM0397,go:0016757,glycosyltransferase activity
PMM0398,go:0003677,DNA binding
PMM0399,go:0004139,deoxyribose-phosphate aldolase activity
PMM0399,go:0016829,lyase activity
PMM0400,go:0043024,ribosomal small subunit binding
PMM0400,go:0045182,translation regulator activity
PMM0401,go:0016979,lipoate-protein ligase activity
PMM0401,go:0033819,lipoyl(octanoyl) transferase activity
PMM0402,go:0003824,catalytic activity
PMM0402,go:0004467,long-chain fatty acid-CoA ligase activity
PMM0405,go:0004742,dihydrolipoyllysine-residue acetyltransferase activity
PMM0405,go:0016407,acetyltransferase activity
PMM0405,go:0016746,acyltransferase activity
PMM0406,go:0016740,transferase activity
PMM0406,go:0051075,S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity
PMM0407,go:0004124,cysteine synthase activity
PMM0407,go:0005515,protein binding
PMM0407,go:0016740,transferase activity
PMM0407,go:0016829,lyase activity
PMM0407,go:0030170,pyridoxal phosphate binding
PMM0407,go:0042803,protein homodimerization activity
PMM0407,go:0050272,S-carboxymethylcysteine synthase activity
PMM0407,go:0080146,L-cysteine desulfhydrase activity
PMM0408,go:0003962,cystathionine gamma-synthase activity
PMM0408,go:0030170,pyridoxal phosphate binding
PMM0409,go:0003962,cystathionine gamma-synthase activity
PMM0409,go:0004123,cystathionine gamma-lyase activity
PMM0409,go:0016740,transferase activity
PMM0409,go:0018826,methionine gamma-lyase activity
PMM0409,go:0030170,pyridoxal phosphate binding
PMM0409,go:0042802,identical protein binding
PMM0409,go:0047982,homocysteine desulfhydrase activity
PMM0410,go:0003735,structural constituent of ribosome
PMM0410,go:0019843,rRNA binding
PMM0410,go:1901363,heterocyclic compound binding
PMM0411,go:0032977,membrane insertase activity
PMM0413,go:0005524,ATP binding
PMM0413,go:0016874,ligase activity
PMM0413,go:0016881,acid-amino acid ligase activity
PMM0414,go:0016491,oxidoreductase activity
PMM0415,go:0016829,lyase activity
PMM0415,go:0030170,pyridoxal phosphate binding
PMM0416,go:0030791,arsenite methyltransferase activity
PMM0418,go:0005198,structural molecule activity
PMM0418,go:0005506,iron ion binding
PMM0418,go:0051536,iron-sulfur cluster binding
PMM0419,go:0008924,L-malate dehydrogenase (quinone) activity
PMM0420,go:0003924,GTPase activity
PMM0420,go:0005525,GTP binding
PMM0421,go:0140359,ABC-type transporter activity
PMM0422,go:0000049,tRNA binding
PMM0422,go:0008173,RNA methyltransferase activity
PMM0422,go:0141100,tRNA (guanine(18)-2^-O)-methyltransferase activity
PMM0423,go:0015035,protein-disulfide reductase activity
PMM0425,go:0003913,DNA photolyase activity
PMM0426,go:0003723,RNA binding
PMM0426,go:0009383,rRNA (cytosine-C5-)-methyltransferase activity
PMM0427,go:0008658,penicillin binding
PMM0427,go:0008955,peptidoglycan glycosyltransferase activity
PMM0427,go:0009002,serine-type D-Ala-D-Ala carboxypeptidase activity
PMM0427,go:0016757,glycosyltransferase activity
PMM0428,go:0046408,chlorophyll synthetase activity
PMM0430,go:0000107,imidazoleglycerol-phosphate synthase activity
PMM0431,go:0008425,"2-methoxy-6-polyprenyl-1,4-benzoquinol methyltransferase activity"
PMM0431,go:0008757,S-adenosylmethionine-dependent methyltransferase activity
PMM0431,go:0016740,transferase activity
PMM0431,go:0052624,"2-phytyl-1,4-naphthoquinone methyltransferase activity"
PMM0433,go:0004077,biotin--[biotin carboxyl-carrier protein] ligase activity
PMM0434,go:0005524,ATP binding
PMM0434,go:0016887,ATP hydrolysis activity
PMM0434,go:0022857,transmembrane transporter activity
PMM0434,go:0140359,ABC-type transporter activity
PMM0435,go:0016491,oxidoreductase activity
PMM0435,go:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"
PMM0435,go:0048038,quinone binding
PMM0435,go:0050136,NADH dehydrogenase (quinone) (non-electrogenic) activity
PMM0436,go:0003677,DNA binding
PMM0436,go:0003917,"DNA topoisomerase type I (single strand cut, ATP-independent) activity"
PMM0436,go:0046872,metal ion binding
PMM0441,go:0046872,metal ion binding
PMM0441,go:0051536,iron-sulfur cluster binding
PMM0442,go:0004746,riboflavin synthase activity
PMM0443,go:0000976,transcription cis-regulatory region binding
PMM0443,go:0001217,DNA-binding transcription repressor activity
PMM0444,go:0004129,cytochrome-c oxidase activity
PMM0444,go:0016491,oxidoreductase activity
PMM0445,go:0004129,cytochrome-c oxidase activity
PMM0445,go:0016491,oxidoreductase activity
PMM0445,go:0020037,heme binding
PMM0445,go:0046872,metal ion binding
PMM0446,go:0004129,cytochrome-c oxidase activity
PMM0446,go:0005507,copper ion binding
PMM0446,go:0016491,oxidoreductase activity
PMM0447,go:0016627,"oxidoreductase activity, acting on the CH-CH group of donors"
PMM0447,go:0020037,heme binding
PMM0447,go:0046872,metal ion binding
PMM0448,go:0004311,geranylgeranyl diphosphate synthase activity
PMM0448,go:0008495,protoheme IX farnesyltransferase activity
PMM0449,go:0005524,ATP binding
PMM0449,go:0016887,ATP hydrolysis activity
PMM0450,go:0140359,ABC-type transporter activity
PMM0452,go:0005524,ATP binding
PMM0452,go:0016887,ATP hydrolysis activity
PMM0452,go:0051082,unfolded protein binding
PMM0452,go:0140662,ATP-dependent protein folding chaperone
PMM0453,go:0004316,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity
PMM0453,go:0016491,oxidoreductase activity
PMM0453,go:0051287,NAD binding
PMM0454,go:0050518,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity
PMM0455,go:0004180,carboxypeptidase activity
PMM0455,go:0008236,serine-type peptidase activity
PMM0455,go:0016787,hydrolase activity
PMM0456,go:0008412,4-hydroxybenzoate polyprenyltransferase activity
PMM0457,go:0000166,nucleotide binding
PMM0457,go:0004309,exopolyphosphatase activity
PMM0457,go:0016787,hydrolase activity
PMM0457,go:0042803,protein homodimerization activity
PMM0458,go:0003677,DNA binding
PMM0459,go:0008168,methyltransferase activity
PMM0459,go:0043115,precorrin-2 dehydrogenase activity
PMM0459,go:0046026,precorrin-4 C11-methyltransferase activity
PMM0460,go:0008961,phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity
PMM0462,go:0009496,plastoquinol--plastocyanin reductase activity
PMM0464,go:0009977,proton motive force dependent protein transmembrane transporter activity
PMM0464,go:0015399,primary active transmembrane transporter activity
PMM0464,go:0015450,protein-transporting ATPase activity
PMM0464,go:0042802,identical protein binding
PMM0464,go:1904680,peptide transmembrane transporter activity
PMM0466,go:0000049,tRNA binding
PMM0466,go:0043023,ribosomal large subunit binding
PMM0467,go:0004385,GMP kinase activity
PMM0468,go:0016168,chlorophyll binding
PMM0469,go:0016168,chlorophyll binding
PMM0470,go:0004222,metalloendopeptidase activity
PMM0472,go:0015078,proton transmembrane transporter activity
PMM0472,go:0015297,antiporter activity
PMM0473,go:0000166,nucleotide binding
PMM0473,go:0004818,glutamate-tRNA ligase activity
PMM0473,go:0005524,ATP binding
PMM0475,go:0003735,structural constituent of ribosome
PMM0475,go:0019843,rRNA binding
PMM0477,go:0004239,initiator methionyl aminopeptidase activity
PMM0477,go:0046872,metal ion binding
PMM0477,go:0070006,metalloaminopeptidase activity
PMM0478,go:0004316,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity
PMM0478,go:0016491,oxidoreductase activity
PMM0478,go:0051287,NAD binding
PMM0481,go:0000049,tRNA binding
PMM0481,go:0000166,nucleotide binding
PMM0481,go:0005515,protein binding
PMM0481,go:0005524,ATP binding
PMM0481,go:0005525,GTP binding
PMM0483,go:0008483,transaminase activity
PMM0483,go:0030170,pyridoxal phosphate binding
PMM0483,go:0042286,"glutamate-1-semialdehyde 2,1-aminomutase activity"
PMM0484,go:0003677,DNA binding
PMM0484,go:0004519,endonuclease activity
PMM0484,go:0004529,DNA exonuclease activity
PMM0484,go:0008311,double-stranded DNA 3^-5^ DNA exonuclease activity
PMM0484,go:0046872,metal ion binding
PMM0487,go:0004066,asparagine synthase (glutamine-hydrolyzing) activity
PMM0487,go:0016783,sulfurtransferase activity
PMM0489,go:0140359,ABC-type transporter activity
PMM0490,go:0000166,nucleotide binding
PMM0490,go:0003924,GTPase activity
PMM0490,go:0005525,GTP binding
PMM0490,go:0016787,hydrolase activity
PMM0490,go:0046872,metal ion binding
PMM0491,go:0004505,phenylalanine 4-monooxygenase activity
PMM0491,go:0005515,protein binding
PMM0491,go:0008124,4-alpha-hydroxytetrahydrobiopterin dehydratase activity
PMM0492,go:0003824,catalytic activity
PMM0493,go:0004181,metallocarboxypeptidase activity
PMM0493,go:0008270,zinc ion binding
PMM0493,go:0046872,metal ion binding
PMM0494,go:0000287,magnesium ion binding
PMM0494,go:0004427,inorganic diphosphate phosphatase activity
PMM0495,go:0004418,hydroxymethylbilane synthase activity
PMM0496,go:0003677,DNA binding
PMM0496,go:0016987,sigma factor activity
PMM0497,go:0003677,DNA binding
PMM0497,go:0003688,DNA replication origin binding
PMM0497,go:0005524,ATP binding
PMM0497,go:0008270,zinc ion binding
PMM0497,go:0016887,ATP hydrolysis activity
PMM0497,go:0043138,3^-5^ DNA helicase activity
PMM0499,go:0003991,acetylglutamate kinase activity
PMM0499,go:0034618,arginine binding
PMM0499,go:0042802,identical protein binding
PMM0502,go:0003697,single-stranded DNA binding
PMM0503,go:0016994,precorrin-6A reductase activity
PMM0504,go:0005488,binding
PMM0504,go:0005507,copper ion binding
PMM0505,go:0016301,kinase activity
PMM0505,go:0016773,"phosphotransferase activity, alcohol group as acceptor"
PMM0506,go:0004019,adenylosuccinate synthase activity
PMM0506,go:0005525,GTP binding
PMM0508,go:0000166,nucleotide binding
PMM0508,go:0004827,proline-tRNA ligase activity
PMM0508,go:0005524,ATP binding
PMM0508,go:0043906,Ala-tRNA(Pro) deacylase activity
PMM0510,go:0003964,RNA-directed DNA polymerase activity
PMM0511,go:0000287,magnesium ion binding
PMM0511,go:0004427,inorganic diphosphate phosphatase activity
PMM0512,go:0008794,arsenate reductase (glutaredoxin) activity
PMM0512,go:0016491,oxidoreductase activity
PMM0513,go:0004252,serine-type endopeptidase activity
PMM0513,go:0009003,signal peptidase activity
PMM0514,go:0004038,allantoinase activity
PMM0514,go:0004151,dihydroorotase activity
PMM0514,go:0008270,zinc ion binding
PMM0514,go:0046872,metal ion binding
PMM0515,go:0003824,catalytic activity
PMM0515,go:0016791,phosphatase activity
PMM0516,go:0004222,metalloendopeptidase activity
PMM0516,go:0070007,glutamic-type endopeptidase activity
PMM0518,go:0008658,penicillin binding
PMM0518,go:0008955,peptidoglycan glycosyltransferase activity
PMM0518,go:0009002,serine-type D-Ala-D-Ala carboxypeptidase activity
PMM0518,go:0016787,hydrolase activity
PMM0519,go:0004801,transaldolase activity
PMM0520,go:0000166,nucleotide binding
PMM0520,go:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"
PMM0520,go:0045550,geranylgeranyl reductase activity
PMM0520,go:0071949,FAD binding
PMM0521,go:0008135,"translation factor activity, RNA binding"
PMM0522,go:0000166,nucleotide binding
PMM0522,go:0005524,ATP binding
PMM0522,go:0016301,kinase activity
PMM0522,go:0016740,transferase activity
PMM0522,go:0033862,UMP kinase activity
PMM0523,go:0005524,ATP binding
PMM0523,go:0008817,corrinoid adenosyltransferase activity
PMM0524,go:0003677,DNA binding
PMM0525,go:0004325,ferrochelatase activity
PMM0526,go:0000287,magnesium ion binding
PMM0526,go:0003984,acetolactate synthase activity
PMM0526,go:0030976,thiamine pyrophosphate binding
PMM0526,go:0050660,flavin adenine dinucleotide binding
PMM0528,go:0005488,binding
PMM0528,go:0005507,copper ion binding
PMM0528,go:0016787,hydrolase activity
PMM0528,go:0017061,S-methyl-5-thioadenosine phosphorylase activity
PMM0529,go:0003723,RNA binding
PMM0530,go:0003729,mRNA binding
PMM0530,go:0003735,structural constituent of ribosome
PMM0530,go:0019843,rRNA binding
PMM0531,go:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
PMM0531,go:0046872,metal ion binding
PMM0531,go:0047789,creatininase activity
PMM0532,go:0046914,transition metal ion binding
PMM0532,go:0071771,aldehyde oxygenase (deformylating) activity
PMM0533,go:0008823,cupric reductase (NADH) activity
PMM0533,go:0052851,ferric-chelate reductase (NADPH) activity
PMM0534,go:0000166,nucleotide binding
PMM0534,go:0003989,acetyl-CoA carboxylase activity
PMM0534,go:0005524,ATP binding
PMM0535,go:0016491,oxidoreductase activity
PMM0536,go:0003934,GTP cyclohydrolase I activity
PMM0536,go:0005525,GTP binding
PMM0536,go:0008270,zinc ion binding
PMM0536,go:0032550,purine ribonucleoside binding
PMM0537,go:0004640,phosphoribosylanthranilate isomerase activity
PMM0538,go:0003938,IMP dehydrogenase activity
PMM0538,go:0004222,metalloendopeptidase activity
PMM0539,go:0016874,ligase activity
PMM0540,go:0016168,chlorophyll binding
PMM0542,go:0016491,oxidoreductase activity
PMM0542,go:0016630,protochlorophyllide reductase activity
PMM0543,go:0005524,ATP binding
PMM0543,go:0016730,"oxidoreductase activity, acting on iron-sulfur proteins as donors"
PMM0544,go:0016730,"oxidoreductase activity, acting on iron-sulfur proteins as donors"
PMM0545,go:0016630,protochlorophyllide reductase activity
PMM0545,go:0016730,"oxidoreductase activity, acting on iron-sulfur proteins as donors"
PMM0547,go:0043886,structural constituent of carboxysome shell
PMM0548,go:0000166,nucleotide binding
PMM0548,go:0016787,hydrolase activity
PMM0548,go:0047429,nucleoside triphosphate diphosphatase activity
PMM0550,go:0016984,ribulose-bisphosphate carboxylase activity
PMM0551,go:0016984,ribulose-bisphosphate carboxylase activity
PMM0553,go:0004089,carbonate dehydratase activity
PMM0554,go:0043886,structural constituent of carboxysome shell
PMM0555,go:0043886,structural constituent of carboxysome shell
PMM0556,go:0008124,4-alpha-hydroxytetrahydrobiopterin dehydratase activity
PMM0558,go:0004521,RNA endonuclease activity
PMM0558,go:0019239,deaminase activity
PMM0559,go:0004416,hydroxyacylglutathione hydrolase activity
PMM0559,go:0008270,zinc ion binding
PMM0559,go:0046872,metal ion binding
PMM0560,go:0003879,ATP phosphoribosyltransferase activity
PMM0561,go:0005524,ATP binding
PMM0561,go:0016887,ATP hydrolysis activity
PMM0561,go:0034040,ATPase-coupled lipid transmembrane transporter activity
PMM0561,go:0140359,ABC-type transporter activity
PMM0562,go:0008080,N-acetyltransferase activity
PMM0562,go:0016746,acyltransferase activity
PMM0563,go:0016757,glycosyltransferase activity
PMM0564,go:0003674,molecular_function
PMM0565,go:0003688,DNA replication origin binding
PMM0565,go:0005524,ATP binding
PMM0565,go:1901363,heterocyclic compound binding
PMM0566,go:0004364,glutathione transferase activity
PMM0566,go:0005515,protein binding
PMM0567,go:0004362,glutathione-disulfide reductase (NADPH) activity
PMM0567,go:0016491,oxidoreductase activity
PMM0567,go:0050660,flavin adenine dinucleotide binding
PMM0567,go:0050661,NADP binding
PMM0568,go:0005262,calcium channel activity
PMM0568,go:0008273,"calcium, potassium:sodium antiporter activity"
PMM0568,go:0015368,calcium:monoatomic cation antiporter activity
PMM0569,go:0004151,dihydroorotase activity
PMM0569,go:0008270,zinc ion binding
PMM0570,go:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"
PMM0570,go:0048038,quinone binding
PMM0570,go:0050136,NADH dehydrogenase (quinone) (non-electrogenic) activity
PMM0572,go:0004834,tryptophan synthase activity
PMM0575,go:0003677,DNA binding
PMM0577,go:0003677,DNA binding
PMM0577,go:0016987,sigma factor activity
PMM0578,go:0004635,phosphoribosyl-AMP cyclohydrolase activity
PMM0578,go:0004636,phosphoribosyl-ATP diphosphatase activity
PMM0579,go:0003874,6-pyruvoyltetrahydropterin synthase activity
PMM0579,go:0016829,lyase activity
PMM0579,go:0046872,metal ion binding
PMM0579,go:0070497,6-carboxytetrahydropterin synthase activity
PMM0580,go:0005524,ATP binding
PMM0580,go:0016887,ATP hydrolysis activity
PMM0580,go:0051082,unfolded protein binding
PMM0581,go:0005507,copper ion binding
PMM0581,go:0009055,electron transfer activity
PMM0582,go:0016491,oxidoreductase activity
PMM0582,go:0070403,NAD+ binding
PMM0583,go:0004853,uroporphyrinogen decarboxylase activity
PMM0584,go:0003844,"1,4-alpha-glucan branching enzyme activity"
PMM0584,go:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds"
PMM0584,go:0043169,cation binding
PMM0585,go:0008239,dipeptidyl-peptidase activity
PMM0585,go:0016787,hydrolase activity
PMM0590,go:0004350,glutamate-5-semialdehyde dehydrogenase activity
PMM0591,go:0004150,dihydroneopterin aldolase activity
PMM0592,go:0004806,triacylglycerol lipase activity
PMM0592,go:0016787,hydrolase activity
PMM0593,go:0004222,metalloendopeptidase activity
PMM0593,go:0008233,peptidase activity
PMM0593,go:0008270,zinc ion binding
PMM0593,go:0046872,metal ion binding
PMM0594,go:0016491,oxidoreductase activity
PMM0594,go:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"
PMM0594,go:0048038,quinone binding
PMM0594,go:0050136,NADH dehydrogenase (quinone) (non-electrogenic) activity
PMM0595,go:0004413,homoserine kinase activity
PMM0595,go:0005524,ATP binding
PMM0596,go:0004340,glucokinase activity
PMM0596,go:0005524,ATP binding
PMM0596,go:0005536,D-glucose binding
PMM0597,go:0004829,threonine-tRNA ligase activity
PMM0597,go:0005524,ATP binding
PMM0598,go:0000166,nucleotide binding
PMM0598,go:0004830,tryptophan-tRNA ligase activity
PMM0598,go:0005524,ATP binding
PMM0601,go:0046872,metal ion binding
PMM0602,go:0005524,ATP binding
PMM0602,go:0016887,ATP hydrolysis activity
PMM0602,go:0046872,metal ion binding
PMM0602,go:0140359,ABC-type transporter activity
PMM0603,go:0046872,metal ion binding
PMM0603,go:0140359,ABC-type transporter activity
PMM0606,go:0004252,serine-type endopeptidase activity
PMM0606,go:0009003,signal peptidase activity
PMM0607,go:0003824,catalytic activity
PMM0607,go:0030976,thiamine pyrophosphate binding
PMM0607,go:0070204,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity
PMM0608,go:0008935,"1,4-dihydroxy-2-naphthoyl-CoA synthase activity"
PMM0609,go:0004373,"alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity"
PMM0609,go:0016757,glycosyltransferase activity
PMM0610,go:0005524,ATP binding
PMM0610,go:0008766,"UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity"
PMM0610,go:0047480,UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity
PMM0611,go:0000287,magnesium ion binding
PMM0611,go:0003977,UDP-N-acetylglucosamine diphosphorylase activity
PMM0611,go:0019134,glucosamine-1-phosphate N-acetyltransferase activity
PMM0612,go:0016645,"oxidoreductase activity, acting on the CH-NH group of donors"
PMM0613,go:0003866,3-phosphoshikimate 1-carboxyvinyltransferase activity
PMM0614,go:0000287,magnesium ion binding
PMM0614,go:0050532,2-phosphosulfolactate phosphatase activity
PMM0614,go:0050545,sulfopyruvate decarboxylase activity
PMM0615,go:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
PMM0616,go:0008745,N-acetylmuramoyl-L-alanine amidase activity
PMM0616,go:0016787,hydrolase activity
PMM0617,go:0008881,glutamate racemase activity
PMM0618,go:0004659,prenyltransferase activity
PMM0618,go:0046872,metal ion binding
PMM0618,go:0052923,all-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific) activity
PMM0619,go:0003987,acetate-CoA ligase activity
PMM0619,go:0005524,ATP binding
PMM0619,go:0016208,AMP binding
PMM0619,go:0046872,metal ion binding
PMM0621,go:0003677,DNA binding
PMM0621,go:0003887,DNA-directed DNA polymerase activity
PMM0621,go:0008408,3^-5^ exonuclease activity
PMM0623,go:0004821,histidine-tRNA ligase activity
PMM0623,go:0005524,ATP binding
PMM0627,go:0016168,chlorophyll binding
PMM0628,go:0015501,glutamate:sodium symporter activity
PMM0630,go:0004364,glutathione transferase activity
PMM0631,go:0003677,DNA binding
PMM0631,go:0004518,nuclease activity
PMM0632,go:0016491,oxidoreductase activity
PMM0633,go:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
