locus_tag,term_id,term_name
PMM0615,ec:3.5.-.-,"Acting on carbon-nitrogen bonds, other than peptide bonds"
PMM0615,ec:3.5.1.128,deaminated glutathione amidase
PMM0616,ec:3.5.1.28,N-acetylmuramoyl-L-alanine amidase
PMM0617,ec:5.1.1.3,glutamate racemase
PMM0618,ec:2.5.1.84,all-trans-nonaprenyl-diphosphate synthase [geranyl-diphosphate specific]
PMM0618,ec:2.5.1.85,specific]
PMM0619,ec:6.2.1.1,acetate--CoA ligase
PMM0621,ec:2.7.7.7,DNA-directed DNA polymerase
PMM0623,ec:6.1.1.21,histidine--tRNA ligase
PMM0630,ec:2.5.1.18,glutathione transferase
PMM0633,ec:5.5.1.18,lycopene epsilon-cyclase
PMM0633,ec:5.5.1.19,lycopene beta-cyclase
PMM0634,ec:1.3.1.33,protochlorophyllide reductase
PMM0636,ec:3.-.-.-,Hydrolases
PMM0636,ec:3.3.2.1,isochorismatase
PMM0639,ec:3.1.3.69,glucosylglycerol 3-phosphatase
PMM0642,ec:2.5.1.49,O-acetylhomoserine aminocarboxypropyltransferase
PMM0643,ec:2.3.1.31,homoserine O-acetyltransferase
PMM0643,ec:2.3.1.46,homoserine O-succinyltransferase
PMM0645,ec:1.-.-.-,Oxidoreductases
PMM0646,ec:4.99.1.3,sirohydrochlorin cobaltochelatase
PMM0653,ec:4.4.1.5,lactoylglutathione lyase
PMM0658,ec:4.2.1.70,pseudouridylate synthase
PMM0658,ec:5.4.99.19,16S rRNA pseudouridine(516) synthase
PMM0658,ec:5.4.99.21,23S rRNA pseudouridine(2604) synthase
PMM0658,ec:5.4.99.22,23S rRNA pseudouridine(2605) synthase
PMM0659,ec:6.5.1.2,DNA ligase (NAD(+))
PMM0661,ec:1.17.4.1,ribonucleoside-diphosphate reductase
PMM0661,ec:1.17.4.2,ribonucleoside-triphosphate reductase (thioredoxin)
PMM0662,ec:2.1.1.-,Methyltransferases
PMM0666,ec:7.5.2.-,Linked to the hydrolysis of a nucleoside triphosphate
PMM0668,ec:2.1.1.193,16S rRNA (uracil(1498)-N(3))-methyltransferase
PMM0672,ec:7.3.2.2,ABC-type phosphonate transporter
PMM0674,ec:2.6.1.1,aspartate transaminase
PMM0675,ec:3.2.2.27,uracil-DNA glycosylase
PMM0676,ec:1.17.7.1,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin)
PMM0676,ec:1.17.7.3,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)
PMM0677,ec:3.4.21.102,C-terminal processing peptidase
PMM0678,ec:2.5.1.72,quinolinate synthase
PMM0681,ec:2.1.1.-,Methyltransferases
PMM0682,ec:4.2.3.4,3-dehydroquinate synthase
PMM0683,ec:6.3.4.18,5-(carboxyamino)imidazole ribonucleotide synthase
PMM0694,ec:1.-.-.-,Oxidoreductases
PMM0695,ec:3.4.-.-,Acting on peptide bonds (peptidases)
PMM0695,ec:6.3.5.2,GMP synthase (glutamine-hydrolyzing)
PMM0706,ec:2.7.13.3,histidine kinase
PMM0708,ec:3.1.3.1,alkaline phosphatase
PMM0713,ec:1.2.1.12,glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)
PMM0725,ec:7.3.2.1,ABC-type phosphate transporter
PMM0727,ec:3.1.-.-,Acting on ester bonds
PMM0728,ec:3.6.1.-,In phosphorus-containing anhydrides
PMM0728,ec:3.6.4.-,Acting on ATP; involved in cellular and subcellular movement
PMM0729,ec:6.5.1.1,DNA ligase (ATP)
PMM0729,ec:6.5.1.6,DNA ligase (ATP or NAD(+))
PMM0729,ec:6.5.1.7,"DNA ligase (ATP, ADP or GTP)"
PMM0730,ec:3.1.-.-,Acting on ester bonds
PMM0742,ec:3.4.21.92,endopeptidase Clp
PMM0743,ec:3.4.24.-,Metalloendopeptidases
PMM0745,ec:3.4.-.-,Acting on peptide bonds (peptidases)
PMM0746,ec:3.4.-.-,Acting on peptide bonds (peptidases)
PMM0747,ec:1.3.7.5,phycocyanobilin:ferredoxin oxidoreductase
PMM0752,ec:2.4.1.-,Hexosyltransferases
PMM0756,ec:3.6.1.-,In phosphorus-containing anhydrides
PMM0756,ec:3.6.4.12,DNA helicase
PMM0756,ec:5.6.2.4,DNA 3^-5^ helicase
PMM0757,ec:3.4.13.22,D-Ala-D-Ala dipeptidase
PMM0758,ec:1.8.7.1,assimilatory sulfite reductase (ferredoxin)
PMM0759,ec:6.1.1.14,glycine--tRNA ligase
PMM0760,ec:1.3.1.111,geranylgeranyl-bacteriochlorophyllide a reductase
PMM0760,ec:1.3.1.83,geranylgeranyl diphosphate reductase
PMM0761,ec:3.4.16.4,serine-type D-Ala-D-Ala carboxypeptidase
PMM0761,ec:3.4.17.14,zinc D-Ala-D-Ala carboxypeptidase
PMM0762,ec:3.6.5.-,Acting on GTP; involved in cellular and subcellular movement
PMM0764,ec:3.6.3.-,Acting on acid anhydrides; catalyzing transmembrane movement of substances
PMM0764,ec:7.5.2.5,ABC-type lipopolysaccharide transporter
PMM0766,ec:5.1.3.1,ribulose-phosphate 3-epimerase
PMM0767,ec:3.1.3.11,fructose-bisphosphatase
PMM0767,ec:3.1.3.37,sedoheptulose-bisphosphatase
PMM0768,ec:1.2.1.70,glutamyl-tRNA reductase
PMM0769,ec:2.7.7.27,glucose-1-phosphate adenylyltransferase
PMM0770,ec:1.1.1.343,"phosphogluconate dehydrogenase (NAD(+)-dependent, decarboxylating)"
PMM0770,ec:1.1.1.44,"phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)"
PMM0771,ec:3.1.1.31,6-phosphogluconolactonase
PMM0774,ec:4.2.1.9,dihydroxy-acid dehydratase
PMM0776,ec:2.4.2.9,uracil phosphoribosyltransferase
PMM0779,ec:6.3.5.3,phosphoribosylformylglycinamidine synthase
PMM0780,ec:3.5.1.2,glutaminase
PMM0780,ec:6.3.5.3,phosphoribosylformylglycinamidine synthase
PMM0781,ec:4.1.2.13,fructose-bisphosphate aldolase
PMM0782,ec:1.-.-.-,Oxidoreductases
PMM0784,ec:2.1.3.15,acetyl-CoA carboxytransferase
PMM0784,ec:6.4.1.2,acetyl-CoA carboxylase
PMM0785,ec:2.7.1.19,phosphoribulokinase
PMM0786,ec:1.1.1.85,3-isopropylmalate dehydrogenase
PMM0787,ec:2.3.1.191,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
PMM0788,ec:2.7.2.11,glutamate 5-kinase
PMM0791,ec:3.1.11.1,exodeoxyribonuclease I
PMM0791,ec:3.1.21.10,crossover junction endodeoxyribonuclease
PMM0796,ec:5.3.1.16,isomerase
PMM0797,ec:4.2.1.46,"dTDP-glucose 4,6-dehydratase"
PMM0797,ec:5.1.3.2,UDP-glucose 4-epimerase
PMM0798,ec:2.7.8.5,CDP-diacylglycerol--glycerol-3-phosphate 1-phosphatidyltransferase
PMM0802,ec:4.2.99.18,DNA-(apurinic or apyrimidinic site) lyase
PMM0803,ec:7.-.-.-,Translocases
PMM0803,ec:7.2.2.7,ABC-type Fe(3+) transporter
PMM0803,ec:7.6.2.9,ABC-type quaternary amine transporter
PMM0804,ec:1.16.3.2,bacterial non-heme ferritin
PMM0807,ec:7.2.2.16,ABC-type ferric hydroxamate transporter
PMM0808,ec:1.14.13.122,chlorophyllide a oxygenase
PMM0821,ec:3.5.1.1,asparaginase
PMM0825,ec:6.3.4.16,carbamoyl-phosphate synthase (ammonia)
PMM0825,ec:6.3.5.5,carbamoyl-phosphate synthase (glutamine-hydrolyzing)
PMM0827,ec:7.-.-.-,Translocases
PMM0829,ec:5.3.1.1,triose-phosphate isomerase
PMM0830,ec:2.5.1.15,dihydropteroate synthase
PMM0831,ec:6.6.1.1,magnesium chelatase
PMM0832,ec:1.17.1.8,4-hydroxy-tetrahydrodipicolinate reductase
PMM0834,ec:1.14.13.-,"With NADH or NADPH as one donor, and incorporation of one atom of oxygen"
PMM0839,ec:3.6.1.-,In phosphorus-containing anhydrides
PMM0839,ec:3.6.4.-,Acting on ATP; involved in cellular and subcellular movement
PMM0841,ec:2.1.2.9,methionyl-tRNA formyltransferase
PMM0842,ec:3.4.-.-,Acting on peptide bonds (peptidases)
PMM0843,ec:3.4.-.-,Acting on peptide bonds (peptidases)
PMM0844,ec:1.14.13.81,magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase
PMM0847,ec:3.1.13.-,Exoribonucleases producing 5^-phosphomonoesters
PMM0854,ec:3.4.24.-,Metalloendopeptidases
PMM0856,ec:1.11.1.15,and 1.11.1.29
PMM0862,ec:2.1.1.207,tRNA (cytidine(34)-2^-O)-methyltransferase
PMM0863,ec:2.7.1.156,adenosylcobinamide kinase
PMM0863,ec:2.7.7.62,adenosylcobinamide-phosphate guanylyltransferase
PMM0867,ec:6.1.1.10,methionine--tRNA ligase
PMM0868,ec:3.1.13.1,exoribonuclease II
PMM0871,ec:6.1.1.20,phenylalanine--tRNA ligase
PMM0874,ec:2.7.7.53,ATP adenylyltransferase
PMM0877,ec:2.1.1.13,methionine synthase
PMM0878,ec:2.6.1.42,branched-chain-amino-acid transaminase
PMM0879,ec:6.6.1.2,cobaltochelatase
PMM0881,ec:1.3.3.4,protoporphyrinogen oxidase
PMM0882,ec:3.1.25.-,Site-specific endodeoxyribonucleases specific for altered bases
PMM0884,ec:2.7.7.3,pantetheine-phosphate adenylyltransferase
PMM0885,ec:3.4.16.4,serine-type D-Ala-D-Ala carboxypeptidase
PMM0885,ec:3.4.21.-,Serine endopeptidases
PMM0887,ec:2.8.1.7,cysteine desulfurase
PMM0888,ec:5.1.1.7,diaminopimelate epimerase
PMM0889,ec:6.1.1.4,leucine--tRNA ligase
PMM0890,ec:5.3.1.9,glucose-6-phosphate isomerase
PMM0891,ec:2.1.2.2,phosphoribosylglycinamide formyltransferase 1
PMM0892,ec:1.2.1.38,N-acetyl-gamma-glutamyl-phosphate reductase
PMM0893,ec:3.5.4.25,GTP cyclohydrolase II
PMM0893,ec:4.1.99.12,"3,4-dihydroxy-2-butanone-4-phosphate synthase"
PMM0894,ec:5.2.1.8,peptidylprolyl isomerase
PMM0899,ec:3.1.3.25,inositol-phosphate phosphatase
PMM0900,ec:2.4.2.17,ATP phosphoribosyltransferase
PMM0903,ec:1.11.1.15,and 1.11.1.29
PMM0903,ec:1.11.1.24,thioredoxin-dependent peroxiredoxin
PMM0907,ec:2.2.1.7,1-deoxy-D-xylulose-5-phosphate synthase
PMM0908,ec:4.3.1.19,threonine ammonia-lyase
PMM0912,ec:2.7.1.40,pyruvate kinase
PMM0915,ec:3.4.23.36,signal peptidase II
PMM0917,ec:4.1.1.22,histidine decarboxylase
PMM0917,ec:4.1.1.86,diaminobutyrate decarboxylase
PMM0918,ec:3.5.4.33,tRNA(adenine(34)) deaminase
PMM0919,ec:2.6.1.44,alanine--glyoxylate transaminase
PMM0919,ec:2.6.1.45,serine--glyoxylate transaminase
PMM0919,ec:2.6.1.51,serine--pyruvate transaminase
PMM0920,ec:6.3.1.2,glutamine synthetase
PMM0921,ec:2.1.1.-,Methyltransferases
PMM0923,ec:2.7.11.1,non-specific serine/threonine protein kinase
PMM0925,ec:2.5.1.-,"Transferring alkyl or aryl groups, other than methyl groups"
PMM0925,ec:2.9.1.-,Selenotransferases
PMM0930,ec:1.2.4.1,pyruvate dehydrogenase (acetyl-transferring)
PMM0932,ec:2.7.1.148,4-(cytidine 5^-diphospho)-2-C-methyl-D-erythritol kinase
PMM0933,ec:2.1.1.182,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase
PMM0935,ec:2.1.1.177,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase
PMM0936,ec:2.7.7.7,DNA-directed DNA polymerase
PMM0936,ec:3.4.21.-,Serine endopeptidases
PMM0937,ec:2.7.7.7,DNA-directed DNA polymerase
PMM0939,ec:2.7.7.101,DNA primase DnaG
PMM0942,ec:3.6.4.12,DNA helicase
PMM0945,ec:2.7.7.7,DNA-directed DNA polymerase
PMM0946,ec:6.3.5.6,asparaginyl-tRNA synthase (glutamine-hydrolyzing)
PMM0946,ec:6.3.5.7,glutaminyl-tRNA synthase (glutamine-hydrolyzing)
PMM0948,ec:2.1.1.185,23S rRNA (guanosine(2251)-2^-O)-methyltransferase
PMM0949,ec:3.1.26.-,Endoribonucleases producing 5^-phosphomonoesters
PMM0951,ec:6.3.5.5,carbamoyl-phosphate synthase (glutamine-hydrolyzing)
PMM0952,ec:2.4.2.18,anthranilate phosphoribosyltransferase
PMM0954,ec:7.-.-.-,Translocases
PMM0955,ec:1.8.4.11,peptide-methionine (S)-S-oxide reductase
PMM0956,ec:3.6.1.27,undecaprenyl-diphosphate phosphatase
PMM0959,ec:2.7.1.31,glycerate 3-kinase
PMM0960,ec:3.1.3.70,mannosyl-3-phosphoglycerate phosphatase
PMM0960,ec:3.1.3.85,glucosyl-3-phosphoglycerate phosphatase
PMM0961,ec:2.4.1.7,sucrose phosphorylase
PMM0962,ec:2.4.1.266,glucosyl-3-phosphoglycerate synthase
PMM0963,ec:3.5.1.5,urease
PMM0964,ec:3.5.1.5,urease
PMM0965,ec:3.5.1.5,urease
PMM0976,ec:7.5.2.-,Linked to the hydrolysis of a nucleoside triphosphate
PMM0989,ec:2.7.1.48,uridine/cytidine kinase
PMM0993,ec:3.4.11.2,membrane alanyl aminopeptidase
PMM0993,ec:3.4.13.21,dipeptidase E
PMM0994,ec:2.3.-.-,Acyltransferases
PMM1002,ec:3.4.11.2,membrane alanyl aminopeptidase
PMM1004,ec:2.1.2.2,phosphoribosylglycinamide formyltransferase 1
PMM1006,ec:1.11.1.22,hydroperoxy fatty acid reductase
PMM1006,ec:1.11.1.9,glutathione peroxidase
PMM1009,ec:1.3.1.-,With NAD(+) or NADP(+) as acceptor
PMM1012,ec:3.1.2.-,Thiolester hydrolases
PMM1014,ec:3.1.21.4,type II site-specific deoxyribonuclease
PMM1025,ec:1.11.1.-,Peroxidases
PMM1044,ec:2.7.1.15,ribokinase
PMM1047,ec:3.-.-.-,Hydrolases
PMM1051,ec:1.1.1.3,homoserine dehydrogenase
PMM1053,ec:6.3.3.2,5-formyltetrahydrofolate cyclo-ligase
PMM1054,ec:3.1.21.10,crossover junction endodeoxyribonuclease
PMM1055,ec:6.6.1.1,magnesium chelatase
PMM1056,ec:2.1.1.-,Methyltransferases
PMM1059,ec:2.1.1.171,16S rRNA (guanine(966)-N(2))-methyltransferase
PMM1060,ec:2.4.2.-,Pentosyltransferases
PMM1060,ec:4.3.2.10,imidazole glycerol-phosphate synthase
PMM1062,ec:1.1.1.205,IMP dehydrogenase
PMM1063,ec:5.6.2.2,DNA topoisomerase (ATP-hydrolyzing)
PMM1064,ec:5.5.1.19,lycopene beta-cyclase
PMM1065,ec:2.4.1.18,"1,4-alpha-glucan branching enzyme"
PMM1065,ec:3.2.1.-,"Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds"
PMM1066,ec:2.3.3.13,2-isopropylmalate synthase
PMM1066,ec:2.3.3.14,homocitrate synthase
PMM1067,ec:3.2.1.-,"Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds"
PMM1068,ec:3.1.4.-,Phosphoric diester hydrolases
PMM1069,ec:1.5.1.5,methylenetetrahydrofolate dehydrogenase (NADP(+))
PMM1069,ec:3.5.4.9,methenyltetrahydrofolate cyclohydrolase
PMM1070,ec:2.5.1.1,dimethylallyltranstransferase
PMM1070,ec:2.5.1.10,"(2E,6E)-farnesyl diphosphate synthase"
PMM1070,ec:2.5.1.29,geranylgeranyl diphosphate synthase
PMM1072,ec:6.3.5.11,"cobyrinate a,c-diamide synthase (glutamine-hydrolyzing)"
PMM1072,ec:6.3.5.9,"hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolyzing)"
PMM1074,ec:1.1.1.363,glucose-6-phosphate dehydrogenase [NAD(P)(+)]
PMM1074,ec:1.1.1.49,glucose-6-phosphate dehydrogenase (NADP(+))
PMM1075,ec:1.18.1.2,ferredoxin--NADP(+) reductase
PMM1077,ec:2.7.13.3,histidine kinase
PMM1080,ec:2.7.6.1,ribose-phosphate diphosphokinase
PMM1081,ec:2.4.1.25,4-alpha-glucanotransferase
PMM1083,ec:2.7.-.-,Transferring phosphorus-containing groups
PMM1084,ec:4.1.1.18,lysine decarboxylase
PMM1085,ec:2.7.7.41,phosphatidate cytidylyltransferase
PMM1087,ec:1.1.1.1,alcohol dehydrogenase
PMM1087,ec:1.1.1.6,glycerol dehydrogenase
PMM1089,ec:2.3.1.266,[ribosomal protein bS18]-alanine N-acetyltransferase
PMM1089,ec:2.3.1.267,[ribosomal protein uS5]-alanine N-acetyltransferase
PMM1090,ec:4.1.1.20,diaminopimelate decarboxylase
PMM1091,ec:2.7.7.85,diadenylate cyclase
PMM1092,ec:2.5.1.31,diphosphate specific]
PMM1093,ec:2.8.1.6,biotin synthase
PMM1096,ec:2.8.1.8,lipoyl synthase
PMM1099,ec:7.-.-.-,Translocases
PMM1101,ec:3.6.4.13,RNA helicase
PMM1102,ec:3.1.11.5,exodeoxyribonuclease V
PMM1102,ec:3.6.4.12,DNA helicase
PMM1103,ec:3.1.11.5,exodeoxyribonuclease V
PMM1103,ec:5.6.2.4,DNA 3^-5^ helicase
PMM1104,ec:2.1.1.-,Methyltransferases
PMM1105,ec:3.1.11.5,exodeoxyribonuclease V
PMM1107,ec:2.6.99.2,pyridoxine 5^-phosphate synthase
PMM1108,ec:2.3.1.51,1-acylglycerol-3-phosphate O-acyltransferase
PMM1115,ec:5.2.1.13,prolycopene isomerase
PMM1116,ec:2.1.1.74,[NAD(P)H-oxidizing]
PMM1120,ec:2.8.2.-,Sulfotransferases
PMM1122,ec:2.4.2.7,adenine phosphoribosyltransferase
PMM1126,ec:2.3.1.-,Transferring groups other than amino-acyl groups
PMM1132,ec:2.7.7.108,protein adenylyltransferase
PMM1138,ec:3.6.1.15,nucleoside-triphosphate phosphatase
PMM1140,ec:2.7.7.7,DNA-directed DNA polymerase
PMM1141,ec:6.1.1.16,cysteine--tRNA ligase
PMM1142,ec:1.1.1.267,1-deoxy-D-xylulose-5-phosphate reductoisomerase
PMM1144,ec:3.1.1.-,Carboxylic ester hydrolases
PMM1145,ec:7.1.1.1,proton-translocating NAD(P)(+) transhydrogenase
PMM1146,ec:7.1.1.1,proton-translocating NAD(P)(+) transhydrogenase
PMM1147,ec:7.1.1.1,proton-translocating NAD(P)(+) transhydrogenase
PMM1150,ec:1.8.1.9,thioredoxin-disulfide reductase (NADPH)
PMM1152a,ec:7.1.1.6,plastoquinol--plastocyanin reductase
PMM1153,ec:3.8.1.5,haloalkane dehalogenase
PMM1154,ec:2.2.1.6,acetolactate synthase
PMM1155,ec:5.2.1.8,peptidylprolyl isomerase
PMM1157,ec:1.10.3.9,photosystem II
PMM1159,ec:3.6.1.9,nucleotide diphosphatase
PMM1160,ec:6.3.5.10,adenosylcobyric acid synthase (glutamine-hydrolyzing)
PMM1163,ec:3.2.1.28,"alpha,alpha-trehalase"
PMM1165,ec:6.1.1.14,glycine--tRNA ligase
PMM1167,ec:5.3.2.1,phenylpyruvate tautomerase
PMM1167,ec:5.3.3.12,L-dopachrome isomerase
PMM1177,ec:2.4.1.-,Hexosyltransferases
PMM1178,ec:2.4.1.-,Hexosyltransferases
PMM1180,ec:3.4.21.-,Serine endopeptidases
PMM1181,ec:5.4.99.5,chorismate mutase
PMM1184,ec:3.1.26.5,ribonuclease P
PMM1188,ec:6.1.1.11,serine--tRNA ligase
PMM1189,ec:3.4.24.-,Metalloendopeptidases
PMM1191,ec:2.7.7.8,polyribonucleotide nucleotidyltransferase
PMM1192,ec:3.1.3.7,"3^(2^),5^-bisphosphate nucleotidase"
PMM1193,ec:2.1.1.198,16S rRNA (cytidine(1402)-2^-O)-methyltransferase
PMM1196,ec:2.7.7.13,mannose-1-phosphate guanylyltransferase
PMM1196,ec:5.3.1.8,mannose-6-phosphate isomerase
PMM1198,ec:2.4.1.109,dolichyl-phosphate-mannose--protein mannosyltransferase
PMM1199,ec:2.4.1.83,dolichyl-phosphate beta-D-mannosyltransferase
PMM1200,ec:2.4.1.83,dolichyl-phosphate beta-D-mannosyltransferase
PMM1201,ec:5.1.3.10,CDP-paratose 2-epimerase
PMM1202,ec:1.1.1.339,dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD(+))
PMM1203,ec:4.2.1.45,"CDP-glucose 4,6-dehydratase"
PMM1204,ec:2.7.7.33,glucose-1-phosphate cytidylyltransferase
PMM1205,ec:1.17.1.1,CDP-4-dehydro-6-deoxyglucose reductase
PMM1205,ec:2.6.1.-,Transaminases
PMM1206,ec:2.4.1.109,dolichyl-phosphate-mannose--protein mannosyltransferase
PMM1207,ec:1.1.1.271,GDP-L-fucose synthase
PMM1208,ec:4.2.1.47,"GDP-mannose 4,6-dehydratase"
PMM1209,ec:5.1.3.2,UDP-glucose 4-epimerase
PMM1210,ec:5.1.3.6,UDP-glucuronate 4-epimerase
PMM1213,ec:2.4.-.-,Glycosyltransferases
PMM1214,ec:3.1.3.82,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase"
PMM1214,ec:3.1.3.83,"D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase"
PMM1214,ec:5.3.1.28,D-sedoheptulose-7-phosphate isomerase
PMM1215,ec:1.1.3.-,With oxygen as acceptor
PMM1216,ec:2.7.7.13,mannose-1-phosphate guanylyltransferase
PMM1217,ec:5.-.-.-,Isomerases
PMM1217,ec:5.3.1.28,D-sedoheptulose-7-phosphate isomerase
PMM1218,ec:2.7.-.-,Transferring phosphorus-containing groups
PMM1219,ec:1.1.1.-,With NAD(+) or NADP(+) as acceptor
PMM1220,ec:2.4.1.-,Hexosyltransferases
PMM1221,ec:2.4.1.-,Hexosyltransferases
PMM1222,ec:2.4.1.-,Hexosyltransferases
PMM1223,ec:2.4.1.-,Hexosyltransferases
PMM1227,ec:2.-.-.-,Transferases
PMM1227,ec:2.7.8.33,N-acetylglucosaminephosphotransferase
PMM1227,ec:2.7.8.35,N-acetylglucosaminephosphotransferase
PMM1229,ec:1.2.4.1,pyruvate dehydrogenase (acetyl-transferring)
PMM1229,ec:1.2.4.4,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
PMM1230,ec:1.2.4.4,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
PMM1231,ec:5.3.1.9,glucose-6-phosphate isomerase
PMM1232,ec:2.1.1.-,Methyltransferases
PMM1233,ec:1.1.1.133,dTDP-4-dehydrorhamnose reductase
PMM1234,ec:1.1.1.1,alcohol dehydrogenase
PMM1234,ec:1.1.1.284,S-(hydroxymethyl)glutathione dehydrogenase
PMM1235,ec:2.2.1.1,transketolase
PMM1236,ec:2.2.1.1,transketolase
PMM1239,ec:7.-.-.-,Translocases
PMM1240,ec:2.1.1.-,Methyltransferases
PMM1241,ec:2.1.1.-,Methyltransferases
PMM1243,ec:2.1.1.-,Methyltransferases
PMM1252,ec:2.3.-.-,Acyltransferases
PMM1253,ec:2.1.1.-,Methyltransferases
PMM1254,ec:2.4.1.-,Hexosyltransferases
PMM1256,ec:2.4.1.-,Hexosyltransferases
PMM1257,ec:1.1.1.-,With NAD(+) or NADP(+) as acceptor
PMM1257,ec:4.2.1.46,"dTDP-glucose 4,6-dehydratase"
PMM1257,ec:5.1.3.2,UDP-glucose 4-epimerase
PMM1258,ec:2.6.1.102,GDP-perosamine synthase
PMM1259,ec:2.6.1.102,GDP-perosamine synthase
PMM1260,ec:4.1.1.35,UDP-glucuronate decarboxylase
PMM1260,ec:4.2.1.46,"dTDP-glucose 4,6-dehydratase"
PMM1261,ec:1.1.1.22,UDP-glucose 6-dehydrogenase
PMM1262,ec:3.4.21.88,repressor LexA
PMM1263,ec:2.1.3.3,ornithine carbamoyltransferase
PMM1264,ec:3.4.24.-,Metalloendopeptidases
PMM1265,ec:1.1.1.193,5-amino-6-(5-phosphoribosylamino)uracil reductase
PMM1265,ec:3.5.4.26,diaminohydroxyphosphoribosylaminopyrimidine deaminase
PMM1268,ec:2.1.1.132,"precorrin-6B C(5,15)-methyltransferase (decarboxylating)"
PMM1269,ec:2.7.1.23,NAD(+) kinase
PMM1270,ec:6.1.1.20,phenylalanine--tRNA ligase
PMM1271,ec:3.1.3.5,5^-nucleotidase
PMM1271,ec:3.1.3.6,3^-nucleotidase
PMM1273,ec:2.7.1.26,riboflavin kinase
PMM1273,ec:2.7.7.2,FAD synthase
PMM1274,ec:2.5.1.3,thiamine phosphate synthase
PMM1280,ec:2.1.1.228,tRNA (guanine(37)-N(1))-methyltransferase
PMM1280,ec:4.6.1.12,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
PMM1286,ec:3.6.5.4,signal-recognition-particle GTPase
PMM1288,ec:1.2.4.1,pyruvate dehydrogenase (acetyl-transferring)
PMM1290,ec:4.2.1.136,ADP-dependent NAD(P)H-hydrate dehydratase
PMM1290,ec:5.1.99.6,NAD(P)H-hydrate epimerase
PMM1291,ec:2.1.1.61,tRNA 5-(aminomethyl)-2-thiouridylate-methyltransferase
PMM1291,ec:2.8.1.13,tRNA-uridine 2-sulfurtransferase
PMM1293,ec:5.2.1.8,peptidylprolyl isomerase
PMM1294,ec:1.15.1.1,superoxide dismutase
PMM1295,ec:3.4.21.89,signal peptidase I
PMM1297,ec:4.1.1.48,indole-3-glycerol-phosphate synthase
PMM1298,ec:1.8.1.4,dihydrolipoyl dehydrogenase
PMM1299,ec:2.1.1.-,Methyltransferases
PMM1300,ec:2.5.1.7,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
PMM1301,ec:2.6.1.11,acetylornithine transaminase
PMM1301,ec:2.6.1.17,succinyldiaminopimelate transaminase
PMM1302,ec:6.3.2.12,dihydrofolate synthase
PMM1302,ec:6.3.2.17,tetrahydrofolate synthase
PMM1303,ec:1.-.-.-,Oxidoreductases
PMM1303,ec:1.1.3.15,(S)-2-hydroxy-acid oxidase
PMM1303,ec:1.1.99.14,glycolate dehydrogenase
PMM1304,ec:3.5.4.1,cytosine deaminase
PMM1304,ec:3.5.4.21,creatinine deaminase
PMM1305,ec:2.8.4.3,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
PMM1306,ec:6.3.2.4,D-alanine--D-alanine ligase
PMM1310,ec:2.1.2.11,3-methyl-2-oxobutanoate hydroxymethyltransferase
PMM1313,ec:3.4.21.92,endopeptidase Clp
PMM1314,ec:3.4.21.92,endopeptidase Clp
PMM1315,ec:1.1.1.86,ketol-acid reductoisomerase (NADP(+))
PMM1316,ec:6.3.1.10,adenosylcobinamide-phosphate synthase
PMM1322,ec:3.2.1.68,isoamylase
PMM1327,ec:2.3.1.15,glycerol-3-phosphate 1-O-acyltransferase
PMM1328,ec:4.1.1.23,orotidine-5^-phosphate decarboxylase
PMM1329,ec:6.1.1.1,tyrosine--tRNA ligase
PMM1332,ec:3.4.11.1,leucyl aminopeptidase
PMM1333,ec:1.8.4.11,peptide-methionine (S)-S-oxide reductase
PMM1334,ec:2.4.1.182,lipid-A-disaccharide synthase
PMM1335,ec:2.3.1.129,acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
PMM1336,ec:4.2.1.59,3-hydroxyacyl-[acyl-carrier-protein] dehydratase
PMM1337,ec:3.5.1.108,UDP-3-O-acyl-N-acetylglucosamine deacetylase
PMM1339,ec:6.3.2.6,phosphoribosylaminoimidazolesuccinocarboxamide synthase
PMM1340,ec:6.3.4.13,phosphoribosylamine--glycine ligase
PMM1341,ec:2.7.13.3,histidine kinase
PMM1341,ec:2.7.3.-,Phosphotransferases with a nitrogenous group as acceptor
