locus_tag,term_id,term_name
PMM0925,go:0006400,tRNA modification
PMM0926,go:0015979,photosynthesis
PMM0927,go:0055085,transmembrane transport
PMM0927,go:1905887,autoinducer AI-2 transmembrane transport
PMM0928,go:0006605,protein targeting
PMM0928,go:0015833,peptide transport
PMM0928,go:0043952,protein transport by the Sec complex
PMM0928,go:0065002,intracellular protein transmembrane transport
PMM0928,go:0071705,nitrogen compound transport
PMM0929,go:0006605,protein targeting
PMM0929,go:0015833,peptide transport
PMM0929,go:0017038,protein import
PMM0929,go:0043952,protein transport by the Sec complex
PMM0929,go:0065002,intracellular protein transmembrane transport
PMM0929,go:0071705,nitrogen compound transport
PMM0930,go:0006086,pyruvate decarboxylation to acetyl-CoA
PMM0932,go:0016114,terpenoid biosynthetic process
PMM0932,go:0016310,phosphorylation
PMM0933,go:0031167,rRNA methylation
PMM0935,go:0006364,rRNA processing
PMM0936,go:0006261,DNA-templated DNA replication
PMM0936,go:0006281,DNA repair
PMM0936,go:0009432,SOS response
PMM0936,go:0045892,negative regulation of DNA-templated transcription
PMM0937,go:0006261,DNA-templated DNA replication
PMM0937,go:0006281,DNA repair
PMM0937,go:0009432,SOS response
PMM0937,go:0042276,error-prone translesion synthesis
PMM0938,go:0032259,methylation
PMM0939,go:0006260,DNA replication
PMM0939,go:0006269,"DNA replication, synthesis of primer"
PMM0940,go:0055085,transmembrane transport
PMM0942,go:0000725,recombinational repair
PMM0942,go:0009432,SOS response
PMM0942,go:0071932,replication fork reversal
PMM0943,go:0006412,translation
PMM0945,go:0006260,DNA replication
PMM0946,go:0006412,translation
PMM0946,go:0006424,glutamyl-tRNA aminoacylation
PMM0948,go:0000451,rRNA 2^-O-methylation
PMM0949,go:0006364,rRNA processing
PMM0950,go:0006355,regulation of DNA-templated transcription
PMM0951,go:0000050,urea cycle
PMM0951,go:0006207,^de novo^ pyrimidine nucleobase biosynthetic process
PMM0951,go:0006526,L-arginine biosynthetic process
PMM0951,go:0006541,glutamine metabolic process
PMM0951,go:0009220,pyrimidine ribonucleotide biosynthetic process
PMM0951,go:0044205,^de novo^ UMP biosynthetic process
PMM0951,go:1901607,alpha-amino acid biosynthetic process
PMM0952,go:0000162,L-tryptophan biosynthetic process
PMM0952,go:1901607,alpha-amino acid biosynthetic process
PMM0955,go:0030091,protein repair
PMM0955,go:0034599,cellular response to oxidative stress
PMM0956,go:0009252,peptidoglycan biosynthetic process
PMM0956,go:0016311,dephosphorylation
PMM0956,go:0046677,response to antibiotic
PMM0956,go:0071555,cell wall organization
PMM0959,go:0016310,phosphorylation
PMM0960,go:0051479,mannosylglycerate biosynthetic process
PMM0961,go:0005975,carbohydrate metabolic process
PMM0961,go:0005985,sucrose metabolic process
PMM0963,go:0043419,urea catabolic process
PMM0964,go:0043419,urea catabolic process
PMM0965,go:0043419,urea catabolic process
PMM0966,go:0019627,urea metabolic process
PMM0967,go:0006457,protein folding
PMM0967,go:0019627,urea metabolic process
PMM0968,go:0019627,urea metabolic process
PMM0969,go:0019627,urea metabolic process
PMM0970,go:0015840,urea transport
PMM0971,go:0006865,amino acid transport
PMM0971,go:0071918,urea transmembrane transport
PMM0972,go:0006810,transport
PMM0972,go:0015840,urea transport
PMM0973,go:0015840,urea transport
PMM0974,go:0015807,L-amino acid transport
PMM0974,go:0071918,urea transmembrane transport
PMM0981,go:0006810,transport
PMM0985,go:0009116,nucleoside metabolic process
PMM0986,go:0009159,deoxyribonucleoside monophosphate catabolic process
PMM0987,go:0006412,translation
PMM0988,go:0006281,DNA repair
PMM0993,go:0006508,proteolysis
PMM1002,go:0006508,proteolysis
PMM1004,go:0009113,purine nucleobase biosynthetic process
PMM1004,go:0009152,purine ribonucleotide biosynthetic process
PMM1009,go:0008033,tRNA processing
PMM1014,go:0009307,DNA restriction-modification system
PMM1019,go:0007229,integrin-mediated signaling pathway
PMM1025,go:0006979,response to oxidative stress
PMM1027,go:0034220,monoatomic ion transmembrane transport
PMM1029,go:0010043,response to zinc ion
PMM1029,go:0055085,transmembrane transport
PMM1030,go:0045892,negative regulation of DNA-templated transcription
PMM1030,go:1900376,regulation of secondary metabolite biosynthetic process
PMM1031,go:0006810,transport
PMM1032,go:0030001,metal ion transport
PMM1040,go:0015979,photosynthesis
PMM1044,go:0019303,D-ribose catabolic process
PMM1044,go:0046835,carbohydrate phosphorylation
PMM1046,go:0055085,transmembrane transport
PMM1047,go:0016042,lipid catabolic process
PMM1048,go:0055085,transmembrane transport
PMM1049,go:0015833,peptide transport
PMM1049,go:0055085,transmembrane transport
PMM1051,go:0006520,amino acid metabolic process
PMM1051,go:0008152,metabolic process
PMM1051,go:0009088,L-threonine biosynthetic process
PMM1052,go:0006790,sulfur compound metabolic process
PMM1052,go:0006810,transport
PMM1052,go:0006979,response to oxidative stress
PMM1052,go:0016226,iron-sulfur cluster assembly
PMM1052,go:0043085,positive regulation of catalytic activity
PMM1053,go:0006730,one-carbon metabolic process
PMM1054,go:0000725,recombinational repair
PMM1054,go:0009059,macromolecule biosynthetic process
PMM1054,go:0009432,SOS response
PMM1054,go:0071932,replication fork reversal
PMM1055,go:0015979,photosynthesis
PMM1055,go:0015995,chlorophyll biosynthetic process
PMM1056,go:0006396,RNA processing
PMM1056,go:0009451,RNA modification
PMM1058,go:0006810,transport
PMM1058,go:0015979,photosynthesis
PMM1058,go:0017004,cytochrome complex assembly
PMM1058,go:0022900,electron transport chain
PMM1059,go:0006364,rRNA processing
PMM1059,go:0032259,methylation
PMM1059,go:0070475,rRNA base methylation
PMM1060,go:0000105,L-histidine biosynthetic process
PMM1060,go:0006541,glutamine metabolic process
PMM1060,go:0008652,amino acid biosynthetic process
PMM1061,go:0008152,metabolic process
PMM1061,go:0033554,cellular response to stress
PMM1061,go:0034599,cellular response to oxidative stress
PMM1061,go:0045454,cell redox homeostasis
PMM1061,go:0050794,regulation of cellular process
PMM1061,go:0065008,regulation of biological quality
PMM1061,go:0098869,cellular oxidant detoxification
PMM1062,go:0006164,purine nucleotide biosynthetic process
PMM1062,go:0006177,GMP biosynthetic process
PMM1062,go:0006183,GTP biosynthetic process
PMM1063,go:0006261,DNA-templated DNA replication
PMM1063,go:0006265,DNA topological change
PMM1064,go:0016117,carotenoid biosynthetic process
PMM1065,go:0030979,alpha-glucan biosynthetic process
PMM1066,go:0009098,L-leucine biosynthetic process
PMM1066,go:0019752,carboxylic acid metabolic process
PMM1067,go:0005975,carbohydrate metabolic process
PMM1069,go:0006730,one-carbon metabolic process
PMM1070,go:0016114,terpenoid biosynthetic process
PMM1070,go:0016117,carotenoid biosynthetic process
PMM1072,go:0009236,cobalamin biosynthetic process
PMM1073,go:0019253,reductive pentose-phosphate cycle
PMM1074,go:0006006,glucose metabolic process
PMM1074,go:0009051,"pentose-phosphate shunt, oxidative branch"
PMM1075,go:0009773,photosynthetic electron transport in photosystem I
PMM1077,go:0000160,phosphorelay signal transduction system
PMM1077,go:0018106,peptidyl-histidine phosphorylation
PMM1077,go:0048511,rhythmic process
PMM1080,go:0009116,nucleoside metabolic process
PMM1080,go:0009156,ribonucleoside monophosphate biosynthetic process
PMM1080,go:0009165,nucleotide biosynthetic process
PMM1081,go:0005975,carbohydrate metabolic process
PMM1081,go:0005980,glycogen catabolic process
PMM1083,go:0006468,protein phosphorylation
PMM1084,go:0009058,biosynthetic process
PMM1085,go:0016024,CDP-diacylglycerol biosynthetic process
PMM1088,go:0019538,protein metabolic process
PMM1088,go:0034605,cellular response to heat
PMM1089,go:0006474,N-terminal protein amino acid acetylation
PMM1090,go:0008652,amino acid biosynthetic process
PMM1090,go:0009089,L-lysine biosynthetic process via diaminopimelate
PMM1091,go:0006171,cAMP biosynthetic process
PMM1092,go:0009252,peptidoglycan biosynthetic process
PMM1092,go:0016094,polyprenol biosynthetic process
PMM1093,go:0009102,biotin biosynthetic process
PMM1096,go:0009107,lipoate biosynthetic process
PMM1096,go:0009249,protein lipoylation
PMM1097,go:0006281,DNA repair
PMM1097,go:0006310,DNA recombination
PMM1098,go:0015979,photosynthesis
PMM1099,go:0055085,transmembrane transport
PMM1101,go:0000027,ribosomal large subunit assembly
PMM1101,go:0070417,cellular response to cold
PMM1102,go:0006302,double-strand break repair
PMM1102,go:0006308,DNA catabolic process
PMM1102,go:0006310,DNA recombination
PMM1103,go:0000725,recombinational repair
PMM1104,go:0032259,methylation
PMM1105,go:0006302,double-strand break repair
PMM1105,go:0006310,DNA recombination
PMM1105,go:0044355,clearance of foreign intracellular DNA
PMM1106,go:0015979,photosynthesis
PMM1106,go:0015995,chlorophyll biosynthetic process
PMM1107,go:0008615,pyridoxine biosynthetic process
PMM1108,go:0008654,phospholipid biosynthetic process
PMM1111,go:0045454,cell redox homeostasis
PMM1113,go:0000160,phosphorelay signal transduction system
PMM1113,go:0006355,regulation of DNA-templated transcription
PMM1115,go:0016117,carotenoid biosynthetic process
PMM1116,go:0002098,tRNA wobble uridine modification
PMM1116,go:0030488,tRNA methylation
PMM1117,go:0015979,photosynthesis
PMM1118,go:0009644,response to high light intensity
PMM1119,go:0006810,transport
PMM1121,go:0006810,transport
PMM1122,go:0006166,purine ribonucleoside salvage
PMM1122,go:0006168,adenine salvage
PMM1122,go:0009116,nucleoside metabolic process
PMM1126,go:0009103,lipopolysaccharide biosynthetic process
PMM1128,go:0009644,response to high light intensity
PMM1135,go:0009644,response to high light intensity
PMM1138,go:0006979,response to oxidative stress
PMM1138,go:0043086,negative regulation of catalytic activity
PMM1139,go:0055085,transmembrane transport
PMM1140,go:0006261,DNA-templated DNA replication
PMM1140,go:0006302,double-strand break repair
PMM1140,go:0009059,macromolecule biosynthetic process
PMM1140,go:0034654,nucleobase-containing compound biosynthetic process
PMM1140,go:0071897,DNA biosynthetic process
PMM1141,go:0006423,cysteinyl-tRNA aminoacylation
PMM1141,go:0010467,gene expression
PMM1141,go:0019752,carboxylic acid metabolic process
PMM1141,go:0043043,peptide biosynthetic process
PMM1142,go:0006090,pyruvate metabolic process
PMM1142,go:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"
PMM1142,go:0051483,"terpenoid biosynthetic process, mevalonate-independent"
PMM1144,go:0006508,proteolysis
PMM1145,go:0006740,NADPH regeneration
PMM1146,go:0006740,NADPH regeneration
PMM1147,go:0006740,NADPH regeneration
PMM1147,go:1902600,proton transmembrane transport
PMM1150,go:0019430,removal of superoxide radicals
PMM1150,go:0045454,cell redox homeostasis
PMM1151,go:0006413,translational initiation
PMM1152,go:0015979,photosynthesis
PMM1152a,go:0009767,photosynthetic electron transport chain
PMM1154,go:0008152,metabolic process
PMM1154,go:0009097,isoleucine biosynthetic process
PMM1154,go:0009099,L-valine biosynthetic process
PMM1155,go:0000413,protein peptidyl-prolyl isomerization
PMM1155,go:0006457,protein folding
PMM1156,go:0015979,photosynthesis
PMM1157,go:0009769,"photosynthesis, light harvesting in photosystem II"
PMM1157,go:0009772,photosynthetic electron transport in photosystem II
PMM1157,go:0019684,"photosynthesis, light reaction"
PMM1158,go:0009769,"photosynthesis, light harvesting in photosystem II"
PMM1158,go:0009772,photosynthetic electron transport in photosystem II
PMM1158,go:0019684,"photosynthesis, light reaction"
PMM1159,go:0000917,division septum assembly
PMM1159,go:0009146,purine nucleoside triphosphate catabolic process
PMM1160,go:0009236,cobalamin biosynthetic process
PMM1164,go:0006811,monoatomic ion transport
PMM1164,go:0006826,iron ion transport
PMM1165,go:0006426,glycyl-tRNA aminoacylation
PMM1168,go:0008152,metabolic process
PMM1171,go:0010106,cellular response to iron ion starvation
PMM1175,go:0055085,transmembrane transport
PMM1177,go:0009103,lipopolysaccharide biosynthetic process
PMM1177,go:0010041,response to iron(III) ion
PMM1179,go:0055085,transmembrane transport
PMM1180,go:0006508,proteolysis
PMM1181,go:0008652,amino acid biosynthetic process
PMM1181,go:0009073,aromatic amino acid family biosynthetic process
PMM1181,go:0046417,chorismate metabolic process
PMM1183,go:0006412,translation
PMM1184,go:0001682,tRNA 5^-leader removal
PMM1184,go:0008033,tRNA processing
PMM1186,go:0051205,protein insertion into membrane
PMM1188,go:0006434,seryl-tRNA aminoacylation
PMM1189,go:0006508,proteolysis
PMM1190,go:0006412,translation
PMM1190,go:0010467,gene expression
PMM1190,go:0043043,peptide biosynthetic process
PMM1191,go:0006396,RNA processing
PMM1191,go:0006402,mRNA catabolic process
PMM1192,go:0006790,sulfur compound metabolic process
PMM1192,go:0046854,phosphatidylinositol phosphate biosynthetic process
PMM1193,go:0000451,rRNA 2^-O-methylation
PMM1193,go:0006412,translation
PMM1193,go:0006450,regulation of translational fidelity
PMM1196,go:0009058,biosynthetic process
PMM1196,go:0009103,lipopolysaccharide biosynthetic process
PMM1196,go:0009298,GDP-mannose biosynthetic process
PMM1197,go:0009103,lipopolysaccharide biosynthetic process
PMM1199,go:0000271,polysaccharide biosynthetic process
PMM1200,go:0009103,lipopolysaccharide biosynthetic process
PMM1201,go:0009103,lipopolysaccharide biosynthetic process
PMM1203,go:0009243,O antigen biosynthetic process
PMM1204,go:0009058,biosynthetic process
PMM1204,go:0009243,O antigen biosynthetic process
PMM1205,go:0000271,polysaccharide biosynthetic process
PMM1207,go:0042351,^de novo^ GDP-L-fucose biosynthetic process
PMM1208,go:0000271,polysaccharide biosynthetic process
PMM1208,go:0042351,^de novo^ GDP-L-fucose biosynthetic process
PMM1209,go:0005975,carbohydrate metabolic process
PMM1209,go:0006012,galactose metabolic process
PMM1209,go:0033499,"galactose catabolic process via UDP-galactose, Leloir pathway"
PMM1210,go:0005975,carbohydrate metabolic process
PMM1211,go:0000271,polysaccharide biosynthetic process
PMM1211,go:0015774,polysaccharide transport
PMM1214,go:0005975,carbohydrate metabolic process
PMM1216,go:0009058,biosynthetic process
PMM1217,go:0005975,carbohydrate metabolic process
PMM1217,go:1901135,carbohydrate derivative metabolic process
PMM1218,go:0009058,biosynthetic process
PMM1224,go:0015774,polysaccharide transport
PMM1227,go:0009103,lipopolysaccharide biosynthetic process
PMM1227,go:0009252,peptidoglycan biosynthetic process
PMM1227,go:0071555,cell wall organization
PMM1229,go:0006086,pyruvate decarboxylation to acetyl-CoA
PMM1230,go:0007584,response to nutrient
PMM1230,go:0009083,branched-chain amino acid catabolic process
PMM1232,go:0032259,methylation
PMM1233,go:0009243,O antigen biosynthetic process
PMM1233,go:0019305,dTDP-rhamnose biosynthetic process
PMM1236,go:0008152,metabolic process
PMM1239,go:0055085,transmembrane transport
PMM1240,go:0032259,methylation
PMM1243,go:0032259,methylation
PMM1246,go:0009058,biosynthetic process
PMM1251,go:0009058,biosynthetic process
PMM1252,go:0046677,response to antibiotic
PMM1253,go:0032259,methylation
PMM1254,go:0006487,protein N-linked glycosylation
PMM1256,go:0009247,glycolipid biosynthetic process
PMM1258,go:0000271,polysaccharide biosynthetic process
PMM1259,go:0000271,polysaccharide biosynthetic process
PMM1260,go:0016539,intein-mediated protein splicing
PMM1260,go:0033320,UDP-D-xylose biosynthetic process
PMM1260,go:0042732,D-xylose metabolic process
PMM1261,go:0000271,polysaccharide biosynthetic process
PMM1261,go:0006024,glycosaminoglycan biosynthetic process
PMM1261,go:0006065,UDP-glucuronate biosynthetic process
PMM1262,go:0006260,DNA replication
PMM1262,go:0006281,DNA repair
PMM1262,go:0006282,regulation of DNA repair
PMM1262,go:0006508,proteolysis
PMM1262,go:0009432,SOS response
PMM1262,go:0010628,positive regulation of gene expression
PMM1262,go:0010629,negative regulation of gene expression
PMM1262,go:0045892,negative regulation of DNA-templated transcription
PMM1262,go:0045893,positive regulation of DNA-templated transcription
PMM1263,go:0000050,urea cycle
PMM1263,go:0006591,ornithine metabolic process
PMM1263,go:0042450,L-arginine biosynthetic process via ornithine
PMM1263,go:1901607,alpha-amino acid biosynthetic process
PMM1264,go:0006508,proteolysis
PMM1264,go:0010205,photoinhibition
PMM1264,go:0010206,photosystem II repair
PMM1264,go:0010304,PSII associated light-harvesting complex II catabolic process
PMM1264,go:0051301,cell division
PMM1265,go:0009231,riboflavin biosynthetic process
PMM1265,go:0009451,RNA modification
PMM1268,go:0009236,cobalamin biosynthetic process
PMM1268,go:0032259,methylation
PMM1269,go:0006741,NADP+ biosynthetic process
PMM1269,go:0008152,metabolic process
PMM1270,go:0006432,phenylalanyl-tRNA aminoacylation
PMM1273,go:0006747,FAD biosynthetic process
PMM1273,go:0009231,riboflavin biosynthetic process
PMM1273,go:0009398,FMN biosynthetic process
PMM1274,go:0009228,thiamine biosynthetic process
PMM1275,go:0009228,thiamine biosynthetic process
PMM1278,go:0006189,^de novo^ IMP biosynthetic process
PMM1278,go:0043153,entrainment of circadian clock by photoperiod
PMM1280,go:0002939,tRNA N1-guanine methylation
PMM1280,go:0016114,terpenoid biosynthetic process
PMM1280,go:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"
PMM1281,go:0000028,ribosomal small subunit assembly
PMM1281,go:0042254,ribosome biogenesis
PMM1284,go:0006796,phosphate-containing compound metabolic process
PMM1285,go:0006412,translation
PMM1285,go:0010467,gene expression
PMM1285,go:0043043,peptide biosynthetic process
PMM1286,go:0006614,SRP-dependent cotranslational protein targeting to membrane
PMM1286,go:0009306,protein secretion
PMM1287,go:0051301,cell division
PMM1288,go:0006086,pyruvate decarboxylation to acetyl-CoA
PMM1289,go:0006352,DNA-templated transcription initiation
PMM1290,go:0046496,nicotinamide nucleotide metabolic process
PMM1290,go:0110051,metabolite repair
PMM1291,go:0008033,tRNA processing
PMM1292,go:0042158,lipoprotein biosynthetic process
PMM1293,go:0006457,protein folding
PMM1294,go:0019430,removal of superoxide radicals
PMM1295,go:0016485,protein processing
PMM1295,go:0019430,removal of superoxide radicals
PMM1297,go:0006568,L-tryptophan metabolic process
PMM1298,go:0006103,2-oxoglutarate metabolic process
PMM1298,go:0051068,dihydrolipoamide metabolic process
PMM1299,go:0006396,RNA processing
PMM1299,go:0032259,methylation
PMM1300,go:0009252,peptidoglycan biosynthetic process
PMM1300,go:0019277,UDP-N-acetylgalactosamine biosynthetic process
PMM1301,go:0006525,arginine metabolic process
PMM1302,go:0006730,one-carbon metabolic process
PMM1303,go:0009441,glycolate metabolic process
PMM1303,go:1903457,lactate catabolic process
PMM1304,go:0006209,cytosine catabolic process
PMM1305,go:0006400,tRNA modification
PMM1306,go:0009252,peptidoglycan biosynthetic process
PMM1308,go:0043093,FtsZ-dependent cytokinesis
PMM1308,go:0051301,cell division
PMM1309,go:0000917,division septum assembly
PMM1309,go:0032506,cytokinetic process
PMM1309,go:0043093,FtsZ-dependent cytokinesis
PMM1309,go:0051258,protein polymerization
PMM1310,go:0015940,pantothenate biosynthetic process
PMM1311,go:0006779,porphyrin-containing compound biosynthetic process
PMM1313,go:0006508,proteolysis
PMM1313,go:0006515,protein quality control for misfolded or incompletely synthesized proteins
PMM1314,go:0006508,proteolysis
PMM1315,go:0008652,amino acid biosynthetic process
PMM1315,go:0009097,isoleucine biosynthetic process
PMM1315,go:0009099,L-valine biosynthetic process
PMM1316,go:0009236,cobalamin biosynthetic process
PMM1317,go:0009644,response to high light intensity
PMM1321,go:0006351,DNA-templated transcription
PMM1321,go:0030261,chromosome condensation
PMM1321,go:0043158,heterocyst development
PMM1322,go:0005975,carbohydrate metabolic process
PMM1322,go:0005980,glycogen catabolic process
PMM1323,go:0008643,carbohydrate transport
PMM1323,go:0055085,transmembrane transport
PMM1327,go:0006654,phosphatidic acid biosynthetic process
PMM1327,go:0008654,phospholipid biosynthetic process
PMM1328,go:0006207,^de novo^ pyrimidine nucleobase biosynthetic process
PMM1328,go:0006221,pyrimidine nucleotide biosynthetic process
PMM1328,go:0015949,nucleobase-containing small molecule interconversion
PMM1328,go:0044205,^de novo^ UMP biosynthetic process
PMM1329,go:0006437,tyrosyl-tRNA aminoacylation
PMM1329,go:0019752,carboxylic acid metabolic process
PMM1332,go:0006508,proteolysis
PMM1332,go:0046686,response to cadmium ion
PMM1333,go:0006979,response to oxidative stress
PMM1333,go:0030091,protein repair
PMM1334,go:0009245,lipid A biosynthetic process
PMM1334,go:0009312,oligosaccharide biosynthetic process
PMM1335,go:0008610,lipid biosynthetic process
PMM1335,go:0009245,lipid A biosynthetic process
PMM1336,go:0006629,lipid metabolic process
PMM1336,go:0006633,fatty acid biosynthetic process
PMM1336,go:0009245,lipid A biosynthetic process
PMM1337,go:0009245,lipid A biosynthetic process
PMM1339,go:0009152,purine ribonucleotide biosynthetic process
PMM1340,go:0006189,^de novo^ IMP biosynthetic process
PMM1340,go:0009113,purine nucleobase biosynthetic process
PMM1340,go:0009152,purine ribonucleotide biosynthetic process
PMM1341,go:0006355,regulation of DNA-templated transcription
PMM1341,go:0007165,signal transduction
PMM1341,go:0007234,osmosensory signaling via phosphorelay pathway
PMM1341,go:0048511,rhythmic process
PMM1342,go:0006355,regulation of DNA-templated transcription
PMM1342,go:0007623,circadian rhythm
PMM1342,go:0009649,entrainment of circadian clock
PMM1342,go:0042754,negative regulation of circadian rhythm
PMM1342,go:0046777,protein autophosphorylation
PMM1342,go:0070297,regulation of phosphorelay signal transduction system
PMM1343,go:0007623,circadian rhythm
PMM1343,go:0009649,entrainment of circadian clock
PMM1343,go:0042326,negative regulation of phosphorylation
PMM1344,go:0006412,translation
PMM1345,go:0006412,translation
PMM1346,go:0032259,methylation
PMM1347,go:0006400,tRNA modification
PMM1347,go:1990481,mRNA pseudouridine synthesis
PMM1348,go:0030435,sporulation resulting in formation of a cellular spore
PMM1349,go:0042780,tRNA 3^-end processing
PMM1349,go:0043628,regulatory ncRNA 3^-end processing
PMM1352,go:0006810,transport
PMM1352,go:0022900,electron transport chain
PMM1353,go:0006479,protein methylation
PMM1353,go:0036211,protein modification process
PMM1354,go:0006564,L-serine biosynthetic process
PMM1356,go:0015979,photosynthesis
PMM1357,go:0006629,lipid metabolic process
PMM1358,go:0008615,pyridoxine biosynthetic process
PMM1360,go:0006281,DNA repair
PMM1364,go:0008360,regulation of cell shape
PMM1364,go:0009058,biosynthetic process
PMM1364,go:0009252,peptidoglycan biosynthetic process
PMM1364,go:0051301,cell division
PMM1371,go:0055085,transmembrane transport
PMM1376,go:0006397,mRNA processing
PMM1377,go:0006694,steroid biosynthetic process
PMM1378,go:0006629,lipid metabolic process
PMM1378,go:0006633,fatty acid biosynthetic process
PMM1379,go:0009691,cytokinin biosynthetic process
PMM1380,go:0008152,metabolic process
PMM1381,go:0006508,proteolysis
PMM1381,go:0009432,SOS response
PMM1381,go:0106300,protein-DNA covalent cross-linking repair
PMM1382,go:0006629,lipid metabolic process
PMM1382,go:0006633,fatty acid biosynthetic process
PMM1384,go:0009644,response to high light intensity
PMM1385,go:0009644,response to high light intensity
PMM1386,go:0015920,lipopolysaccharide transport
PMM1386,go:0055085,transmembrane transport
PMM1390,go:0009644,response to high light intensity
PMM1391,go:0006355,regulation of DNA-templated transcription
PMM1396,go:0009644,response to high light intensity
PMM1397,go:0009644,response to high light intensity
PMM1398,go:0009644,response to high light intensity
PMM1399,go:0009644,response to high light intensity
PMM1404,go:0009644,response to high light intensity
PMM1423,go:0030416,methylamine metabolic process
PMM1423,go:0045454,cell redox homeostasis
PMM1425,go:0006508,proteolysis
PMM1430,go:0006355,regulation of DNA-templated transcription
PMM1431,go:0006351,DNA-templated transcription
PMM1432,go:0006260,DNA replication
PMM1432,go:0006457,protein folding
PMM1432,go:0009408,response to heat
PMM1432,go:0034620,cellular response to unfolded protein
PMM1432,go:0043335,protein unfolding
PMM1433,go:0006351,DNA-templated transcription
PMM1433,go:0006355,regulation of DNA-templated transcription
PMM1433,go:0009116,nucleoside metabolic process
PMM1434,go:0006007,glucose catabolic process
PMM1434,go:0006096,glycolytic process
PMM1435,go:0009306,protein secretion
PMM1435,go:0015739,sialic acid transport
PMM1435,go:0043952,protein transport by the Sec complex
PMM1436,go:0007049,cell cycle
PMM1436,go:0009408,response to heat
PMM1436,go:0042026,protein refolding
PMM1436,go:0051301,cell division
PMM1437,go:0006457,protein folding
PMM1437,go:0007049,cell cycle
PMM1437,go:0009408,response to heat
PMM1437,go:0051301,cell division
PMM1438,go:0015986,proton motive force-driven ATP synthesis
PMM1439,go:0009168,purine ribonucleoside monophosphate biosynthetic process
PMM1439,go:0015985,"energy coupled proton transport, down electrochemical gradient"
PMM1439,go:0015986,proton motive force-driven ATP synthesis
PMM1440,go:0006412,translation
PMM1442,go:0006508,proteolysis
PMM1444,go:0002098,tRNA wobble uridine modification
PMM1444,go:0030488,tRNA methylation
PMM1445,go:0034628,^de novo^ NAD+ biosynthetic process from L-aspartate
PMM1446,go:0006974,DNA damage response
PMM1446,go:0034355,NAD+ biosynthetic process via the salvage pathway
PMM1446,go:0034628,^de novo^ NAD+ biosynthetic process from L-aspartate
PMM1449,go:0006810,transport
PMM1449,go:0022900,electron transport chain
PMM1450,go:0015986,proton motive force-driven ATP synthesis
PMM1451,go:0015986,proton motive force-driven ATP synthesis
PMM1452,go:0015986,proton motive force-driven ATP synthesis
PMM1453,go:0006754,ATP biosynthetic process
PMM1454,go:0006754,ATP biosynthetic process
PMM1455,go:0015986,proton motive force-driven ATP synthesis
PMM1456,go:0009168,purine ribonucleoside monophosphate biosynthetic process
PMM1456,go:0015985,"energy coupled proton transport, down electrochemical gradient"
PMM1456,go:0042777,proton motive force-driven plasma membrane ATP synthesis
PMM1457,go:0006754,ATP biosynthetic process
PMM1458,go:0007049,cell cycle
PMM1458,go:0008360,regulation of cell shape
PMM1458,go:0009252,peptidoglycan biosynthetic process
PMM1458,go:0051301,cell division
PMM1458,go:0071555,cell wall organization
PMM1459,go:0017004,cytochrome complex assembly
PMM1460,go:0017004,cytochrome complex assembly
PMM1461,go:0008616,tRNA queuosine(34) biosynthetic process
PMM1463,go:0006351,DNA-templated transcription
PMM1463,go:0006355,regulation of DNA-templated transcription
PMM1463,go:0006808,regulation of nitrogen utilization
PMM1464,go:0032259,methylation
PMM1464,go:0051301,cell division
PMM1465,go:0006189,^de novo^ IMP biosynthetic process
PMM1465,go:0044208,^de novo^ AMP biosynthetic process
PMM1466,go:0006099,tricarboxylic acid cycle
PMM1466,go:0006101,citrate metabolic process
PMM1466,go:0006106,fumarate metabolic process
PMM1466,go:0006108,malate metabolic process
PMM1466,go:0016999,antibiotic metabolic process
PMM1467,go:0070478,"nuclear-transcribed mRNA catabolic process, 3^-5^ exonucleolytic nonsense-mediated decay"
PMM1468,go:0009058,biosynthetic process
PMM1468,go:0009102,biotin biosynthetic process
PMM1469,go:0009102,biotin biosynthetic process
PMM1470,go:0009102,biotin biosynthetic process
PMM1471,go:0009102,biotin biosynthetic process
PMM1472,go:0009102,biotin biosynthetic process
PMM1474,go:0006457,protein folding
PMM1475,go:0046118,7-methylguanosine biosynthetic process
PMM1475,go:0070476,rRNA (guanine-N7)-methylation
PMM1477,go:0006810,transport
PMM1477,go:0022900,electron transport chain
PMM1481,go:0030488,tRNA methylation
PMM1481,go:0046677,response to antibiotic
PMM1481,go:0070475,rRNA base methylation
PMM1482,go:0009644,response to high light intensity
PMM1483,go:0006351,DNA-templated transcription
PMM1484,go:0006351,DNA-templated transcription
PMM1485,go:0006352,DNA-templated transcription initiation
PMM1486,go:0006308,DNA catabolic process
PMM1486,go:0009057,macromolecule catabolic process
PMM1486,go:0019478,D-amino acid catabolic process
PMM1486,go:0034655,nucleobase-containing compound catabolic process
PMM1487,go:0006412,translation
PMM1488,go:0000105,L-histidine biosynthetic process
PMM1488,go:1901607,alpha-amino acid biosynthetic process
PMM1489,go:0006014,D-ribose metabolic process
PMM1489,go:0006739,NADP+ metabolic process
PMM1489,go:0009052,"pentose-phosphate shunt, non-oxidative branch"
PMM1489,go:0019693,ribose phosphate metabolic process
PMM1490,go:0006508,proteolysis
PMM1491,go:0042274,ribosomal small subunit biogenesis
