locus_tag,gene_name,experiment_id,treatment_type,timepoint,timepoint_hours,timepoint_order,log2fc,padj,rank,rank_up,rank_down,expression_status,growth_phase,product,experiment_name,treatment,gene_category,omics_type,coculture_partner,table_scope,table_scope_detail,background_factors,axis,role,kg_evidence
PMM0970,urtA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,-1.44952583312988,1.19495319538646e-05,300,,172.0,significant_down,death,"ABC-type urea transporter, substrate binding component",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:D.1.3+E.4
PMM0920,glnA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,1.38018099466959,0.000453055859293,338,141.0,,significant_up,death,"glutamine synthetase, type I",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Amino acid metabolism,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:E.4
PMM1463,glnB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,1.32659308115642,0.0005205263174463,356,197.0,,significant_up,death,nitrogen regulatory protein P-II,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:D.1.3+E.4
PMM1463,glnB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,1.27472082773845,0.0030376430817297,106,22.0,,significant_up,nutrient_limited,nitrogen regulatory protein P-II,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:D.1.3+E.4
PMM1511,rpsL,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,-1.26050949096679,0.0008754194402188,402,,202.0,significant_down,death,30S ribosomal protein S12,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,axenic | light,negative,negative,housekeeping
PMM1171,isiB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,-1.26050758361817,5.16099980130533e-05,403,,203.0,significant_down,death,flavodoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,cell_death,positive,go:0042594
PMM0223,psbA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-1.17374070485433,0.0870019034173678,138,,,not_significant,nutrient_limited,photosystem II protein D1.1,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,axenic | light,photo,positive,cyanorak:J.8
PMM1451,atpA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,1.14490763346354,0.0005469565952971,477,224.0,,significant_up,death,ATP synthase alpha chain,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,axenic | light,negative,negative,housekeeping
PMM0191,spoT,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,-1.06395276387533,0.003888735946479,524,,244.0,significant_down,death,"bifunctional GTP diphosphokinase / guanosine-3^,5^-bis(diphosphate) 3^-diphosphatase",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,cell_death,positive,go:0015968+go:0042594
PMM1657,clpX,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-1.026961962382,0.0216181339552979,182,,92.0,significant_down,nutrient_limited,"ATP-dependent Clp protease ATP-binding subunit, ClpX",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM0263,amt1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,1.01010862986247,0.0010926752597998,526,294.0,,significant_up,death,ammonium transporter,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Central intermediary metabolism,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:E.4
PMM1511,rpsL,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-0.964613278706867,0.0176417825740094,209,,,not_significant,nutrient_limited,30S ribosomal protein S12,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,axenic | light,negative,negative,housekeeping
PMM1436,groL1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,0.91179879506429,0.0034380942510249,587,,,not_significant,death,chaperonin GroEL,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1436,groL1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,0.890071233113606,0.0038929018539769,634,,,not_significant,death,chaperonin GroEL,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM0743,ftsH2,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-0.855998675028484,0.0056303234914694,253,,,not_significant,nutrient_limited,photosystem II D1 repair protein FtsH2,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,axenic | light,photo,positive,cyanorak:L.3+go:0010206
PMM1511,rpsL,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,-0.855385144551593,0.0111355027078431,622,,,not_significant,death,30S ribosomal protein S12,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Translation,PROTEOMICS,,all_detected_genes,,axenic | light,negative,negative,housekeeping
PMM1171,isiB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,-0.849063555399577,0.0010168260369423,628,,,not_significant,death,flavodoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,cell_death,positive,go:0042594
PMM1294,sodN,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,0.824663480122887,0.0022767141151695,641,,,not_significant,death,superoxide dismutase [Ni],MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM0970,urtA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,0.82442315419515,0.0039027325118359,272,,,not_significant,nutrient_limited,"ABC-type urea transporter, substrate binding component",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:D.1.3+E.4
PMM1485,rpoB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,0.786992390950521,0.0026597145042422,719,,,not_significant,death,"DNA-directed RNA polymerase, beta subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Transcription,PROTEOMICS,,all_detected_genes,,axenic | light,negative,negative,housekeeping
PMM1294,sodN,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,0.78607749938965,0.0029651232931639,721,,,not_significant,death,superoxide dismutase [Ni],MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM0970,urtA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,-0.777386665344237,0.0014001002527953,682,,,not_significant,death,"ABC-type urea transporter, substrate binding component",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:D.1.3+E.4
PMM0191,spoT,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,-0.682253837585449,0.0418006783759336,757,,,not_significant,death,"bifunctional GTP diphosphokinase / guanosine-3^,5^-bis(diphosphate) 3^-diphosphatase",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,cell_death,positive,go:0015968+go:0042594
PMM0263,amt1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,0.647590637207035,0.015620114970028,834,,,not_significant,death,ammonium transporter,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Central intermediary metabolism,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:E.4
PMM0856,ahpC,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,0.616705258687337,0.0057214242247404,800,,,not_significant,death,2-Cys peroxiredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1157,psbD,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-0.590477943420412,0.0919684274822586,457,,,not_significant,nutrient_limited,photosystem II D2 protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,axenic | light,photo,positive,cyanorak:J.8+go:0009769
PMM1451,atpA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-0.580751101175948,0.0769910643884171,467,,,not_significant,nutrient_limited,ATP synthase alpha chain,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Photosynthesis,PROTEOMICS,,all_detected_genes,,axenic | light,negative,negative,housekeeping
PMM0856,ahpC,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,0.511272430419921,0.0151471144521043,950,,,not_significant,death,2-Cys peroxiredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM0567,gor,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,0.50348949432373,0.0626472837204842,905,,,not_significant,death,glutathione reductase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Coenzyme metabolism,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM0191,spoT,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-0.46085262298584,0.249725605198513,600,,,not_significant,nutrient_limited,"bifunctional GTP diphosphokinase / guanosine-3^,5^-bis(diphosphate) 3^-diphosphatase",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,cell_death,positive,go:0015968+go:0042594
PMM0901,htpG,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,-0.442375818888347,0.122574211862853,1017,,,not_significant,death,molecular chaperone HtpG,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM0567,gor,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,0.440899531046549,0.0938921594753265,1018,,,not_significant,death,glutathione reductase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Coenzyme metabolism,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1432,dnaK1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,0.384667396545411,0.201180318482525,1026,,,not_significant,death,chaperone protein DnaK,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457+go:0006986
PMM1485,rpoB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-0.367538770039876,0.185715873649795,740,,,not_significant,nutrient_limited,"DNA-directed RNA polymerase, beta subunit",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Transcription,PROTEOMICS,,all_detected_genes,,axenic | light,negative,negative,housekeeping
PMM0901,htpG,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-0.344155311584474,0.345473565460778,771,,,not_significant,nutrient_limited,molecular chaperone HtpG,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1436,groL1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-0.341361681620278,0.315069716756633,774,,,not_significant,nutrient_limited,chaperonin GroEL,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM0856,ahpC,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,0.311738650004068,0.202241473092663,816,,,not_significant,nutrient_limited,2-Cys peroxiredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1432,dnaK1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-0.278223991394043,0.473639485400939,886,,,not_significant,nutrient_limited,chaperone protein DnaK,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457+go:0006986
PMM0263,amt1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,0.270531654357914,0.395195546159753,895,,,not_significant,nutrient_limited,ammonium transporter,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Central intermediary metabolism,PROTEOMICS,,all_detected_genes,,axenic | light,n_stress,positive,cyanorak:E.4
PMM0079,prxQ,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,-0.22692076365153,0.249644977992501,1193,,,not_significant,death,2-Cys peroxiredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1061,trxA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,0.162313143412268,0.610422007619634,1086,,,not_significant,nutrient_limited,m-type thioredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1432,dnaK1,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,0.158640543619791,0.597923408565396,1270,,,not_significant,death,chaperone protein DnaK,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Post-translational modification,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457+go:0006986
PMM1657,clpX,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,-0.151726404825848,0.661271502868073,1276,,,not_significant,death,"ATP-dependent Clp protease ATP-binding subunit, ClpX",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1171,isiB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,0.151389122009274,0.593321105574983,1113,,,not_significant,nutrient_limited,flavodoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,cell_death,positive,go:0042594
PMM0079,prxQ,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,0.148222605387367,0.440134034921838,1280,,,not_significant,death,2-Cys peroxiredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1294,sodN,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,0.143740018208824,0.653635851406098,1129,,,not_significant,nutrient_limited,superoxide dismutase [Ni],MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1657,clpX,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,-0.12755616505941,0.716873543857616,1296,,,not_significant,death,"ATP-dependent Clp protease ATP-binding subunit, ClpX",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1437,groES,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,0.0837589899698896,0.8568154537547,1248,,,not_significant,nutrient_limited,co-chaperonin GroES,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1061,trxA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 31,744.0,2,-0.0654544830322292,0.787257923272444,1362,,,not_significant,death,m-type thioredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM0901,htpG,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,-0.0405855178832999,0.891336305096119,1388,,,not_significant,death,molecular chaperone HtpG,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,proteotoxic,positive,cyanorak:L.3+go:0006457
PMM1061,trxA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 89,2136.0,3,0.0371103286743146,0.879879482519725,1392,,,not_significant,death,m-type thioredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM0567,gor,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,-0.0346307754516599,0.94020754672355,1347,,,not_significant,nutrient_limited,glutathione reductase,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Coenzyme metabolism,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM0079,prxQ,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,nitrogen,day 14,336.0,1,0.0257374445597334,0.94020754672355,1368,,,not_significant,nutrient_limited,2-Cys peroxiredoxin,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (PROTEOMICS),PRO99-lowN nutrient starvation,Stress response and adaptation,PROTEOMICS,,all_detected_genes,,axenic | light,oxidative,positive,cyanorak:D.1.4+go:0006979
PMM1404,hli,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,nitrogen,day 31,744.0,2,3.957611620562388,0.0001021039407151,19,16.0,,significant_up,nutrient_limited,high light inducible protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,coculture | light,photo,positive,gene_category=stress_response
PMM1463,glnB,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,nitrogen,day 89,2136.0,4,-2.578430371607697,0.0007778413678228,40,,16.0,significant_down,nutrient_limited,nitrogen regulatory protein P-II,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,coculture | light,n_stress,positive,cyanorak:D.1.3+E.4
PMM0920,glnA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,nitrogen,day 60,1440.0,3,-2.173486157594152,0.0118436057634676,65,,31.0,significant_down,nutrient_limited,"glutamine synthetase, type I",MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Amino acid metabolism,RNASEQ,,all_detected_genes,,coculture | light,n_stress,positive,cyanorak:E.4
PMM1404,hli,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,nitrogen,day 60,1440.0,3,2.157323217623304,0.0499675284620577,67,28.0,,significant_up,nutrient_limited,high light inducible protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,coculture | light,photo,positive,gene_category=stress_response
PMM0246,ntcA,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_coculture,nitrogen,day 89,2136.0,4,-2.0842747712258936,0.0243547283264829,68,,31.0,significant_down,nutrient_limited,global nitrogen regulatory protein,MED4 PRO99-lowN nutrient starvation vs PRO99-lowN exponential growth (RNASEQ),PRO99-lowN nutrient starvation,Stress response and adaptation,RNASEQ,,all_detected_genes,,coculture | light,n_stress,positive,cyanorak:D.1.3+E.4
